Post 1978 Auckland Idealistic Baseline,Post 1978 Auckland Idealistic New H1,Post 1978 Auckland Realistic Baseline,Post 1978 Auckland Realistic New H1,Post 1978 Auckland Underheated Baseline,Post 1978 Auckland Underheated New H1,Post 1978 Christchurch Idealistic Baseline,Post 1978 Christchurch Idealistic New H1,Post 1978 Christchurch Realistic Baseline,Post 1978 Christchurch Realistic New H1,Post 1978 Christchurch Underheated Baseline,Post 1978 Christchurch Underheated New H1,State House Auckland Idealistic Baseline,State House Auckland Idealistic New H1,State House Auckland Realistic Baseline,State House Auckland Realistic New H1,State House Auckland Underheated Baseline,State House Auckland Underheated New H1,State House Christchurch Idealistic Baseline,State House Christchurch Idealistic New H1,State House Christchurch Realistic Baseline,State House Christchurch Realistic New H1,State House Christchurch Underheated Baseline,State House Christchurch Underheated New H1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927044.8979027377,805381.146966544,929161.7130766619,805965.3074354506,340790.5219264004,285390.48942616273,1240064.3042466883,1009212.1847767711,1256733.9887207136,1013338.8876936997,832010.4287382317,651858.5822959759,859324.026428856,505193.23929324653,859242.3504509048,505397.78495492175,223576.73704243274,13348.990179302513,717350.0169376839,412780.2030594624,717350.016937684,412780.2030594624,717047.0516992542,412780.2030594624
505298.0725162103,455835.9186206813,506619.5000107783,456059.12251998065,53710.079493944286,45358.92138125719,1250011.5172238809,1017307.6105597513,1266814.9180714507,1021467.4159477921,838684.425324991,657087.485447936,497631.94958451553,182823.23091728982,497834.71191284084,183040.79795342818,16620.698161563894,0.0,723104.261595187,416091.33182797866,723104.261595187,416091.33182797866,722798.8661120184,416091.33182797866
448173.2191364345,380263.2950756407,448993.6802760974,380530.9364826296,21266.723139272668,13150.500155459342,1086684.1565670692,1001577.2767611772,1109105.9008708147,1012439.453527679,513284.8113573227,470042.10689919046,420467.64788193046,122380.66331312327,420743.30423271767,122552.2853653969,0.0,0.0,749028.143262169,431008.5478117009,749028.143262169,431008.5478117009,748711.7991001061,431008.5478117009
382576.42176326324,308411.4784290289,383082.08277983335,308656.606346187,466.22684630841735,0.0,345658.9573725706,522635.1124854614,356850.6495260033,535850.222856621,6177.549252064785,59033.654488563094,365696.8113961158,74592.4749934263,366004.27263147733,74734.10915041677,0.0,0.0,936039.8388919611,538619.5102064587,936039.8388919611,538619.5102064587,935644.5123062308,476337.32382513676
355981.20056937245,284833.6001788411,356307.25510878116,285072.7073721654,0.0,0.0,143290.02822652136,320912.47139377473,148426.36997420178,328715.91272580076,0.0,0.0,360313.0915366757,79403.15369356752,360604.4489066249,79521.93089609795,0.0,0.0,972143.7799922163,559394.5736855536,972143.7799922163,559394.5736855536,807317.7197759255,304895.9455248676
250985.3858328131,217375.79690650944,251204.34352171776,217585.01305717783,0.0,0.0,38998.254474448266,202169.71478795542,41969.48164629655,207815.31445843406,0.0,0.0,280898.2426542596,40120.976540806165,281162.16118804814,40223.489434446084,0.0,0.0,976025.7287376329,515794.28292953386,982631.2563787608,513994.06293189805,456929.87507674174,176891.81981549086
198478.0122810794,188385.1186715405,198627.65490596674,188568.1623109595,0.0,0.0,91584.78560107885,216367.04865921402,93506.85237929593,220821.92509494722,0.0,0.0,164337.5820876977,6620.874302108925,164567.54166916778,6681.296600149922,0.0,0.0,752915.5648679491,361935.74188852264,768906.7520453406,361530.05031833175,276896.9007469937,100954.16743112076
137341.4850930581,133420.16013561064,137442.8046092466,133572.14640706166,0.0,0.0,139353.16006017124,215518.12972509736,140770.99897984593,219176.4108411761,0.0,0.0,81786.75434360545,0.0,81983.4472703399,0.0,0.0,0.0,600229.0846011897,277143.9585642111,612417.7453210023,277986.6777617489,183258.41030941257,52950.410440834356
3622.815311858907,10251.833276178328,3634.514797900135,10292.479048822986,0.0,0.0,238226.33633519022,271700.13710207556,239351.86713926986,274749.1457411821,0.0,0.0,28310.905228006533,0.0,28477.325389907888,0.0,0.0,0.0,533715.9248158764,227368.10102848796,543948.1921024694,228908.4818462071,144378.74402222375,23276.625096410913
0.0,0.0,0.0,0.0,0.0,0.0,396546.35278932814,371113.76754326007,397476.9506647623,373698.2999399268,2326.1594000965088,13120.524151225589,18814.14405685788,0.0,18960.036671912752,0.0,0.0,0.0,532199.0312968437,207187.20460787887,541022.9462586569,209159.42536433678,154591.4287858843,14810.072445830221
155238.34777667257,103061.46898984612,155287.8295925096,103192.27727323452,0.0,0.0,802719.389259131,623196.6770235347,804038.2646021943,625461.572488452,289750.44765444857,236307.79420398595,75927.17931477212,0.0,76065.39469288234,0.0,0.0,0.0,592628.2662881082,211878.39417917962,600321.562085938,214129.21831578636,218003.34136574165,25917.781177670175
380972.0666987249,208929.42880018926,381017.9485986425,209052.06819148423,0.0,0.0,1014126.6167660089,695804.5780210685,1015720.8752099465,697767.5919575256,529793.0452002689,321087.4356919069,144892.93306362993,0.0,145025.40094797176,0.0,0.0,0.0,649698.4519396827,186805.7568003834,656428.2482273579,189265.7327125553,274816.0702872749,1795.5738222128657
476661.7122863727,265922.66001237713,476699.92171589716,266034.49693257455,12387.552422635257,0.0,1104811.0349413771,750413.7138693016,1106533.687256315,752103.8922453383,634704.9094936544,382051.23353883065,246251.73656677187,0.0,246371.69610476107,0.0,0.0,0.0,738403.7717455104,202310.97404963043,744208.9592152954,204849.52812542435,369383.61131362605,19692.126768355494
546943.9203934562,317087.74474034033,546980.6543265796,317195.7721048706,109950.93689091614,0.0,1178917.2528855256,803320.8746296233,1180793.6638923476,804740.993145185,709822.2261439177,436394.7898522814,358848.202427623,5501.484311457698,358955.0618305139,5550.523887492397,0.0,0.0,835514.1993150078,232386.20785669854,840507.1966714901,234997.23621530493,471490.85504380363,51122.46247073395
598931.455662561,350045.6175954691,598968.3522457727,350148.6856842844,176906.9699334008,0.0,1282227.3902660238,972957.6560441531,1297041.6854218133,974371.6139980045,849083.2292233169,559088.1173344238,455592.38449137844,42322.90900620226,455685.876586651,42420.75360393392,4152.363032839456,0.0,773262.3723198497,317421.17029275803,774029.6414701401,320271.12249928154,669585.2024892153,115122.29923694707
717845.5977496504,457510.321252778,717891.9649177103,457640.08722131356,305820.2653053098,93759.03233529493,1273997.2238681852,1036828.104233358,1291123.0548996395,1041067.7295833433,854777.4279220137,669695.9354089414,623284.9820164865,178893.2879953435,623363.8090079696,178970.08338588616,187129.129528874,0.0,736979.4671056032,424075.45396201196,736979.4671056032,424075.45396201196,736668.2115752518,289000.5484119926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091353.281281655,872255.3175223664,1093741.726958287,874509.1033490149,558719.6819986587,397373.10132972436,1242493.0666263634,1011188.8053270936,1259195.3999738325,1015323.590712619,833639.9858683712,653135.2980244481,1038986.6022507785,612740.656956295,1038986.6022507785,612740.656956295,919242.9275488167,341201.0502999892,718755.0027341712,413588.6651890731,718755.0027341712,413588.6651890731,718451.4441147604,413588.6651890731
723968.2319706648,609821.016907531,730033.617645891,613833.987279756,252429.74997307276,180665.2883427657,1249742.6505278703,1017088.7964669941,1266542.437108847,1021247.7071167743,838504.0315387533,656946.1515971932,1047965.9725404417,538149.2908012873,1047965.9725404417,537620.9153471886,541082.8028331567,95323.71199076888,722948.7281052894,416001.83417128853,722948.7281052894,416001.83417128853,722643.398310055,416001.83417128853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666320.6685855645,590203.075021253,666781.3229507721,590982.2349291223,19117.804277892483,5176.908202109258,957109.5012631936,959697.2727331184,959927.6864074043,966619.7576478532,246224.51185580116,311095.23139451415,591261.2996312415,224024.47493294135,595223.4813138357,223799.2757542861,0.0,0.0,775484.9030777187,549014.0581281584,790927.4795992876,550383.6196588019,93645.45386155583,96585.00008641287
428952.4695829281,377073.31816936744,429142.04584913724,377494.26478059596,0.0,0.0,1084620.3227772003,849246.5790519426,1086841.9016169247,853333.6000709335,541357.5760159615,360057.6824647434,373798.5390142349,95123.66174391522,376544.5091867157,94994.0300531272,0.0,0.0,713401.5300499618,387887.79376901744,724828.6044901611,392856.6126916641,178992.57141178567,22000.474258319275
382708.64137063303,324075.37330559385,382817.0158723667,324377.83981539286,0.0,0.0,1268102.2034639162,987627.255825956,1282915.0002469895,991012.7326316336,801971.7192389438,494609.7547968789,314896.18885753717,52459.63960361345,317064.1964962377,52372.685992166495,0.0,0.0,751011.785615897,390991.87149094127,752643.0257378204,395196.926885364,420899.64771137515,56975.99721474514
374926.43330650305,304877.28230289766,374996.3523204555,305109.52021874185,0.0,0.0,1271626.4661474202,1034898.6901128519,1288720.4280386744,1039130.4260229361,853186.7885165142,575362.7563172387,285200.4766133732,31644.91423167075,286985.53523544385,31582.10918144395,0.0,0.0,735608.0357327932,408723.76332878415,735608.0357327932,412567.69123673055,646642.5403107862,109549.46319370499
385826.1435150654,300048.78967165237,385874.1521650766,300231.3605060339,0.0,0.0,1262344.120178216,1027344.3587581359,1279313.3032350536,1031545.2047506121,846958.8787032197,619712.6563417587,278386.23605157295,23156.817774746767,279882.16151065286,23109.598316112613,0.0,0.0,730238.4020650655,419652.13268563314,730238.4020650655,420196.48535454075,729929.9935526678,155832.8292098777
498121.5693155477,392650.99507686804,498162.47457147506,392820.91495643056,97653.29447667935,52675.12634133253,1259276.67040027,1024847.9497562059,1276204.6189664744,1029038.5878474442,844900.7997825204,661957.8535358112,380098.9512208197,127821.42273246644,381315.5787881688,127786.79657481464,0.0,0.0,728463.9496091491,419175.42335164384,728463.9496091491,419175.42335164384,728156.2905180921,343853.0192966489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879469.2594321389,760473.5186392968,880740.411927008,760758.3744169658,309942.61924809165,252852.7722548791,1253367.932147599,1020039.1905484525,1270216.4519277522,1024210.1654598872,840936.3829131121,658851.8357854785,923198.3081771126,531371.1624174035,921864.2252185763,531349.927784121,319018.9517708934,40380.5095087331,725045.8740536165,417208.58165850723,725045.8740536165,417208.5816585073,724739.6585508374,417208.5816585073
216705.6170211141,234056.983016514,218508.3912909139,234548.77561839146,0.0,0.0,1256281.6525464465,1022410.4886492684,1273169.3402951702,1026591.1598792147,842891.3184353799,660383.4770414159,451760.9473095332,125887.3297417158,451228.6352688003,125870.7898854813,11748.565857643947,0.0,726731.3974335792,418178.4717632187,726731.3974335792,418178.4717632187,726424.4700677199,418178.4717632187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534465.1051700818,404062.20213435206,534644.2239257351,404424.4862949695,0.0,0.0,1620679.7753470675,1318971.743078386,1642465.920142907,1324365.0633549462,1050136.5461324926,851934.869099609,210120.9661864699,0.0,210489.00359160826,0.0,0.0,0.0,937527.723614326,539475.6743429686,937527.723614326,539475.6743429686,937131.7686361246,539475.6743429687
462716.1849688714,323804.16271935106,462798.7310308392,324017.4667798516,0.0,0.0,1400120.8026205201,1252506.5747930931,1399383.0637690993,1256670.9853722209,804769.9135171699,700666.8848664536,232574.16269305983,0.0,232857.66987364495,0.0,0.0,0.0,930912.1060741284,535668.8912006693,930912.1060741284,535668.8912006693,930518.9451324478,503576.6553998518
483378.45757961913,321444.88496783155,483433.1553420656,321611.03431204223,34917.40645198242,0.0,1230274.6782413495,1037965.1364756107,1231786.3517423037,1040537.8408839551,732547.8598768577,582106.1266126307,304427.8883138138,0.0,304659.438640317,0.0,0.0,0.0,933914.8597761323,537396.7468549315,933914.8597761323,537396.7468549315,897584.0470306878,359660.18351260293
497509.7922002605,324763.4623666609,497550.9650806293,324899.87832253426,72405.97390214322,0.0,1147300.3359845218,928446.1344861953,1148949.4695371883,930587.7460320152,676310.3843680604,521516.56158368406,366658.50321918045,0.0,366851.4493099058,0.0,0.0,0.0,943955.7567785608,543174.5169890355,943955.7567785608,543174.5169890355,780527.452872706,271698.358091195
518288.2785007745,335152.7536809738,518322.6421576693,335269.6330386846,100652.03095150828,0.0,1101543.8954828163,870944.8041385686,1103084.462367781,872610.2255177926,642032.1291414566,488318.7730332443,422779.9576474715,0.0,422941.8441395242,0.0,0.0,0.0,949735.0970973148,546500.0863958767,949735.0970973148,546500.0863958767,693683.3717859846,218225.0309803469
653173.8281668213,450805.73122787545,653215.1768614592,450944.29509957053,246943.4322287296,84769.55206052566,1200393.416829981,945398.801356994,1202187.510765602,946768.9709666558,747015.0609336067,577630.999036283,579376.579411821,145185.94279618157,579508.3500978615,145179.15414216855,127415.61655942726,0.0,951295.0254252722,547397.7061306906,951295.0254252722,547397.7061306906,740930.2862760206,300226.6492655191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047840.0542175713,858777.4786874285,1050199.085637164,860138.6928683037,499116.0582183685,357454.4274154113,1631980.970826026,1328169.0920713786,1653919.0330362837,1333600.0206205002,1094963.52937475,857875.5136596817,1044736.5779101343,616131.6957390513,1044736.5779101343,616131.6957390513,711158.2062672224,170548.6412354965,944065.2174688659,543237.5032647786,944065.2174688659,543237.5032647786,943666.5014488613,543237.5032647786
430298.74363518186,403334.97103418276,434178.1948248332,403864.534633151,44082.14294124266,32440.70567647744,1433170.8722794533,1272707.1140835106,1450132.6545236295,1286877.0899212356,886330.3899594655,793346.0197617721,842179.1549833224,330967.7314509407,841674.9207418119,330963.093859583,281903.05074482167,0.0,938236.2020780749,539883.3496440414,938236.2020780749,539883.3496440414,907266.5269306984,440226.4715486313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424704.2487419429,231349.44901999057,424948.2087554193,231848.6702116134,0.0,0.0,1629792.9073429236,1329177.5560624062,1650301.730111853,1334612.6082550548,1017324.3988347468,848278.964017346,97392.64576502192,0.0,101200.95904171903,0.0,0.0,0.0,944782.0356682069,543649.9774473873,944782.0356682069,543649.9774473873,891279.7447572912,358247.7532234235
437505.40294223616,235494.89327993477,437623.47103119496,235813.05186040944,0.0,0.0,1320068.5595352042,1188248.5157270944,1317137.855477049,1191684.528279329,753589.2858011024,644076.6555565931,155706.20564431528,0.0,157804.1090651765,0.0,0.0,0.0,939454.2117483241,540584.2212787285,939454.2117483241,540584.2212787285,682783.6025633689,192392.91104324395
458414.26482544234,257526.87169162047,458488.6973704294,257767.3913149431,3283.102563293361,0.0,1206919.5736460024,1009024.1582984327,1208202.9496973916,1011250.4860566488,717420.0860308931,566785.5774842384,238283.65721240922,0.0,239962.32327566147,0.0,0.0,0.0,931914.0660737447,510582.1700921571,931914.0660737447,516334.7896878386,658110.9720959784,162753.1859309181
472084.57612964924,277999.45410353056,472137.44611812534,278190.78906559956,41994.79357151799,0.0,1214973.1146820222,955762.7488273126,1216774.5517437425,957511.4635904452,738411.3058181283,546556.0937378748,305321.16542831657,0.0,306691.8778658006,0.0,0.0,0.0,923513.3295846046,437854.5111843012,923513.3295846046,442208.99091666605,674127.793011419,158381.5283048491
486922.4014702585,293524.87864775996,486962.89506496093,293680.1002845804,67808.98306781628,0.0,1210845.329070824,915844.3578677615,1212697.2220438477,917213.9280664292,741303.1651259875,526269.5226118495,357611.5479640706,0.0,358743.35999616625,0.0,0.0,0.0,924490.574288881,394503.406720969,924490.574288881,397692.7592626141,687668.7271922268,151991.82902219263
598768.9693878565,406555.4709053194,598810.0370943851,406712.60385207646,194233.1301301023,23982.763510848465,1296178.4612917542,981961.7757246004,1298274.144028474,983112.8387910642,836340.7800392475,609612.9459571198,498508.85453005874,68481.94499043505,499419.4131327825,68481.08662654151,36180.65460387685,0.0,933914.8597761323,467510.9305370244,933914.8597761323,469897.50340093684,787268.850173852,263148.58099738933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945180.9368884221,780220.9725383554,948832.8523432605,781308.4952767339,369827.05932291504,278634.15096765396,1619728.2518056212,1318197.3565011409,1641501.605654127,1323587.5102846725,1086742.673431663,851434.6863392277,1052664.761750199,556713.3296856498,1052140.981042106,556713.0028624985,532129.033972312,67200.68697262312,936977.2881036547,539158.9407031815,936977.2881036547,539158.9407031815,936581.565596105,539158.9407031817
