Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_diesel_dispatched,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_diesel_dispatched,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,54.986845624415835,10.08439796,0.0,166.11,40.85772949716023,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,71932.62235415535,1025807.72,2241016.12,0.0,227811.687581,339.0136565070987,4101371.2491944144,0.08265861242716989
0.0,35.32207517245382,6.477946839232682,0.0,166.11,0.0,66.9746834255226,0.0,58985.088601425945,17796.557250639235,0.0,415275.0,0.0,1025807.72,2012808.31,0.0,261804.088917,274.8847054372091,3792476.764769065,0.07248157931798103
0.0,28.49143318075598,5.225230641670295,0.0,166.11,0.0,66.9746834255226,0.0,47578.45348393072,14355.029235357955,0.0,415275.0,0.0,1025807.72,1807297.98,0.0,297485.452082,266.8013472479489,3607799.634801288,0.07395126510750476
0.0,37.37150004609188,6.853804297142796,0.0,166.11,0.0,66.9746834255226,0.0,62407.46701954846,18829.13268445823,0.0,415275.0,0.0,1025807.72,1641688.87,0.0,329467.50847,277.3099877687573,3493475.6981740063,0.07937939511464287
0.0,49.05566128214345,8.99663919511029,0.0,166.11,0.0,66.9746834255226,0.0,81919.09770310804,24716.04174480849,0.0,415275.0,0.0,1025807.72,1577480.01,0.0,307818.05429,291.13698390277636,3433015.9237379166,0.08480501995044121
0.0,40.2895497447823,7.388964554009502,0.0,166.11,0.0,66.9746834255226,0.0,67280.38060631441,20299.353170355775,0.0,415275.0,0.0,1025807.72,1599463.68,0.0,315882.47632,280.7631977243144,3444008.61009667,0.08152221132700178
0.0,54.986845624415835,10.08439796,0.0,166.11,14.457829784029766,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,25453.925676108745,1025807.72,1673162.69,11483.860561017904,328665.09578,312.6137567939682,3599376.3912763856,0.08685219960647442
0.0,54.986845624415835,10.08439796,0.0,166.11,40.204219261347276,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,70782.0761643438,1025807.72,1715817.37,132336.9554107847,330282.16852,338.3601462712857,3809829.3893543878,0.08881241433454953
0.0,54.986845624415835,10.08439796,0.0,166.11,64.010164568955,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,112693.95170590671,1025807.72,1799507.3,267357.5569123893,336139.93376,362.16609157889343,4076309.5616375552,0.08884656233846044
0.0,29.28251534287402,5.370312383517173,0.0,166.11,0.0,66.9746834255226,0.0,48899.49850169146,14753.605449223003,0.0,415275.0,0.0,1025807.72,2101980.62,417684.00733772916,336900.6869,267.7375111519138,4361301.138188643,0.06138936584945653
0.0,0.0,0.0,0.0,91.39578430161998,0.0,66.9746834255226,0.0,0.0,0.0,0.0,228489.46075404994,0.0,1025807.72,2435329.37,542437.871616798,416484.55037,158.37046772714257,4648548.972740848,0.034068796232077814
0.0,0.0,0.0,0.0,85.64083541239351,0.0,66.9746834255226,0.0,0.0,0.0,0.0,214102.08853098378,0.0,1025807.72,2493820.57,579315.0055949163,372740.74364,152.6155188379161,4685786.1277659,0.03256988575163171
0.0,0.0,0.0,0.0,108.90800856864529,0.0,66.9746834255226,0.0,0.0,0.0,0.0,272270.0214216132,0.0,1025807.72,2439366.41,555181.0796516855,373670.68589,175.88269199416789,4666295.916963299,0.03769214278819841
0.0,0.0,0.0,0.0,47.44508442707882,0.0,66.9746834255226,0.0,0.0,0.0,0.0,118612.71106769703,0.0,1025807.72,2470002.09,577709.814773963,435343.94074,114.41976785260141,4627476.27658166,0.024726170597923387
0.0,54.986845624415835,10.08439796,0.0,80.0,45.79582236967281,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,200000.0,80626.44783393102,1025807.72,2042319.63,603719.7214617326,506183.45278,257.84174937961126,4578185.071334923,0.056319643125398784
0.0,6.993624628318274,1.2826066513534036,0.0,166.11,0.0,66.9746834255226,0.0,11678.803307348555,3523.6446465752842,0.0,415275.0,0.0,1025807.72,2051440.22,545685.0140118161,540987.00457,241.36091470519426,4594397.40653574,0.05253374781246554
0.0,0.0,0.0,0.0,137.96178814427984,0.0,66.9746834255226,0.0,0.0,0.0,0.0,344904.4703606996,0.0,1025807.72,2109014.97,441954.05925512005,660984.52083,204.93647156980245,4582665.74044582,0.04471992573254217
0.0,54.986845624415835,10.08439796,0.0,166.11,12.799389154073705,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,22534.135834636807,1025807.72,2092604.95,342231.7963338038,668041.85398,310.9553161640122,4686023.5554077,0.06635803522693945
0.0,23.733734999034553,4.3526851938779,0.0,166.11,0.0,66.9746834255226,0.0,39633.47155924088,11957.926356807418,0.0,415275.0,0.0,1025807.72,2480099.58,239334.55894852593,634121.18218,261.17110361843504,4846229.439044574,0.05389160932296356
0.0,54.986845624415835,10.08439796,0.0,166.11,73.1859072407523,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,128848.4282407611,1025807.72,2460534.87,127966.44258972837,612578.87085,371.34183425069074,4890539.430939748,0.07593064926568542
0.0,54.986845624415835,10.08439796,0.0,166.11,110.99309837363535,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,195410.38446062565,1025807.72,2477435.84,19801.98293309358,535150.08941,409.14902538357376,4788409.116062978,0.08544571181502873
0.0,54.986845624415835,10.08439796,0.0,166.11,121.19228462845663,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,213366.69828953635,1025807.72,2421464.78,67.35540022258272,478575.90361,419.34821163839507,4674085.556559018,0.08971770126242876
0.0,54.986845624415835,10.08439796,0.0,166.11,200.7606015410629,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,353451.7632765192,1025807.72,2393142.16,0.0,381175.95349,498.9165285510013,4688380.696025779,0.10641553254707327
0.0,54.986845624415835,10.08439796,0.0,166.11,214.94941109919665,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,378432.06179436034,1025807.72,2043640.03,0.0,431979.89668,513.1053381091351,4414662.80773362,0.1162275264172556
0.0,54.986845624415835,10.08439796,0.0,166.11,21.7713471243432,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,38329.83648651972,1025807.72,2190724.03,0.0,338089.01028,319.9272741342817,4127753.6960257785,0.07750638669218786
0.0,39.64311837578565,7.270411269041736,0.0,166.11,0.0,66.9746834255226,0.0,66200.89104096904,19973.657332532242,0.0,415275.0,0.0,1025807.72,1918183.04,0.0,371220.36617,279.99821307035,3816660.6745435013,0.0733620924013214
0.0,19.86627480366537,3.643406324328698,0.0,166.11,0.0,66.9746834255226,0.0,33175.11708339054,10009.358033870049,0.0,415275.0,0.0,1025807.72,1783623.62,0.0,362993.46093,256.5943645535167,3630884.2760472605,0.07066993741614276
0.0,0.0,0.0,0.0,139.74199133992252,0.0,66.9746834255226,0.0,0.0,0.0,0.0,349354.9783498063,0.0,1025807.72,1826929.75,0.0,341949.60643,206.71667476544513,3544042.0547798066,0.05832794068756855
0.0,0.0,0.0,0.0,127.64656867902893,0.0,66.9746834255226,0.0,0.0,0.0,0.0,319116.42169757234,0.0,1025807.72,1821070.02,0.0,321985.19276,194.62125210455153,3487979.354457572,0.05579770759131049
0.0,7.135151078722978,1.3085621145471955,0.0,166.11,0.0,66.9746834255226,0.0,11915.141353055365,3594.950864140647,0.0,415275.0,0.0,1025807.72,1782189.39,0.0,289870.09209,241.52839661879278,3528652.294307196,0.06844777452526353
0.0,54.986845624415835,10.08439796,0.0,166.11,36.29642849206073,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,63902.16283813509,1025807.72,1929831.68,14204.939292957974,182341.25971,334.45235550199914,3750890.8611003524,0.0891661122349705
0.0,3.1397144577903164,0.5758128096561375,0.0,166.11,0.0,66.9746834255226,0.0,5243.076307712707,1581.903323231147,0.0,415275.0,0.0,1025807.72,2200627.92,150370.74227977934,274381.0088,236.80021069296907,4073287.370710723,0.05813491392620581
0.0,54.986845624415835,10.08439796,0.0,166.11,68.6425746903557,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,120849.60332809103,1025807.72,2335281.92,296960.17015017907,141401.71659,366.79850170029414,4455104.22932753,0.08233219310239574
0.0,0.0,0.0,0.0,152.51768289584297,0.0,66.9746834255226,0.0,0.0,0.0,0.0,381294.20723960735,0.0,1025807.72,2837517.49,452340.71780652966,86875.05356,219.49236632136558,4783835.1886061365,0.045882092017747574
0.0,0.0,0.0,0.0,162.24577758006473,0.0,66.9746834255226,0.0,0.0,0.0,0.0,405614.4439501618,0.0,1025807.72,2896905.75,520936.13571001904,170890.66633,229.2204610055873,5020154.715990181,0.04566003917677577
0.0,0.0,0.0,0.0,108.07602806266807,0.0,66.9746834255226,0.0,0.0,0.0,0.0,270190.0701566702,0.0,1025807.72,2982652.81,591270.0924104871,188194.73303,175.05071148819067,5058115.425597157,0.03460789182515034
0.0,0.0,0.0,0.0,147.7591065864278,0.0,66.9746834255226,0.0,0.0,0.0,0.0,369397.7664660695,0.0,1025807.72,2964382.57,639212.9517957211,55250.91587,214.73379001195042,5054051.92413179,0.04248745229281325
0.0,0.0,0.0,0.0,132.3259387358226,0.0,66.9746834255226,0.0,0.0,0.0,0.0,330814.84683955647,0.0,1025807.72,2990564.59,614921.911833602,58596.765683,199.3006221613452,5020705.834356158,0.039695737758135945
0.0,0.0,0.0,0.0,143.85402123597098,0.0,66.9746834255226,0.0,0.0,0.0,0.0,359635.0530899274,0.0,1025807.72,2917845.55,594409.4030040151,70733.87140999999,210.8287046614936,4968431.597503942,0.042433653462676316
0.0,18.381000936556443,3.371012216512048,0.0,166.11,0.0,66.9746834255226,0.0,30694.826493976783,9261.022572835298,0.0,415275.0,0.0,1025807.72,2898026.33,529478.8953741168,72464.36117,254.8366965785911,4981008.155610929,0.05116167021158691
0.0,36.35711202647364,6.667769030716375,0.0,166.11,0.0,66.9746834255226,0.0,60713.518775531666,18318.04678768235,0.0,415275.0,0.0,1025807.72,2928057.57,424075.79452814144,89810.78675,276.10956448271264,4962058.436841356,0.0556441581648266
0.0,54.986845624415835,10.08439796,0.0,166.11,61.04358419795537,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,107471.09894006228,1025807.72,2881886.15,349315.0747941754,170006.85495,359.1995112078938,5069289.997943496,0.07085795276135583
0.0,54.986845624415835,10.08439796,0.0,166.11,50.81534407203419,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,89463.63392963767,1025807.72,2940138.95,278485.9850353338,325844.87088,348.97127108197265,5194544.259104231,0.06718034416019217
0.0,54.986845624415835,10.08439796,0.0,166.11,130.31714663166738,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,229431.596182513,1025807.72,3010084.05,131139.10206933643,259223.6645,428.4730736416058,5190489.232011108,0.08254965081116054
0.0,54.986845624415835,10.08439796,0.0,166.11,172.35400694979072,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,303440.1530806175,1025807.72,2936945.44,27462.902472866193,214572.30664,470.50993395972915,5043031.621452742,0.09329902512572184
0.0,54.986845624415835,10.08439796,0.0,166.11,182.42874891313403,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,321177.374847067,1025807.72,2881019.92,55.495993776991966,147565.51986,480.5846759230725,4910429.129960104,0.09787019895896087
0.0,54.986845624415835,10.08439796,0.0,166.11,166.25891852852737,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,292709.3636065623,1025807.72,2935342.78,0.0,154748.05432,464.4148455384658,4943411.017185821,0.09394623346590494
0.0,54.986845624415835,10.08439796,0.0,166.11,250.43460879202146,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,440906.00139440404,1025807.72,2503787.12,0.0,164389.18824,548.59053580196,4669693.128893663,0.11747892648610322
0.0,54.986845624415835,10.08439796,0.0,166.11,125.28767570900379,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,220576.89385387994,1025807.72,2441510.35,0.0,146894.730657,423.4436027189422,4369592.793770139,0.09690687958902225
0.0,54.986845624415835,10.08439796,0.0,166.11,112.62582732673846,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,198284.90726538462,1025807.72,2138390.14,0.0,149121.950876,410.7817543366769,4046407.817400644,0.10151763561008474
0.0,54.986845624415835,10.08439796,0.0,166.11,88.28503220471235,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,155431.39472660626,1025807.72,1931348.03,0.0,195652.877389,386.4409592146508,3843043.121374865,0.10055597790856946
0.0,54.986845624415835,10.08439796,0.0,166.11,21.758072894039675,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,38306.46636274591,1025807.72,1883589.62,0.0,245113.009523,319.91399990397815,3727619.9151450056,0.08582259114031303
0.0,32.13978628684723,5.894326026259693,0.0,166.11,0.0,66.9746834255226,0.0,53670.916346359154,16193.20336884531,0.0,415275.0,0.0,1025807.72,1863220.6,0.0,302886.118824,271.11879573862956,3677053.5585392048,0.07373262081239247
0.0,40.003454094260945,7.336495597812433,0.0,166.11,0.0,66.9746834255226,0.0,66802.6233620955,20155.207686297894,0.0,415275.0,0.0,1025807.72,1804273.18,0.0,361228.857566,280.424633117596,3693542.588614393,0.07592294562462196
0.0,54.986845624415835,10.08439796,0.0,166.11,37.27835803292187,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,65630.91202979203,1025807.72,1890981.21,7792.332772563634,405480.581352,335.4342850428603,3930495.8554136152,0.0853414676880665
0.0,54.986845624415835,10.08439796,0.0,166.11,0.7482819163188678,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,1317.3977399980067,1025807.72,2111150.56,146995.66833010255,447536.464523,298.9042089262573,4267610.90985236,0.07004017358663046
0.0,54.986845624415835,10.08439796,0.0,166.11,46.91982500553823,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,82605.32571397576,1025807.72,2168176.45,364481.4629652222,442592.812947,345.07575201547667,4618466.870885458,0.07471651560192276
0.0,20.139112457906013,3.6934438097052693,0.0,166.11,0.0,66.9746834255226,0.0,33630.734516132434,10146.823653036454,0.0,415275.0,0.0,1025807.72,2498909.7,519919.9778796632,438123.196047,256.91723969313387,4941813.152095832,0.051988456824632226
0.0,13.851139328651257,2.5402512110551787,0.0,166.11,0.0,66.9746834255226,0.0,23130.31373559676,6978.712118283458,0.0,415275.0,0.0,1025807.72,2606442.14,631417.9702494711,477995.86845,249.47607396522903,5187047.724553351,0.04809596657156476
0.0,0.0,0.0,0.0,121.8849381887259,0.0,66.9746834255226,0.0,0.0,0.0,0.0,304712.34547181474,0.0,1025807.72,2711171.28,661699.5734653292,486394.87224,188.8596216142485,5189785.791177144,0.0363906390771114
0.0,0.0,0.0,0.0,81.62062838437689,0.0,66.9746834255226,0.0,0.0,0.0,0.0,204051.5709609422,0.0,1025807.72,2728065.68,742840.5208850469,490474.16709,148.5953118098995,5191239.658935988,0.028624244221534558
0.0,0.0,0.0,0.0,140.5889459704615,0.0,66.9746834255226,0.0,0.0,0.0,0.0,351472.3649261538,0.0,1025807.72,2600862.62,701914.6137812447,501362.11897,207.5636293959841,5181419.437677398,0.0400592215883271
0.0,0.0,0.0,0.0,106.27089859995563,0.0,66.9746834255226,0.0,0.0,0.0,0.0,265677.24649988906,0.0,1025807.72,2632658.5,651734.0161351664,586924.30522,173.24558202547823,5162801.787855055,0.033556504615966494
0.0,37.669394764803904,6.9084371617772495,0.0,166.11,0.0,66.9746834255226,0.0,62904.92778003144,18979.222971915522,0.0,415275.0,0.0,1025807.72,2532724.14,590700.7416108476,558128.73605,277.66251535210375,5204520.488412794,0.05335025887020413
0.0,9.38145682076936,1.7205268451185076,0.0,166.11,0.0,66.9746834255226,0.0,15666.295343119564,4726.722101973923,0.0,415275.0,0.0,1025807.72,2574860.63,551379.5331562457,592620.02152,244.18666709141047,5180335.9221213395,0.04713722638114488
0.0,54.986845624415835,10.08439796,0.0,166.11,15.244609303101353,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,26839.10088574182,1025807.72,2574777.93,459075.71693994524,632154.59265,313.4005363130398,5253458.159734946,0.05965604498672773
0.0,54.986845624415835,10.08439796,0.0,166.11,25.147872367209562,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,44274.42318170698,1025807.72,2766345.54,324777.2965675201,667309.70572,323.303799377148,5363317.784728486,0.060280559973105344
0.0,54.986845624415835,10.08439796,0.0,166.11,82.76367156582522,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,145710.68937645288,1025807.72,2799583.6,157510.61446609156,686665.73758,380.91959857576364,5350081.4606818035,0.07119884087283038
0.0,54.986845624415835,10.08439796,0.0,166.11,167.52931861132464,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,294945.98347064195,1025807.72,2617065.4,26049.742096117698,693075.299316,465.6852456212631,5191747.244142019,0.08969721053865008
0.0,54.986845624415835,10.08439796,0.0,166.11,159.87660425370817,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,281472.8948128665,1025807.72,2569465.69,0.3617036155406384,643986.627097,458.0325312636466,5055536.392872741,0.09060018476167585
0.0,54.986845624415835,10.08439796,0.0,166.11,141.18424695595758,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,248563.8150633056,1025807.72,2626098.22,0.0,604873.801961,439.34017396589604,5040146.656283565,0.0871681329784659
0.0,54.986845624415835,10.08439796,0.0,166.11,55.79654932845208,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,98233.36149375368,1025807.72,2446931.48,0.0,638667.735595,353.9524763383905,4744443.396348013,0.07460358292204347
0.0,54.986845624415835,10.08439796,0.0,166.11,17.94222844710568,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,31588.430364622676,1025807.72,2188450.84,0.0,666990.777186,316.09815545704413,4447640.866809881,0.07107097108849281
0.0,54.986845624415835,10.08439796,0.0,166.11,45.6715348374963,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,80407.63175615546,1025807.72,1764625.97,0.0,695726.828179,343.82746184743473,4101371.2491944144,0.08383231874338828
0.0,31.87727817382726,5.846182943139344,0.0,166.11,0.0,66.9746834255226,0.0,53232.548435372104,16060.942151481715,0.0,415275.0,0.0,1025807.72,1745022.99,0.0,654699.307469,270.80814454248923,3910098.5080558537,0.06925865012979895
0.0,0.0,0.0,0.0,151.64478497612487,0.0,66.9746834255226,0.0,0.0,0.0,0.0,379111.96244031214,0.0,1025807.72,1737336.99,0.0,639227.40597,218.61946840164745,3781484.0784103116,0.0578131399917337
0.0,0.0,0.0,0.0,152.09465012000211,0.0,66.9746834255226,0.0,0.0,0.0,0.0,380236.6253000053,0.0,1025807.72,1753063.18,0.0,568512.389845,219.06933354552473,3727619.9151450056,0.05876922501016386
0.0,0.0,0.0,0.0,132.609748742194,0.0,66.9746834255226,0.0,0.0,0.0,0.0,331524.371855485,0.0,1025807.72,1829551.24,0.0,585806.597253,199.5844321677166,3772689.929108485,0.052902421327500906
0.0,54.986845624415835,10.08439796,0.0,166.11,40.212057127518584,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,70795.87522450456,1025807.72,1814487.5,9825.023294585455,550473.68596,338.36798413745703,4006192.9037383487,0.08446123096611535
0.0,49.114626411956884,9.00745319667829,0.0,166.11,0.0,66.9746834255226,0.0,82017.56483419983,24745.75054032497,0.0,415275.0,0.0,1025807.72,2046922.98,135082.74149690662,612377.47857,291.2067630341578,4342229.235441431,0.06706388521760154
0.0,54.986845624415835,10.08439796,0.0,166.11,14.16354790733632,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,24935.823780521692,1025807.72,2269139.68,285080.26183590293,583842.641807,312.31947491727476,4723609.226682684,0.06611882142008003
0.0,54.986845624415835,10.08439796,0.0,166.11,55.27369507371046,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,97312.8434396311,1025807.72,2306050.7,478038.8471436572,571675.639947,353.4296220836489,5013688.849789548,0.07049293098802577
0.0,0.0,0.0,0.0,133.24501267480886,0.0,66.9746834255226,0.0,0.0,0.0,0.0,333112.5316870222,0.0,1025807.72,2833540.61,524512.0524755546,557565.285356,200.21969610033148,5274538.199518577,0.037959663676074264
0.0,0.0,0.0,0.0,132.66753411753083,0.0,66.9746834255226,0.0,0.0,0.0,0.0,331668.8352938271,0.0,1025807.72,2907252.88,579027.3827972942,476983.668301,199.64221754305345,5320740.486392122,0.03752151003298161
