house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),CS_code,P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mod,Nom,Ideal,AK,2030,Hhigh,R,NA,12,3390.510784,3390.510784,228.8624538,1.822317984,1586.117647,5,HPo,360,C0,773.8495193,3297.56996,36.53566941,0.181698996,864.7058824,Mod-Nom-Ideal-AK-5-R-HPo-C0-2030-Hhigh,4164.3603033,6688.080744,2.00401698,265.39812321,2450.8235294,R-HPo
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,1,HP,135,C0,234.3015847,996.6101491,14.44250795,0.053704028,494.1176471,Mod-Nom-Ideal-AK-1-R-HP-C0-2030-Hlow,3624.8123687,4387.1209331,1.876022012,423.89820425,2080.2352941,R-HP
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,1,HPo,162,C0,243.1903742,1034.464362,14.9991484,0.05320211,555.8823529,Mod-Nom-Ideal-AK-1-R-HPo-C0-2030-Hlow,3633.7011582,4424.975146,1.8755200939999999,424.4548447,2141.9999999,R-HPo
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,2,HP,135,C0,346.2037848,1473.307538,21.71126791,0.096266879,494.1176471,Mod-Nom-Ideal-AK-2-R-HP-C0-2030-Hlow,3736.7145688,4863.818322,1.918584863,431.16696421,2080.2352941,R-HP
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,2,HPo,162,C0,355.2147967,1511.447369,22.30173579,0.095305414,555.8823529,Mod-Nom-Ideal-AK-2-R-HPo-C0-2030-Hlow,3745.7255807,4901.958153,1.917623398,431.75743209,2141.9999999,R-HPo
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,3,HP,180,C0,473.6227091,2014.038439,30.45030961,0.123087459,617.6470588,Mod-Nom-Ideal-AK-3-R-HP-C0-2030-Hlow,3864.1334931,5404.549223,1.9454054429999998,439.90600591,2203.7647058000002,R-HP
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,3,HPo,216,C0,488.2653678,2076.177865,31.42249863,0.126466521,648.5294118,Mod-Nom-Ideal-AK-3-R-HPo-C0-2030-Hlow,3878.7761518,5466.688649,1.948784505,440.87819493,2234.6470588,R-HPo
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,4,HP,300,C0,635.1496666,2708.608941,39.65680395,0.135525193,802.9411765,Mod-Nom-Ideal-AK-4-R-HP-C0-2030-Hlow,4025.6604506000003,6099.1197250000005,1.957843177,449.11250025,2389.0588235,R-HP
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,4,HPo,360,C0,661.2466487,2819.645139,41.49642764,0.148237232,864.7058824,Mod-Nom-Ideal-AK-4-R-HPo-C0-2030-Hlow,4051.7574327,6210.155923,1.970555216,450.95212394,2450.8235294,R-HPo
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,5,HP,300,C0,747.760984,3186.809617,46.32556423,0.173343892,802.9411765,Mod-Nom-Ideal-AK-5-R-HP-C0-2030-Hlow,4138.2717680000005,6577.320401,1.9956618759999998,455.78126053,2389.0588235,R-HP
Mod,Nom,Ideal,AK,2030,Hlow,R,NA,12,3390.510784,3390.510784,409.4556963,1.822317984,1586.117647,5,HPo,360,C0,773.8495193,3297.56996,48.10095133,0.181698996,864.7058824,Mod-Nom-Ideal-AK-5-R-HPo-C0-2030-Hlow,4164.3603033,6688.080744,2.00401698,457.55664763,2450.8235294,R-HPo
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,1,HP,135,C0,234.3015847,996.6101491,11.19315813,0.053704028,494.1176471,Mod-Nom-Ideal-AK-1-R-HP-C0-2035-Hhigh,3624.8123687,4387.1209331,1.876022012,257.24894302999996,2080.2352941,R-HP
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,1,HPo,162,C0,243.1903742,1034.464362,11.65250335,0.05320211,555.8823529,Mod-Nom-Ideal-AK-1-R-HPo-C0-2035-Hhigh,3633.7011582,4424.975146,1.8755200939999999,257.70828825,2141.9999999,R-HPo
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,2,HP,135,C0,346.2037848,1473.307538,16.32110815,0.096266879,494.1176471,Mod-Nom-Ideal-AK-2-R-HP-C0-2035-Hhigh,3736.7145688,4863.818322,1.918584863,262.37689305,2080.2352941,R-HP
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,2,HPo,162,C0,355.2147967,1511.447369,16.78037513,0.095305414,555.8823529,Mod-Nom-Ideal-AK-2-R-HPo-C0-2035-Hhigh,3745.7255807,4901.958153,1.917623398,262.83616003,2141.9999999,R-HPo
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,3,HP,180,C0,473.6227091,2014.038439,22.76089158,0.123087459,617.6470588,Mod-Nom-Ideal-AK-3-R-HP-C0-2035-Hhigh,3864.1334931,5404.549223,1.9454054429999998,268.81667648,2203.7647058000002,R-HP
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,3,HPo,216,C0,488.2653678,2076.177865,23.50733614,0.126466521,648.5294118,Mod-Nom-Ideal-AK-3-R-HPo-C0-2035-Hhigh,3878.7761518,5466.688649,1.948784505,269.56312104,2234.6470588,R-HPo
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,4,HP,300,C0,635.1496666,2708.608941,30.38008335,0.135525193,802.9411765,Mod-Nom-Ideal-AK-4-R-HP-C0-2035-Hhigh,4025.6604506000003,6099.1197250000005,1.957843177,276.43586825,2389.0588235,R-HP
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,4,HPo,360,C0,661.2466487,2819.645139,31.67226204,0.148237232,864.7058824,Mod-Nom-Ideal-AK-4-R-HPo-C0-2035-Hhigh,4051.7574327,6210.155923,1.970555216,277.72804694,2450.8235294,R-HPo
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,5,HP,300,C0,747.760984,3186.809617,36.17705694,0.173343892,802.9411765,Mod-Nom-Ideal-AK-5-R-HP-C0-2035-Hhigh,4138.2717680000005,6577.320401,1.9956618759999998,282.23284184,2389.0588235,R-HP
Mod,Nom,Ideal,AK,2035,Hhigh,R,NA,12,3390.510784,3390.510784,246.0557849,1.822317984,1586.117647,5,HPo,360,C0,773.8495193,3297.56996,37.59518833,0.181698996,864.7058824,Mod-Nom-Ideal-AK-5-R-HPo-C0-2035-Hhigh,4164.3603033,6688.080744,2.00401698,283.65097323,2450.8235294,R-HPo
Mod,Nom,Ideal,AK,2035,Hlow,R,NA,12,3390.510784,3390.510784,368.5432717,1.822317984,1586.117647,1,HP,135,C0,234.3015847,996.6101491,13.71644406,0.053704028,494.1176471,Mod-Nom-Ideal-AK-1-R-HP-C0-2035-Hlow,3624.8123687,4387.1209331,1.876022012,382.25971576,2080.2352941,R-HP
Mod,Nom,Ideal,AK,2035,Hlow,R,NA,12,3390.510784,3390.510784,368.5432717,1.822317984,1586.117647,1,HPo,162,C0,243.1903742,1034.464362,14.26839785,0.05320211,555.8823529,Mod-Nom-Ideal-AK-1-R-HPo-C0-2035-Hlow,3633.7011582,4424.975146,1.8755200939999999,382.81166955,2141.9999999,R-HPo
