house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.17593384,187.1443917,1994.030476,0.836702038
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.964164904,154.0890441,1443.164556,0.644914674
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.399293032,154.0890441,1578.011496,0.632248332
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.7329726,154.0890441,1718.371319,0.752021298
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.905019436,155.88302805,1525.263097,0.657096249
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.8953372,155.88302805,1672.957156,0.678221924
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.90843404,155.88302805,1826.105973,0.757206801
Mass,H1,Ideal,CH,Hhigh,R,NA,NA,8.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.50803974,52.870588250000004,1918.650708,1.111468888
Mass,H1,Ideal,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.536970228,26.43529412,668.4851098,0.280849937
Mass,H1,Ideal,CH,Hhigh,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.97106948,26.43529412,1250.165598,0.830618951
Mass,H1,Ideal,CH,Hlow,HP,NA,NA,NA,8.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.354871096,52.14548625,584.3428324,0.342511423
Mass,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.969396462,37.05882353,379.1447511,0.261959279
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.64659854,187.1443917,1693.982598,0.74201537
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.34403022,187.1443917,1843.938778,0.754874597
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.11227322,187.1443917,1994.030476,0.836702038
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.24366582,154.0890441,1443.164556,0.644914674
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.91169542,154.0890441,1578.011496,0.632248332
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.0632566,154.0890441,1718.371319,0.752021298
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.47397406,155.88302805,1525.263097,0.657096249
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.69730646,155.88302805,1672.957156,0.678221924
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.41030814,155.88302805,1826.105973,0.757206801
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.87860944,52.870588250000004,1918.650708,1.111468888
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.00402495,26.43529412,668.4851098,0.280849937
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.87458448,26.43529412,1250.165598,0.830618951
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.750011902,42.900220589999996,133.3106768,0.081080262
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4876136646,37.05882353,120.2443884,0.075756903
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.264131882,187.1443917,945.1301733,0.345131064
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.713864612,187.1443917,1083.054517,0.36446211
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.16973746800001,187.1443917,1222.876568,0.4103511
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.149158152,131.11257355,834.8609322,0.311540681
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.514720134,131.11257355,976.7931151,0.293939852
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.073621974,131.11257355,1124.810989,0.414146937
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.320911353999996,155.88302805,852.8202344,0.316562303
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.605828792,155.88302805,991.5411753,0.329206714
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.85831431,155.88302805,1132.093393,0.379134606
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.683956748,52.870588250000004,530.2778946,0.329818026
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1356709082,26.43529412,78.51358348,0.037782231
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.548285842,26.43529412,451.7643111,0.292035795
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04304631,42.900220589999996,133.3106768,0.081080262
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.324330244,37.05882353,120.2443884,0.075756903
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.50052202,187.1443917,945.1301733,0.345131064
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.839563282,187.1443917,1083.054517,0.36446211
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.97535884,187.1443917,1222.876568,0.4103511
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.794546444,131.11257355,834.8609322,0.311540681
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.220589366,131.11257355,976.7931151,0.293939852
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.781813622,131.11257355,1124.810989,0.414146937
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.246914916,155.88302805,852.8202344,0.316562303
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.476153974,155.88302805,991.5411753,0.329206714
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.448466084,155.88302805,1132.093393,0.379134606
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.675055238,52.870588250000004,530.2778946,0.329818026
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8051495686,26.43529412,78.51358348,0.037782231
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.869905664,26.43529412,451.7643111,0.292035795
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.202402108,52.14548625,540.1156813,0.37055866
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.208313124,37.05882353,379.3076315,0.262316992
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6677865,187.1443917,1628.13719,0.825181072
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.08170534,187.1443917,1777.524413,0.85059026
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.29205904,187.1443917,1927.717315,0.9182468
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.214062908,154.0890441,1379.269636,0.70544713
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.564118368,154.0890441,1513.669481,0.687446891
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.86760441999999,154.0890441,1653.71891,0.818454758
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.776752958,155.88302805,1470.217381,0.718555149
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.756594854,155.88302805,1617.769061,0.746460974
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.79833142,155.88302805,1771.020242,0.823591497
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.67083122,52.870588250000004,1797.95054,1.200270182
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.588507029999995,26.43529412,547.3526863,0.368628808
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.08232419400001,26.43529412,1250.597853,0.831641374
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.693142118,52.14548625,540.1156813,0.37055866
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.01452313,37.05882353,379.3076315,0.262316992
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.03192438,187.1443917,1628.13719,0.825181072
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.63458346,187.1443917,1777.524413,0.85059026
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.47159868,187.1443917,1927.717315,0.9182468
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.01812020000001,154.0890441,1379.269636,0.70544713
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.58608608,154.0890441,1513.669481,0.687446891
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.71558098,154.0890441,1653.71891,0.818454758
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.1498704,155.88302805,1470.217381,0.718555149
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.35162888,155.88302805,1617.769061,0.746460974
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.14323856000001,155.88302805,1771.020242,0.823591497
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4616154,52.870588250000004,1797.95054,1.200270182
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.442702788,26.43529412,547.3526863,0.368628808
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.01891262,26.43529412,1250.597853,0.831641374
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.836975382000006,66.55232265,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.507292706,45.045231619999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.449601176,189.1131417,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.04199408000001,189.1131417,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7253331,189.1131417,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.975055638,156.0577941,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.155526016,156.0577941,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.332904596,156.0577941,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.424270012,157.85177805,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.10424694,157.85177805,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.77984422,157.85177805,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.223639,52.870588250000004,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.374275918,26.43529412,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.84936306,26.43529412,1563.88151,0.861348021
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.921832912,66.55232265,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.42060793,45.045231619999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.73491692,189.1131417,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.40892338,189.1131417,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.92525118,189.1131417,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.48774073999999,156.0577941,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.61507254,156.0577941,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.64200486,156.0577941,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.13625428,157.85177805,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.86564014,157.85177805,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.52086672,157.85177805,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.94569958,52.870588250000004,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.953592692,26.43529412,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.99210688,26.43529412,1563.88151,0.861348021
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6419067,103.244496,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.006460502,52.14548625,964.1722575,0.512422304
