house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,3234.1421785000002,34965.296256,3956.3953671,7190.5375456
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,3435.3301052,38044.539478,3956.3953671,7391.725472300001
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,5995.1293028,85973.279436,4795.7391174,10790.8684202
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,6181.7959245,89414.280956,4795.7391174,10977.5350419
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,6394.8779731,92965.276888,4795.7391174,11190.6170905
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,5461.5915908,76681.086856,4068.5214702,9530.113061
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,5615.8103161,79647.516718,4068.5214702,9684.3317863
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,5787.9744973,82705.49126400001,4068.5214702,9856.4959675
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,5805.4305927000005,83271.58226200001,4107.9891171,9913.4197098
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,5982.685190900001,86712.603208,4107.9891171,10090.674308000001
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,6183.712204500001,90255.329626,4107.9891171,10291.701321600001
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,8410.3450024,85973.279436,4795.7391174,13206.0841198
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,8618.4849428,89414.280956,4795.7391174,13414.2240602
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,8854.3729432,92965.276888,4795.7391174,13650.1120606
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,7758.2362835,76681.086856,4068.5214702,11826.7577537
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,7938.3529321,79647.516718,4068.5214702,12006.8744023
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,8137.1503109000005,82705.49126400001,4068.5214702,12205.6717811
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,8182.8658747,83271.58226200001,4107.9891171,12290.854991799999
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,8384.7162526,86712.603208,4107.9891171,12492.7053697
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,8612.8510452,90255.329626,4107.9891171,12720.840162299999
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2924.0211626,43908.47241,4795.7391174,7719.76028
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,3078.8635886,46839.611104,4795.7391174,7874.602706000001
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3262.4293929,49926.061526000005,4795.7391174,8058.1685103
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2393.6770156499997,35946.54877,4068.5214702,6462.19848585
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2517.515777,38469.195137999995,4068.5214702,6586.0372472
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2664.9023094,41101.218136,4068.5214702,6733.4237796
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2918.2618098,43885.126604,4107.9891171,7026.2509269
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,3074.9869348,46994.047826,4107.9891171,7182.9760519
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3260.5026757,50243.815336,4107.9891171,7368.4917927999995
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4359.0193829,43908.47241,4795.7391174,9154.7585003
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4535.0985725,46839.611104,4795.7391174,9330.8376899
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4742.2426903000005,49926.061526000005,4795.7391174,9537.981807700002
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3648.4273436,35946.54877,4068.5214702,7716.9488138
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3790.9788917,38469.195137999995,4068.5214702,7859.5003619
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3963.8313703000003,41101.218136,4068.5214702,8032.3528405
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4385.468112,43885.126604,4107.9891171,8493.4572291
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4564.0891093,46994.047826,4107.9891171,8672.0782264
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4777.1528594,50243.815336,4107.9891171,8885.1419765
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,8084.0427465,113981.160876,5641.7766174,13725.8193639
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,8253.3818777,117049.79466399999,5641.7766174,13895.1584951
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,8449.5791228,120254.256474,5641.7766174,14091.3557402
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,7737.4297664000005,109549.319022,4409.0766181,12146.5063845
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,7892.7763577999995,112605.85083,4409.0766181,12301.8529759
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,8070.0981525,115776.85955000001,4409.0766181,12479.174770599999
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,7895.5865662,111382.52983,4954.026617099999,12849.6131833
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,8054.3093266000005,114434.44612600001,4954.026617099999,13008.3359437
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,8238.3440604,117628.55775,4954.026617099999,13192.3706775
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,11532.6292489,113981.160876,5641.7766174,17174.4058663
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,11724.005908,117049.79466399999,5641.7766174,17365.782525399998
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,11943.9607111,120254.256474,5641.7766174,17585.7373285
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,11127.4842458,109549.319022,4409.0766181,15536.5608639
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,11307.040799299999,112605.85083,4409.0766181,15716.117417399999
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,11512.9780665,115776.85955000001,4409.0766181,15922.0546846
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,11308.1630087,111382.52983,4954.026617099999,16262.189625799998
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,11490.6862174,114434.44612600001,4954.026617099999,16444.7128345
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,11701.930305,117628.55775,4954.026617099999,16655.9569221
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2764.3285747,41273.540351999996,4795.7391174,7560.0676921
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2918.1212809,44200.160026,4795.7391174,7713.8603983
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3101.6093991,47286.979498,4795.7391174,7897.3485165
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2242.16829895,33423.980612,4068.5214702,6310.68976915
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2365.64971275,35950.01619,4068.5214702,6434.17118295
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2513.9203913,38584.520436,4068.5214702,6582.4418614999995
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2754.4929094,41131.163457999995,4107.9891171,6862.4820265
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2911.508831,44239.391372,4107.9891171,7019.4979481
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3097.115272,47487.295262,4107.9891171,7205.1043891
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4022.7231988000003,41273.540351999996,4795.7391174,8818.4623162
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4196.6553188,44200.160026,4795.7391174,8992.3944362
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4404.3937346,47286.979498,4795.7391174,9200.132852
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3330.2510369,33423.980612,4068.5214702,7398.7725071
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3473.4779681,35950.01619,4068.5214702,7541.999438299999
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3646.8534084000003,38584.520436,4068.5214702,7715.3748786
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4038.1013504,41131.163457999995,4107.9891171,8146.0904675
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4216.6349683,44239.391372,4107.9891171,8324.624085399999
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4429.8774433,47487.295262,4107.9891171,8537.8665604
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,6819.2249648,95018.154748,5641.7766174,12461.001582199999
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,6988.916531,98073.91424599999,5641.7766174,12630.6931484
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,7183.2430926,101275.558846,5641.7766174,12825.01971
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,6465.3743119,90587.521024,4409.0766181,10874.450929999999
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,6618.2160468,93640.42663799999,4409.0766181,11027.2926649
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,6796.1744241,96810.964008,4409.0766181,11205.2510422
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,6627.0417996,92432.66274,4954.026617099999,11581.0684167
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,6785.9929532999995,95479.29952,4954.026617099999,11740.0195704
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,6968.2862936,98663.69513000001,4954.026617099999,11922.312910699999
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,9426.150165500001,95018.154748,5641.7766174,15067.926782900002
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,9616.8018553,98073.91424599999,5641.7766174,15258.5784727
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,9835.4121268,101275.558846,5641.7766174,15477.1887442
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,9019.1724851,90587.521024,4409.0766181,13428.2491032
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,9196.7011181,93640.42663799999,4409.0766181,13605.7777362
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,9402.6183745,96810.964008,4409.0766181,13811.6949926
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,9201.1115259,92432.66274,4954.026617099999,14155.138143
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,9384.5706927,95479.29952,4954.026617099999,14338.5973098
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,9595.3497768,98663.69513000001,4954.026617099999,14549.376393899998
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,262.16652085,5154.322338,543.52941181,805.69593266
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,388.61064612,7616.2918656,543.52941181,932.14005793
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,543.88064464,10419.5635544,679.4117646799999,1223.29240932
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,724.28077474,13972.9972602,883.2352941500001,1607.51606889
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,863.82985731,16450.5522456,883.2352941500001,1747.06515146
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,272.93225514,5350.3965152,611.47058819,884.40284333
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,399.36193205,7814.7886256,611.47058819,1010.8325202399999
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,561.8825355399999,10741.8327368,713.3823529800001,1275.2648885200001
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,754.66392927,14546.663170599999,951.1764706399999,1705.84039991
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,896.26634687,17024.5738586,951.1764706399999,1847.44281751
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,333.70882582,5154.322338,543.52941181,877.2382376300001
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,495.12854266,7616.2918656,543.52941181,1038.65795447
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,691.56761652,10419.5635544,679.4117646799999,1370.9793811999998
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,903.18332733,13972.9972602,883.2352941500001,1786.4186214800002
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,1060.68555018,16450.5522456,883.2352941500001,1943.9208443300001
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,346.88673670000003,5350.3965152,611.47058819,958.35732489
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,508.67944224999997,7814.7886256,611.47058819,1120.15003044
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,714.1539393,10741.8327368,713.3823529800001,1427.53629228
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,943.74525521,14546.663170599999,951.1764706399999,1894.9217258499998
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,1102.40994861,17024.5738586,951.1764706399999,2053.58641925
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,291.99285986999996,5605.0948272,543.52941181,835.52227168
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,427.08675667,8204.770409,543.52941181,970.61616848
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,597.36667403,11221.195295200001,679.4117646799999,1276.77843871
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,799.32175375,15114.756890199998,883.2352941500001,1682.5570479
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,947.213486,17710.6971602,883.2352941500001,1830.44878015
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,305.20560783999997,5836.846829,611.47058819,916.6761960299999
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,440.65628623,8441.2776514,611.47058819,1052.12687442
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,619.5658319,11603.1773924,713.3823529800001,1332.94818488
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,837.17653964,15797.7820572,951.1764706399999,1788.35301028
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,985.48708585,18397.355849400003,951.1764706399999,1936.6635564899998
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,371.48009842,5605.0948272,543.52941181,915.00951023
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,544.13345008,8204.770409,543.52941181,1087.66286189
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,760.05464072,11221.195295200001,679.4117646799999,1439.4664054
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,999.23598704,15114.756890199998,883.2352941500001,1882.4712811900001
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,1164.96085135,17710.6971602,883.2352941500001,2048.1961455
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,387.8833325,5836.846829,611.47058819,999.35392069
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,560.7861528,8441.2776514,611.47058819,1172.2567409899998
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,787.45663999,11603.1773924,713.3823529800001,1500.8389929700002
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,1047.67509819,15797.7820572,951.1764706399999,1998.85156883
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,1213.65618693,18397.355849400003,951.1764706399999,2164.8326575700003
NA,NA,NA,NA,Hhigh,NA,R,1,NA,3,135,1109.04756211,22214.5,339.70588233999996,1448.75344445
NA,NA,NA,NA,Hhigh,NA,R,2,NA,3,135,1640.33867511,32696.4,339.70588233999996,1980.04455745
NA,NA,NA,NA,Hhigh,NA,R,3,NA,3,180,2294.3836735,44625.9,434.82352936,2729.20720286
NA,NA,NA,NA,Hhigh,NA,R,4,NA,3,300,3058.2583769,60085.3,679.4117646799999,3737.67014158
NA,NA,NA,NA,Hhigh,NA,R,5,NA,3,300,3652.9474753,70588.1,679.4117646799999,4332.35923998
NA,NA,NA,NA,Hhigh,NA,Ro,1,NA,3,162,1156.65969494,23085.699999999997,407.64705883,1564.30675377
NA,NA,NA,NA,Hhigh,NA,Ro,2,NA,3,162,1685.61824774,33551.1,407.64705883,2093.26530657
NA,NA,NA,NA,Hhigh,NA,Ro,3,NA,3,216,2369.34070015,46042.7,543.52941181,2912.87011196
NA,NA,NA,NA,Hhigh,NA,Ro,4,NA,3,360,3193.3545034,62637.3,706.5882353200001,3899.94273872
NA,NA,NA,NA,Hhigh,NA,Ro,5,NA,3,360,3788.7547056,73129.1,706.5882353200001,4495.34294092
NA,NA,NA,NA,Hlow,NA,R,1,NA,3,135,1387.99678368,22214.5,339.70588233999996,1727.70266602
NA,NA,NA,NA,Hlow,NA,R,2,NA,3,135,2062.15713276,32696.4,339.70588233999996,2401.8630150999998
NA,NA,NA,NA,Hlow,NA,R,3,NA,3,180,2877.4046671,44625.9,434.82352936,3312.22819646
NA,NA,NA,NA,Hlow,NA,R,4,NA,3,300,3754.9423687,60085.3,679.4117646799999,4434.354133379999
NA,NA,NA,NA,Hlow,NA,R,5,NA,3,300,4414.3383658,70588.1,679.4117646799999,5093.75013048
NA,NA,NA,NA,Hlow,NA,Ro,1,NA,3,162,1442.98735665,23085.699999999997,407.64705883,1850.63441548
NA,NA,NA,NA,Hlow,NA,Ro,2,NA,3,162,2115.55359678,33551.1,407.64705883,2523.20065561
NA,NA,NA,NA,Hlow,NA,Ro,3,NA,3,216,2965.1872064,46042.7,543.52941181,3508.71661821
NA,NA,NA,NA,Hlow,NA,Ro,4,NA,3,360,3918.7057479,62637.3,706.5882353200001,4625.29398322
NA,NA,NA,NA,Hlow,NA,Ro,5,NA,3,360,4575.4620235,73129.1,706.5882353200001,5282.050258820001
