house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.54532984,217.9881417,2255.3558708,0.6381141682
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.56727949999998,184.9327941,1635.2315988,0.7096936012
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.77500088,184.9327941,1750.2440116,0.7050721544
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.84823201999998,184.9327941,1871.195165,0.7999996965999999
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.97916474,186.72677805,1992.4137296000001,0.7629664102
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.31696488,186.72677805,2133.7577224,0.7399551622
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.76146826000002,186.72677805,2281.5632022,0.8817068819999999
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.10918752,256.4443917,5157.330698,1.8660734298000001
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.54677976,256.4443917,5297.1576648,1.8242325378
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.58453784,256.4443917,5443.3691792,2.0075569258
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.29470502,200.41257355,4982.7823178,1.9866811612
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.92169022,200.41257355,5122.3153788,1.9663654672000002
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.72417512000004,200.41257355,5268.2954918,2.1012477552
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.85872272,225.18302805,5057.973471,1.9529703786000001
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.69330804,225.18302805,5197.3156338,1.9317683956
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.72502216,225.18302805,5345.005642,2.0472459393999998
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.7207205,256.4443917,5157.5269908,1.8902879298
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.4239118,256.4443917,5297.4480576,1.8538770458
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.09435192,256.4443917,5443.5432104,2.0280058594
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.19544358,200.41257355,4982.7312234,1.98954783
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.92552608,200.41257355,5122.471802,1.9699107816
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.40259634,200.41257355,5268.370655,2.1032768624
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.3061889,225.18302805,5058.3610518,1.9578776858
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.20833202,225.18302805,5197.4377754,1.9399537172
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.85345098,225.18302805,5345.1526444,2.0458336690000003
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.035403096,217.9881417,1865.9450611999998,0.5501071308
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.025616014,217.9881417,1998.0138134,0.5350237926
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.4356553,217.9881417,2135.9456166,0.6304901014
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.96064456,184.9327941,1520.9200071999999,0.7331012264
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.22539421,184.9327941,1635.8272382,0.72131079360000006
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.73500007,184.9327941,1756.8855122,0.837463035
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.86437065,186.72677805,1867.5867412,0.7687333954000001
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.0165947,186.72677805,2008.8461980000002,0.749449885
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.84500474,186.72677805,2156.6025034,0.9009274422
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.05587906,217.9881417,1865.8684924,0.5596854556
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3270039,217.9881417,1998.0326158,0.5472383693999999
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.53402187999998,217.9881417,2135.8648286,0.6392257134
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.34826884,184.9327941,1520.9282968,0.7356182024
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.55746734,184.9327941,1635.8722950000001,0.7225568712
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.63562026,184.9327941,1756.9086642,0.8400691414
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.51205664,186.72677805,1867.5428356,0.7791356234
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.80506768,186.72677805,2008.9755876,0.7546439826
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.39485571999998,186.72677805,2156.6349058,0.9074217238
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.81673822,256.4443917,4296.46975,1.9562475762
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.27315246,256.4443917,4435.5300098,1.9291923972
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.23894158,256.4443917,4581.944323,2.1159796998
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.56160642000003,200.41257355,4121.7702934,2.1277820068
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.16605658,200.41257355,4260.9986614,2.0892724146
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.96402702,200.41257355,4406.9736772,2.2276664567999998
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.83882502,225.18302805,4198.0086108,2.062774498
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.66343256,225.18302805,4336.8657338,2.0262135698000003
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.69607401999997,225.18302805,4484.2172442,2.1705704736
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.74378476,256.4443917,4296.9139204,1.9666178802
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.2550821,256.4443917,4436.1299481999995,1.9290472956
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.05982986000004,256.4443917,4582.473747800001,2.117622295
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.16793662000003,200.41257355,4121.7624414,2.125480322
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.79327858,200.41257355,4261.0781934,2.0937864458
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.2967735,200.41257355,4407.0093748,2.2364569248
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.34593445999997,225.18302805,4198.1168836,2.0660166228
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.1684321,225.18302805,4337.0017154,2.0330089609999997
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.88989322,225.18302805,4484.5449434,2.1768366664000003
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2135748608,24.705882355,270.85690028,0.0048800694
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.350859677999999,24.705882355,300.24975242,0.0083659434
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.550763372,30.882352939999997,422.85540634,0.0104246804
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.788514241999998,40.147058825,796.4936508,0.0104450204
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.253092884,40.147058825,834.86597122,0.014840253
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.813227826,27.794117645,318.14582482000003,0.004734639
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.041069984,27.794117645,352.0091135,0.0085424592
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.59497814,32.42647059,516.90664802,0.0103872144
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.683855812,43.23529412,980.60539634,0.0104532886
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.32256771,43.23529412,1022.2025718,0.0147806142
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.396509314,24.705882355,271.24749843999996,0.0049191422000000005
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.931079502000001,24.705882355,301.05562178,0.0083659434
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.527643435999998,30.882352939999997,424.10485642,0.0103864476
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52314663,40.147058825,798.4192908,0.0104445652
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.415896624,40.147058825,837.72841178,0.0149569042
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.557780152,27.794117645,319.13472834,0.0046955854
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.134913936,27.794117645,352.68601174,0.0085420568
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.591594428,32.42647059,518.33888218,0.0104258672
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.34519126,43.23529412,983.10371618,0.0104146358
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.452593984,43.23529412,1025.7418261999999,0.0147806326
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8464334436,24.705882355,285.55392812,0.0053676338
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.995322476,24.705882355,314.82130014,0.0089252434
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.362403292,30.882352939999997,440.9696886,0.011474894000000001
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.808322848000003,40.147058825,819.2213171000001,0.01202858
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.242806154,40.147058825,856.2313637799999,0.0161952004
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.498257724,27.794117645,334.93921458,0.0054236344
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.736355474,27.794117645,367.5470647,0.0088789444
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.477324843999998,32.42647059,537.14383908,0.0112840496
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.879308168,43.23529412,1008.1744426,0.0119069454
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.444061674,43.23529412,1048.0821548000001,0.0160266744
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.18962012,24.705882355,286.17713244000004,0.0054048778
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.698113456,24.705882355,315.28908294,0.0089255474
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.521784280000002,30.882352939999997,441.85462556,0.0114748684
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83986605,40.147058825,821.19703366,0.012065954399999999
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.717978686,40.147058825,859.40147122,0.016195332399999998
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.398990908,27.794117645,335.66664922,0.0054610328000000005
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.988794608,27.794117645,367.88510814,0.0089165188
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.665783228,32.42647059,538.18362908,0.0112840752
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.935935906000005,43.23529412,1010.7203666,0.011794607
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.897855054,43.23529412,1051.5110164,0.016026343999999998
NA,NA,NA,NA,Hhigh,NA,R,1,NA,3,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.031488691999996,15.441176469999998,1040.87,0.1620000002
NA,NA,NA,NA,Hhigh,NA,R,2,NA,3,135,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.720017506,15.441176469999998,1514.8899999999999,0.2886666664
NA,NA,NA,NA,Hhigh,NA,R,3,NA,3,180,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.96977025999999,19.76470588,2062.9,0.40166666640000004
NA,NA,NA,NA,Hhigh,NA,R,4,NA,3,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.56113596,30.882352939999997,2790.14,0.360666667
NA,NA,NA,NA,Hhigh,NA,R,5,NA,3,300,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.1308865,30.882352939999997,3264.98,0.5546666664
NA,NA,NA,NA,Hhigh,NA,Ro,1,NA,3,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.282338710000005,18.529411765,1084.62,0.1693333334
NA,NA,NA,NA,Hhigh,NA,Ro,2,NA,3,162,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.88619498199999,18.529411765,1557.72,0.290333333
NA,NA,NA,NA,Hhigh,NA,Ro,3,NA,3,216,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.989398782,24.705882355,2134.74,0.3966666666
NA,NA,NA,NA,Hhigh,NA,Ro,4,NA,3,360,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.04550442,32.11764706,2920.9300000000003,0.34566666640000004
