house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life
Mass,H1,Real,AK,Hlow,HP-HP,1,347.29371964,333.81362084,8087.469753000001,681.1073404800001,858.0044118,494.1176471,1352.1220589,2033.22939938
Mass,H1,Real,AK,Hlow,HP-HP,2,347.29371964,495.11004994,10549.3181552,842.40376958,858.0044118,494.1176471,1352.1220589,2194.52582848
Mass,H1,Real,AK,Hlow,HP-HP,3,347.29371964,691.98375861,13352.534489800002,1039.27747825,858.0044118,617.6470588,1475.6514705999998,2514.92894885
Mass,H1,Real,AK,Hlow,HP-HP,4,347.29371964,903.38851628,16906.1275548,1250.68223592,858.0044118,802.9411765,1660.9455883,2911.62782422
Mass,H1,Real,AK,Hlow,HP-HP,5,347.29371964,1061.12169006,19383.5765376,1408.4154097,858.0044118,802.9411765,1660.9455883,3069.360998
Mass,H1,Real,AK,Hlow,HP-HPo,1,347.29371964,347.10625169,8283.023122,694.39997133,858.0044118,555.8823529,1413.8867647,2108.2867360299997
Mass,H1,Real,AK,Hlow,HP-HPo,2,347.29371964,508.58172619,10747.560417,855.87544583,858.0044118,555.8823529,1413.8867647,2269.7622105299997
Mass,H1,Real,AK,Hlow,HP-HPo,3,347.29371964,714.37153927,13674.672981199998,1061.66525891,858.0044118,648.5294118,1506.5338236,2568.19908251
Mass,H1,Real,AK,Hlow,HP-HPo,4,347.29371964,944.70691193,17480.261161000002,1292.00063157,858.0044118,864.7058824,1722.7102942,3014.71092577
Mass,H1,Real,AK,Hlow,HP-HPo,5,347.29371964,1102.61407767,19957.5243142,1449.90779731,858.0044118,864.7058824,1722.7102942,3172.61809151
Mass,H1,Real,AK,Hlow,HP-R,1,347.29371964,1387.40597499,25148.4348896,1734.69969463,858.0044118,308.8235294,1166.8279412,2901.52763583
Mass,H1,Real,AK,Hlow,HP-R,2,347.29371964,2062.83292671,35631.4348896,2410.12664635,858.0044118,308.8235294,1166.8279412,3576.95458755
Mass,H1,Real,AK,Hlow,HP-R,3,347.29371964,2879.0005874,47559.834889599995,3226.29430704,858.0044118,395.2941176,1253.2985294,4479.592836440001
Mass,H1,Real,AK,Hlow,HP-R,4,347.29371964,3756.4114322,63019.23488959999,4103.70515184,858.0044118,617.6470588,1475.6514705999998,5579.35662244
Mass,H1,Real,AK,Hlow,HP-R,5,347.29371964,4416.3740267,73523.13488960001,4763.66774634,858.0044118,617.6470588,1475.6514705999998,6239.31921694
Mass,H1,Real,AK,Hlow,HP-Ro,1,347.29371964,1442.95954268,26017.4348896,1790.25326232,858.0044118,370.5882353,1228.5926471,3018.8459094199998
Mass,H1,Real,AK,Hlow,HP-Ro,2,347.29371964,2115.45571569,36485.0348896,2462.74943533,858.0044118,370.5882353,1228.5926471,3691.34208243
Mass,H1,Real,AK,Hlow,HP-Ro,3,347.29371964,2967.2467382,48976.634889600005,3314.54045784,858.0044118,494.1176471,1352.1220589,4666.66251674
Mass,H1,Real,AK,Hlow,HP-Ro,4,347.29371964,3921.3697744,65571.23488959999,4268.66349404,858.0044118,642.3529412,1500.3573529999999,5769.020847039999
Mass,H1,Real,AK,Hlow,HP-Ro,5,347.29371964,4577.8476014,76064.13488960001,4925.14132104,858.0044118,642.3529412,1500.3573529999999,6425.49867404
Mass,H1,Real,AK,Hlow,HPl_Rb-HP,1,535.107321535,333.81362084,9527.310244760001,868.920942375,1269.882353,494.1176471,1764.0000000999999,2632.9209424749997
Mass,H1,Real,AK,Hlow,HPl_Rb-HP,2,535.107321535,495.11004994,11989.15864696,1030.217371475,1269.882353,494.1176471,1764.0000000999999,2794.2173715749996
Mass,H1,Real,AK,Hlow,HPl_Rb-HP,3,535.107321535,691.98375861,14792.374981560002,1227.091080145,1269.882353,617.6470588,1887.5294118,3114.620491945
Mass,H1,Real,AK,Hlow,HPl_Rb-HP,4,535.107321535,903.38851628,18345.968046560003,1438.495837815,1269.882353,802.9411765,2072.8235295,3511.319367315
Mass,H1,Real,AK,Hlow,HPl_Rb-HP,5,535.107321535,1061.12169006,20823.41702936,1596.229011595,1269.882353,802.9411765,2072.8235295,3669.052541095
Mass,H1,Real,AK,Hlow,HPl_Rb-HPo,1,535.107321535,347.10625169,9722.86361376,882.213573225,1269.882353,555.8823529,1825.7647059,2707.978279125
Mass,H1,Real,AK,Hlow,HPl_Rb-HPo,2,535.107321535,508.58172619,12187.400908760002,1043.689047725,1269.882353,555.8823529,1825.7647059,2869.453753625
Mass,H1,Real,AK,Hlow,HPl_Rb-HPo,3,535.107321535,714.37153927,15114.51347296,1249.478860805,1269.882353,648.5294118,1918.4117648000001,3167.8906256050004
Mass,H1,Real,AK,Hlow,HPl_Rb-HPo,4,535.107321535,944.70691193,18920.10165276,1479.8142334650001,1269.882353,864.7058824,2134.5882354,3614.402468865
Mass,H1,Real,AK,Hlow,HPl_Rb-HPo,5,535.107321535,1102.61407767,21397.364805960002,1637.721399205,1269.882353,864.7058824,2134.5882354,3772.3096346049997
Mass,H1,Real,AK,Hlow,HPl_Rb-R,1,535.107321535,1387.40597499,26588.27538136,1922.513296525,1269.882353,308.8235294,1578.7058824,3501.219178925
Mass,H1,Real,AK,Hlow,HPl_Rb-R,2,535.107321535,2062.83292671,37071.27538136,2597.940248245,1269.882353,308.8235294,1578.7058824,4176.646130645
Mass,H1,Real,AK,Hlow,HPl_Rb-R,3,535.107321535,2879.0005874,48999.67538135999,3414.107908935,1269.882353,395.2941176,1665.1764706,5079.284379535
Mass,H1,Real,AK,Hlow,HPl_Rb-R,4,535.107321535,3756.4114322,64459.07538135999,4291.518753735,1269.882353,617.6470588,1887.5294118,6179.048165535
Mass,H1,Real,AK,Hlow,HPl_Rb-R,5,535.107321535,4416.3740267,74962.97538136001,4951.481348235,1269.882353,617.6470588,1887.5294118,6839.010760035
Mass,H1,Real,AK,Hlow,HPl_Rb-Ro,1,535.107321535,1442.95954268,27457.27538136,1978.066864215,1269.882353,370.5882353,1640.4705883,3618.537452515
Mass,H1,Real,AK,Hlow,HPl_Rb-Ro,2,535.107321535,2115.45571569,37924.87538136,2650.5630372250002,1269.882353,370.5882353,1640.4705883,4291.033625525
Mass,H1,Real,AK,Hlow,HPl_Rb-Ro,3,535.107321535,2967.2467382,50416.47538136001,3502.354059735,1269.882353,494.1176471,1764.0000000999999,5266.354059835
Mass,H1,Real,AK,Hlow,HPl_Rb-Ro,4,535.107321535,3921.3697744,67011.07538135999,4456.477095935,1269.882353,642.3529412,1912.2352942,6368.712390135
Mass,H1,Real,AK,Hlow,HPl_Rb-Ro,5,535.107321535,4577.8476014,77503.97538136001,5112.9549229350005,1269.882353,642.3529412,1912.2352942,7025.190217135
Mass,H1,Real,AK,Hlow,HYD1000-HYD1000,3,NA,NA,20792.8638126,1647.75930306,NA,NA,3742.887834,5390.64713706
Mass,H1,Real,AK,Hlow,HYD1000-HYD1000,4,NA,NA,23827.199374,1820.02097734,NA,NA,3742.887834,5562.90881134
Mass,H1,Real,AK,Hlow,HYD1000-HYD1000,5,NA,NA,26903.284495999997,2020.4104853,NA,NA,3742.887834,5763.2983193
Mass,H1,Real,AK,Hlow,HYD200-HYD200,3,NA,NA,18366.9405084,1487.1433600599998,NA,NA,2622.251471,4109.39483106
Mass,H1,Real,AK,Hlow,HYD200-HYD200,4,NA,NA,21489.4485322,1661.36807037,NA,NA,2622.251471,4283.61954137
Mass,H1,Real,AK,Hlow,HYD200-HYD200,5,NA,NA,24745.841758000002,1873.64191732,NA,NA,2622.251471,4495.89338832
Mass,H1,Real,AK,Hlow,HYD500-HYD500,3,NA,NA,18762.0451568,1498.42766898,NA,NA,3117.660561,4616.08822998
Mass,H1,Real,AK,Hlow,HYD500-HYD500,4,NA,NA,21813.9058566,1668.00507958,NA,NA,3117.660561,4785.66564058
Mass,H1,Real,AK,Hlow,HYD500-HYD500,5,NA,NA,24906.054646000004,1864.50888008,NA,NA,3117.660561,4982.16944108
Mass,H1,Real,AK,Hlow,R-HP,1,1377.71177404,333.81362084,16820.7485446,1711.52539488,1057.411765,494.1176471,1551.5294121000002,3263.05480698
Mass,H1,Real,AK,Hlow,R-HP,2,1377.71177404,495.11004994,19282.5969468,1872.8218239799999,1057.411765,494.1176471,1551.5294121000002,3424.35123608
Mass,H1,Real,AK,Hlow,R-HP,3,1377.71177404,691.98375861,22085.8132814,2069.69553265,1057.411765,617.6470588,1675.0588238,3744.75435645
Mass,H1,Real,AK,Hlow,R-HP,4,1377.71177404,903.38851628,25639.406346400003,2281.10029032,1057.411765,802.9411765,1860.3529415,4141.45323182
Mass,H1,Real,AK,Hlow,R-HP,5,1377.71177404,1061.12169006,28116.855329199996,2438.8334641,1057.411765,802.9411765,1860.3529415,4299.1864056
Mass,H1,Real,AK,Hlow,R-HPo,1,1377.71177404,347.10625169,17016.3019136,1724.81802573,1057.411765,555.8823529,1613.2941179,3338.11214363
Mass,H1,Real,AK,Hlow,R-HPo,2,1377.71177404,508.58172619,19480.8392086,1886.2935002299998,1057.411765,555.8823529,1613.2941179,3499.58761813
Mass,H1,Real,AK,Hlow,R-HPo,3,1377.71177404,714.37153927,22407.9517728,2092.08331331,1057.411765,648.5294118,1705.9411768,3798.02449011
Mass,H1,Real,AK,Hlow,R-HPo,4,1377.71177404,944.70691193,26213.5399526,2322.41868597,1057.411765,864.7058824,1922.1176474,4244.53633337
Mass,H1,Real,AK,Hlow,R-HPo,5,1377.71177404,1102.61407767,28690.803105799998,2480.32585171,1057.411765,864.7058824,1922.1176474,4402.44349911
Mass,H1,Real,AK,Hlow,R-R,1,1377.71177404,1387.40597499,33881.7136812,2765.11774903,1057.411765,308.8235294,1366.2352944,4131.35304343
Mass,H1,Real,AK,Hlow,R-R,2,1377.71177404,2062.83292671,44364.7136812,3440.5447007499997,1057.411765,308.8235294,1366.2352944,4806.77999515
Mass,H1,Real,AK,Hlow,R-R,3,1377.71177404,2879.0005874,56293.1136812,4256.71236144,1057.411765,395.2941176,1452.7058826,5709.41824404
Mass,H1,Real,AK,Hlow,R-R,4,1377.71177404,3756.4114322,71752.5136812,5134.12320624,1057.411765,617.6470588,1675.0588238,6809.18203004
Mass,H1,Real,AK,Hlow,R-R,5,1377.71177404,4416.3740267,82256.41368119999,5794.08580074,1057.411765,617.6470588,1675.0588238,7469.14462454
Mass,H1,Real,AK,Hlow,R-Ro,1,1377.71177404,1442.95954268,34750.7136812,2820.67131672,1057.411765,370.5882353,1428.0000003,4248.67131702
Mass,H1,Real,AK,Hlow,R-Ro,2,1377.71177404,2115.45571569,45218.313681199994,3493.16748973,1057.411765,370.5882353,1428.0000003,4921.16749003
Mass,H1,Real,AK,Hlow,R-Ro,3,1377.71177404,2967.2467382,57709.9136812,4344.958512239999,1057.411765,494.1176471,1551.5294121000002,5896.487924339999
Mass,H1,Real,AK,Hlow,R-Ro,4,1377.71177404,3921.3697744,74304.5136812,5299.08154844,1057.411765,642.3529412,1699.7647062,6998.846254640001
Mass,H1,Real,AK,Hlow,R-Ro,5,1377.71177404,4577.8476014,84797.41368119999,5955.55937544,1057.411765,642.3529412,1699.7647062,7655.324081639999
Mass,H1,Real,CH,Hhigh,HP-HP,1,1037.75425888,291.9505536,17487.7340418,1329.70481248,1042.909725,494.1176471,1537.0273720999999,2866.7321845799997
Mass,H1,Real,CH,Hhigh,HP-HP,2,1037.75425888,427.30174832,20088.3524622,1465.0560072,1042.909725,494.1176471,1537.0273720999999,3002.0833793
Mass,H1,Real,CH,Hhigh,HP-HP,3,1037.75425888,597.98996033,23104.281937,1635.74421921,1042.909725,617.6470588,1660.5567838,3296.30100301
Mass,H1,Real,CH,Hhigh,HP-HP,4,1037.75425888,799.6598528100001,26998.227062399998,1837.4141116900003,1042.909725,802.9411765,1845.8509015,3683.26501319
Mass,H1,Real,CH,Hhigh,HP-HP,5,1037.75425888,947.55409452,29593.1698282,1985.3083534,1042.909725,802.9411765,1845.8509015,3831.1592548999997
Mass,H1,Real,CH,Hhigh,HP-HPo,1,1037.75425888,305.57916568,17719.8867626,1343.3334245600001,1042.909725,555.8823529,1598.7920779,2942.1255024600005
Mass,H1,Real,CH,Hhigh,HP-HPo,2,1037.75425888,440.9416675,20324.116934,1478.69592638,1042.909725,555.8823529,1598.7920779,3077.48800428
Mass,H1,Real,CH,Hhigh,HP-HPo,3,1037.75425888,619.8489847,23485.7067016,1657.60324358,1042.909725,648.5294118,1691.4391368000001,3349.0423803800004
Mass,H1,Real,CH,Hhigh,HP-HPo,4,1037.75425888,837.44612145,27681.0538598,1875.2003803300001,1042.909725,864.7058824,1907.6156074,3782.8159877300004
Mass,H1,Real,CH,Hhigh,HP-HPo,5,1037.75425888,986.09365499,30281.2412518,2023.84791387,1042.909725,864.7058824,1907.6156074,3931.46352127
Mass,H1,Real,CH,Hhigh,HP-R,1,1037.75425888,1109.0985507999999,34098.1449886,2146.85280968,1042.909725,308.8235294,1351.7332544,3498.58606408
Mass,H1,Real,CH,Hhigh,HP-R,2,1037.75425888,1641.43353946,44581.1449886,2679.18779834,1042.909725,308.8235294,1351.7332544,4030.92105274
Mass,H1,Real,CH,Hhigh,HP-R,3,1037.75425888,2296.2689032,56509.5449886,3334.02316208,1042.909725,395.2941176,1438.2038426,4772.22700468
Mass,H1,Real,CH,Hhigh,HP-R,4,1037.75425888,3059.0651384000003,71968.9449886,4096.81939728,1042.909725,617.6470588,1660.5567838,5757.37618108
Mass,H1,Real,CH,Hhigh,HP-R,5,1037.75425888,3654.8247219,82472.8449886,4692.57898078,1042.909725,617.6470588,1660.5567838,6353.13576458
Mass,H1,Real,CH,Hhigh,HP-Ro,1,1037.75425888,1156.84317299,34967.1449886,2194.59743187,1042.909725,370.5882353,1413.4979603,3608.09539217
Mass,H1,Real,CH,Hhigh,HP-Ro,2,1037.75425888,1685.61986393,45434.7449886,2723.3741228100002,1042.909725,370.5882353,1413.4979603,4136.87208311
Mass,H1,Real,CH,Hhigh,HP-Ro,3,1037.75425888,2371.2111473,57926.34498860001,3408.9654061799997,1042.909725,494.1176471,1537.0273720999999,4945.99277828
Mass,H1,Real,CH,Hhigh,HP-Ro,4,1037.75425888,3196.4449752,74520.9449886,4234.19923408,1042.909725,642.3529412,1685.2626662,5919.46190028
Mass,H1,Real,CH,Hhigh,HP-Ro,5,1037.75425888,3791.0008338999996,85013.8449886,4828.75509278,1042.909725,642.3529412,1685.2626662,6514.0177589800005
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,1,1833.55551253,291.9505536,25991.716044800003,2125.50606613,1269.882353,494.1176471,1764.0000000999999,3889.5060662299998
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,2,1833.55551253,427.30174832,28592.3344652,2260.85726085,1269.882353,494.1176471,1764.0000000999999,4024.8572609499997
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,3,1833.55551253,597.98996033,31608.26394,2431.54547286,1269.882353,617.6470588,1887.5294118,4319.07488466
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,4,1833.55551253,799.6598528100001,35502.209065400006,2633.21536534,1269.882353,802.9411765,2072.8235295,4706.03889484
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,5,1833.55551253,947.55409452,38097.1518312,2781.10960705,1269.882353,802.9411765,2072.8235295,4853.93313655
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,1,1833.55551253,305.57916568,26223.8687656,2139.13467821,1269.882353,555.8823529,1825.7647059,3964.89938411
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,2,1833.55551253,440.9416675,28828.098937000002,2274.49718003,1269.882353,555.8823529,1825.7647059,4100.26188593
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,3,1833.55551253,619.8489847,31989.6887046,2453.40449723,1269.882353,648.5294118,1918.4117648000001,4371.81626203
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,4,1833.55551253,837.44612145,36185.0358628,2671.00163398,1269.882353,864.7058824,2134.5882354,4805.58986938
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,5,1833.55551253,986.09365499,38785.2232548,2819.64916752,1269.882353,864.7058824,2134.5882354,4954.23740292
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,1,1833.55551253,1109.0985507999999,42602.1269916,2942.6540633299996,1269.882353,308.8235294,1578.7058824,4521.35994573
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,2,1833.55551253,1641.43353946,53085.126991599995,3474.98905199,1269.882353,308.8235294,1578.7058824,5053.69493439
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,3,1833.55551253,2296.2689032,65013.5269916,4129.82441573,1269.882353,395.2941176,1665.1764706,5795.000886329999
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,4,1833.55551253,3059.0651384000003,80472.92699159999,4892.62065093,1269.882353,617.6470588,1887.5294118,6780.15006273
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,5,1833.55551253,3654.8247219,90976.8269916,5488.38023443,1269.882353,617.6470588,1887.5294118,7375.90964623
Mass,H1,Real,CH,Hhigh,HPl_Rb-Ro,1,1833.55551253,1156.84317299,43471.1269916,2990.39868552,1269.882353,370.5882353,1640.4705883,4630.86927382
Mass,H1,Real,CH,Hhigh,HPl_Rb-Ro,2,1833.55551253,1685.61986393,53938.7269916,3519.17537646,1269.882353,370.5882353,1640.4705883,5159.6459647599995
Mass,H1,Real,CH,Hhigh,HPl_Rb-Ro,3,1833.55551253,2371.2111473,66430.3269916,4204.76665983,1269.882353,494.1176471,1764.0000000999999,5968.76665993
Mass,H1,Real,CH,Hhigh,HPl_Rb-Ro,4,1833.55551253,3196.4449752,83024.92699159999,5030.00048773,1269.882353,642.3529412,1912.2352942,6942.23578193
Mass,H1,Real,CH,Hhigh,HPl_Rb-Ro,5,1833.55551253,3791.0008338999996,93517.8269916,5624.55634643,1269.882353,642.3529412,1912.2352942,7536.79164063
Mass,H1,Real,CH,Hhigh,HYD1000-HYD1000,3,NA,NA,35819.01818,2504.1011851,NA,NA,3742.887834,6246.9890190999995
Mass,H1,Real,CH,Hhigh,HYD1000-HYD1000,4,NA,NA,39105.537086000004,2683.8713532,NA,NA,3742.887834,6426.7591872
Mass,H1,Real,CH,Hhigh,HYD1000-HYD1000,5,NA,NA,42409.78093,2880.4333162,NA,NA,3742.887834,6623.3211501999995
Mass,H1,Real,CH,Hhigh,HYD200-HYD200,3,NA,NA,30343.931991999998,2155.3158734,NA,NA,3081.780882,5237.0967554
Mass,H1,Real,CH,Hhigh,HYD200-HYD200,4,NA,NA,33300.728581999996,2307.4957958,NA,NA,3081.780882,5389.2766778000005
Mass,H1,Real,CH,Hhigh,HYD200-HYD200,5,NA,NA,36381.81602,2483.752203,NA,NA,3081.780882,5565.533085
Mass,H1,Real,CH,Hhigh,HYD500-HYD500,3,NA,NA,32344.782381999998,2242.03489755,NA,NA,3117.660561,5359.695458550001
Mass,H1,Real,CH,Hhigh,HYD500-HYD500,4,NA,NA,35590.919342,2410.86493645,NA,NA,3117.660561,5528.52549745
Mass,H1,Real,CH,Hhigh,HYD500-HYD500,5,NA,NA,38962.445324,2603.794588,NA,NA,3117.660561,5721.455149
Mass,H1,Real,CH,Hhigh,R-HP,1,3368.3467541,291.9505536,45160.100933199996,3660.2973077,1057.411765,494.1176471,1551.5294121000002,5211.8267198
Mass,H1,Real,CH,Hhigh,R-HP,2,3368.3467541,427.30174832,47760.7193536,3795.64850242,1057.411765,494.1176471,1551.5294121000002,5347.17791452
Mass,H1,Real,CH,Hhigh,R-HP,3,3368.3467541,597.98996033,50776.64882840001,3966.33671443,1057.411765,617.6470588,1675.0588238,5641.39553823
Mass,H1,Real,CH,Hhigh,R-HP,4,3368.3467541,799.6598528100001,54670.5939538,4168.00660691,1057.411765,802.9411765,1860.3529415,6028.359548410001
Mass,H1,Real,CH,Hhigh,R-HP,5,3368.3467541,947.55409452,57265.5367196,4315.90084862,1057.411765,802.9411765,1860.3529415,6176.25379012
Mass,H1,Real,CH,Hhigh,R-HPo,1,3368.3467541,305.57916568,45392.25365400001,3673.9259197799997,1057.411765,555.8823529,1613.2941179,5287.220037679999
Mass,H1,Real,CH,Hhigh,R-HPo,2,3368.3467541,440.9416675,47996.4838254,3809.2884216,1057.411765,555.8823529,1613.2941179,5422.5825395
Mass,H1,Real,CH,Hhigh,R-HPo,3,3368.3467541,619.8489847,51158.07359300001,3988.1957388,1057.411765,648.5294118,1705.9411768,5694.1369156
Mass,H1,Real,CH,Hhigh,R-HPo,4,3368.3467541,837.44612145,55353.4207512,4205.79287555,1057.411765,864.7058824,1922.1176474,6127.91052295
Mass,H1,Real,CH,Hhigh,R-HPo,5,3368.3467541,986.09365499,57953.6081432,4354.440409090001,1057.411765,864.7058824,1922.1176474,6276.558056490001
Mass,H1,Real,CH,Hhigh,R-R,1,3368.3467541,1109.0985507999999,61770.51188,4477.4453049,1057.411765,308.8235294,1366.2352944,5843.6805993
Mass,H1,Real,CH,Hhigh,R-R,2,3368.3467541,1641.43353946,72253.51188,5009.78029356,1057.411765,308.8235294,1366.2352944,6376.015587960001
Mass,H1,Real,CH,Hhigh,R-R,3,3368.3467541,2296.2689032,84181.91188,5664.6156573,1057.411765,395.2941176,1452.7058826,7117.3215399
Mass,H1,Real,CH,Hhigh,R-R,4,3368.3467541,3059.0651384000003,99641.31188,6427.4118925,1057.411765,617.6470588,1675.0588238,8102.4707163
Mass,H1,Real,CH,Hhigh,R-R,5,3368.3467541,3654.8247219,110145.21188,7023.1714759999995,1057.411765,617.6470588,1675.0588238,8698.2302998
Mass,H1,Real,CH,Hhigh,R-Ro,1,3368.3467541,1156.84317299,62639.51188,4525.18992709,1057.411765,370.5882353,1428.0000003,5953.18992739
Mass,H1,Real,CH,Hhigh,R-Ro,2,3368.3467541,1685.61986393,73107.11188000001,5053.96661803,1057.411765,370.5882353,1428.0000003,6481.96661833
Mass,H1,Real,CH,Hhigh,R-Ro,3,3368.3467541,2371.2111473,85598.71188,5739.5579014,1057.411765,494.1176471,1551.5294121000002,7291.0873135
Mass,H1,Real,CH,Hhigh,R-Ro,4,3368.3467541,3196.4449752,102193.31188,6564.7917293,1057.411765,642.3529412,1699.7647062,8264.5564355
Mass,H1,Real,CH,Hhigh,R-Ro,5,3368.3467541,3791.0008338999996,112686.21188,7159.347588,1057.411765,642.3529412,1699.7647062,8859.1122942
Mass,H1,Real,CH,Hlow,HP-HP,1,1373.55938545,371.47528540999997,17487.7340418,1745.03467086,1042.909725,494.1176471,1537.0273720999999,3282.06204296
Mass,H1,Real,CH,Hlow,HP-HP,2,1373.55938545,544.11605501,20088.3524622,1917.67544046,1042.909725,494.1176471,1537.0273720999999,3454.70281256
Mass,H1,Real,CH,Hlow,HP-HP,3,1373.55938545,760.76233897,23104.281937,2134.32172442,1042.909725,617.6470588,1660.5567838,3794.87850822
Mass,H1,Real,CH,Hlow,HP-HP,4,1373.55938545,999.66156196,26998.227062399998,2373.22094741,1042.909725,802.9411765,1845.8509015,4219.07184891
Mass,H1,Real,CH,Hlow,HP-HP,5,1373.55938545,1165.16511904,29593.1698282,2538.72450449,1042.909725,802.9411765,1845.8509015,4384.57540599
Mass,H1,Real,CH,Hlow,HP-HPo,1,1373.55938545,388.16696296,17719.8867626,1761.72634841,1042.909725,555.8823529,1598.7920779,3360.51842631
Mass,H1,Real,CH,Hlow,HP-HPo,2,1373.55938545,560.85486867,20324.116934,1934.4142541200001,1042.909725,555.8823529,1598.7920779,3533.2063320200004
Mass,H1,Real,CH,Hlow,HP-HPo,3,1373.55938545,787.9200730599999,23485.7067016,2161.47945851,1042.909725,648.5294118,1691.4391368000001,3852.91859531
Mass,H1,Real,CH,Hlow,HP-HPo,4,1373.55938545,1047.9843959099999,27681.0538598,2421.54378136,1042.909725,864.7058824,1907.6156074,4329.15938876
Mass,H1,Real,CH,Hlow,HP-HPo,5,1373.55938545,1214.05421289,30281.2412518,2587.61359834,1042.909725,864.7058824,1907.6156074,4495.22920574
Mass,H1,Real,CH,Hlow,HP-R,1,1373.55938545,1387.40597499,34098.1449886,2760.96536044,1042.909725,308.8235294,1351.7332544,4112.69861484
Mass,H1,Real,CH,Hlow,HP-R,2,1373.55938545,2062.83292671,44581.1449886,3436.39231216,1042.909725,308.8235294,1351.7332544,4788.12556656
Mass,H1,Real,CH,Hlow,HP-R,3,1373.55938545,2879.0005874,56509.5449886,4252.55997285,1042.909725,395.2941176,1438.2038426,5690.76381545
Mass,H1,Real,CH,Hlow,HP-R,4,1373.55938545,3756.4114322,71968.9449886,5129.97081765,1042.909725,617.6470588,1660.5567838,6790.52760145
Mass,H1,Real,CH,Hlow,HP-R,5,1373.55938545,4416.3740267,82472.8449886,5789.933412150001,1042.909725,617.6470588,1660.5567838,7450.49019595
Mass,H1,Real,CH,Hlow,HP-Ro,1,1373.55938545,1442.95954268,34967.1449886,2816.51892813,1042.909725,370.5882353,1413.4979603,4230.01688843
Mass,H1,Real,CH,Hlow,HP-Ro,2,1373.55938545,2115.45571569,45434.7449886,3489.0151011400003,1042.909725,370.5882353,1413.4979603,4902.5130614400005
Mass,H1,Real,CH,Hlow,HP-Ro,3,1373.55938545,2967.2467382,57926.34498860001,4340.80612365,1042.909725,494.1176471,1537.0273720999999,5877.833495749999
Mass,H1,Real,CH,Hlow,HP-Ro,4,1373.55938545,3921.3697744,74520.9449886,5294.92915985,1042.909725,642.3529412,1685.2626662,6980.191826050001
Mass,H1,Real,CH,Hlow,HP-Ro,5,1373.55938545,4577.8476014,85013.8449886,5951.40698685,1042.909725,642.3529412,1685.2626662,7636.66965305
Mass,H1,Real,CH,Hlow,HPl_Rb-HP,1,2431.19249363,371.47528540999997,25991.716044800003,2802.66777904,1269.882353,494.1176471,1764.0000000999999,4566.66777914
Mass,H1,Real,CH,Hlow,HPl_Rb-HP,2,2431.19249363,544.11605501,28592.3344652,2975.30854864,1269.882353,494.1176471,1764.0000000999999,4739.30854874
Mass,H1,Real,CH,Hlow,HPl_Rb-HP,3,2431.19249363,760.76233897,31608.26394,3191.9548326,1269.882353,617.6470588,1887.5294118,5079.4842444
Mass,H1,Real,CH,Hlow,HPl_Rb-HP,4,2431.19249363,999.66156196,35502.209065400006,3430.8540555900004,1269.882353,802.9411765,2072.8235295,5503.67758509
Mass,H1,Real,CH,Hlow,HPl_Rb-HP,5,2431.19249363,1165.16511904,38097.1518312,3596.35761267,1269.882353,802.9411765,2072.8235295,5669.18114217
Mass,H1,Real,CH,Hlow,HPl_Rb-HPo,1,2431.19249363,388.16696296,26223.8687656,2819.3594565900003,1269.882353,555.8823529,1825.7647059,4645.12416249
Mass,H1,Real,CH,Hlow,HPl_Rb-HPo,2,2431.19249363,560.85486867,28828.098937000002,2992.0473623000003,1269.882353,555.8823529,1825.7647059,4817.812068200001
Mass,H1,Real,CH,Hlow,HPl_Rb-HPo,3,2431.19249363,787.9200730599999,31989.6887046,3219.11256669,1269.882353,648.5294118,1918.4117648000001,5137.52433149
Mass,H1,Real,CH,Hlow,HPl_Rb-HPo,4,2431.19249363,1047.9843959099999,36185.0358628,3479.17688954,1269.882353,864.7058824,2134.5882354,5613.7651249400005
Mass,H1,Real,CH,Hlow,HPl_Rb-HPo,5,2431.19249363,1214.05421289,38785.2232548,3645.2467065200003,1269.882353,864.7058824,2134.5882354,5779.83494192
Mass,H1,Real,CH,Hlow,HPl_Rb-R,1,2431.19249363,1387.40597499,42602.1269916,3818.59846862,1269.882353,308.8235294,1578.7058824,5397.3043510200005
Mass,H1,Real,CH,Hlow,HPl_Rb-R,2,2431.19249363,2062.83292671,53085.126991599995,4494.02542034,1269.882353,308.8235294,1578.7058824,6072.73130274
