house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,1025.7273794661573,17463.79149147242,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7100.074582966157
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,1165.2358593334523,20376.931250719426,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7239.583062833452
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1327.5148741043186,23328.527821193657,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7401.862077604319
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,856.5639081144164,11135.835785899315,833.7807930000001,34.39267655,4.221680447,40.8013688,0,1769.7604269114167
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,140.89206252662444,1648.7852530191615,260.6117315,10.46295479,1.367578355,12.423650609999997,0,425.75797778162445
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,715.6718455877921,9487.05053288015,573.1690614,23.92972175,2.854102092,28.37771819,0,1344.002449019792
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,310.14146367325446,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3134.9516394632547
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,274.55437367349185,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1892.596016993492
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1479.0079694391773,19402.300207433036,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,8013.395654439177
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1637.972950080028,22298.711426755555,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,8172.360635080027
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1824.344901880237,25234.974504637903,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,8358.732586880236
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1325.5606420362417,16916.942367876603,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7246.411779536242
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1484.433037598528,19886.79254878942,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7405.284175098528
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1681.3284905221597,22988.113776428952,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7602.179628022161
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,1341.1241944750043,17463.79149147242,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7415.471397975005
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,1497.263126393142,20376.931250719426,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7571.610329893141
