house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2035,6421,2035,1132.093393,3705.5308,3.335664702,545.413947,0.379134606,61.21837205,0.054075373,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,61.21837205,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,1132.093393,0.379134606
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,2035,426,2035,530.2778946,530.2778946,NA,NA,0.329818026,42.85671388,0.080819348,NA,NA,NA,NA,C0,NA,NA,NA,NA,499.876924,21.38066257,1.229073644,34.37968235,0,42.85671388,23.803663047619047,1.0181267890476189,0.058527316380952384,1.637127730952381,0,530.2778946,0.329818026
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,2035,414,2035,78.51358348,78.51358348,NA,NA,0.037782231,7.090345233,0.090307243,NA,NA,NA,NA,C0,NA,NA,NA,NA,174.7045194,7.472436113,0.429555176,12.01552941,0,7.090345233,8.319262828571429,0.35583029109523806,0.02045500838095238,0.5721680671428571,0,78.51358348,0.037782231
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,2035,402,2035,451.7643111,451.7643111,NA,NA,0.292035795,35.76636865,0.079170416,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,35.76636865,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,451.7643111,0.292035795
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,2035,907,2035,133.3106768,530.2778946,3.977760125,NA,0.081080262,14.09961201,0.105765062,NA,NA,NA,NA,C0,NA,NA,NA,NA,1020.847059,19.04055036,55.21764706,180.0058824,1179.211765,14.09961201,48.61176471428571,0.9066928742857143,2.6294117647619046,8.571708685714285,56.15294119047619,133.3106768,0.081080262
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,2035,715,2035,120.2443884,451.7643111,3.757051095,NA,0.075756903,12.55533276,0.104415124,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,12.55533276,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,120.2443884,0.075756903
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2035,6581,2035,945.1301733,3060.524044,3.312545639,861.4321648,0.345131064,64.09904856,0.067820339,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,64.09904856,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,945.1301733,0.345131064
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2035,6597,2035,1083.054517,3530.518789,3.324895917,852.1081541,0.36446211,71.27503147,0.065809274,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,71.27503147,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1083.054517,0.36446211
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2035,6613,2035,1222.876568,4002.205489,3.330548848,845.5635167,0.4103511,79.10199722,0.064685185,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,79.10199722,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1222.876568,0.4103511
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2035,6485,2035,834.8609322,2551.558333,3.135941632,346.4842293,0.311540681,57.93843212,0.069398902,11.61972745,1,-265.3832572,62,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,57.93843212,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,834.8609322,0.311540681
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2035,6501,2035,976.7931151,3029.966667,3.170807601,345.5463935,0.293939852,65.24333389,0.066793401,83.81209042,7,-177.7636724,57,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,65.24333389,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,976.7931151,0.293939852
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2035,6517,2035,1124.810989,3508.516667,3.17915646,344.8187406,0.414146937,73.56723267,0.065404084,158.9013232,6,-166.5289549,59,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,73.56723267,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,1124.810989,0.414146937
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2035,6533,2035,852.8202344,2756.466233,3.314617615,554.2117651,0.316562303,58.22206754,0.068270035,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,58.22206754,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,852.8202344,0.316562303
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2035,6549,2035,991.5411753,3230.228633,3.328999861,548.6700004,0.329206714,65.30564835,0.06586277,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,65.30564835,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,991.5411753,0.329206714
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2035,6565,2035,1132.093393,3705.5308,3.335664702,545.413947,0.379134606,73.02637204,0.064505607,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,73.02637204,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,1132.093393,0.379134606
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,2035,427,2035,530.2778946,530.2778946,NA,NA,0.329818026,56.01378415,0.105631,NA,NA,NA,NA,C0,NA,NA,NA,NA,499.876924,21.38066257,1.229073644,34.37968235,0,56.01378415,23.803663047619047,1.0181267890476189,0.058527316380952384,1.637127730952381,0,530.2778946,0.329818026
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,2035,415,2035,78.51358348,78.51358348,NA,NA,0.037782231,8.947340401,0.113959139,NA,NA,NA,NA,C0,NA,NA,NA,NA,174.7045194,7.472436113,0.429555176,12.01552941,0,8.947340401,8.319262828571429,0.35583029109523806,0.02045500838095238,0.5721680671428571,0,78.51358348,0.037782231
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,2035,403,2035,451.7643111,451.7643111,NA,NA,0.292035795,47.06644374,0.104183625,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,47.06644374,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,451.7643111,0.292035795
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8,NA,2035,954,2035,540.1156813,1797.95054,3.32882492,NA,0.37055866,45.10506728,0.083510012,NA,NA,NA,NA,C0,NA,NA,NA,NA,1065.317647,19.89004721,57.68823529,186.0058824,1219.976471,45.10506728,50.729411761904764,0.9471451052380951,2.7470588233333335,8.857422971428571,58.09411766666666,540.1156813,0.37055866
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,2035,762,2035,379.3076315,1250.597853,3.297054289,NA,0.262316992,30.16896234,0.079536924,NA,NA,NA,NA,C0,NA,NA,NA,NA,643.5882353,12.20777533,25.94117647,92,583.0588235,30.16896234,30.647058823809523,0.5813226347619048,1.2352941176190475,4.380952380952381,27.76470588095238,379.3076315,0.262316992
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2035,6441,2035,1628.13719,4439.320632,2.852632021,972.6253269,0.825181072,103.00035630000001,0.063262701,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,103.00035630000001,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1628.13719,0.825181072
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2035,6457,2035,1777.524413,4911.074798,2.879371713,965.0833927,0.85059026,110.4416759,0.062132298,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,110.4416759,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1777.524413,0.85059026
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2035,6473,2035,1927.717315,5384.644702,2.901523198,960.4189263,0.9182468,118.6026644,0.061524926,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,118.6026644,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1927.717315,0.9182468
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2035,6345,2035,1379.269636,3863.260933,2.955028235,390.4844095,0.70544713,88.74707214,0.064343526,0,0,-244.4734064,68,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,88.74707214,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1379.269636,0.70544713
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2035,6361,2035,1513.669481,4341.944,3.011575936,389.842638,0.687446891,95.23198788,0.062914652,39.84926559,5,-109.3989895,51,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,95.23198788,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1513.669481,0.687446891
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2035,6377,2035,1653.71891,4820.609067,3.047544796,389.0627319,0.818454758,102.5419455,0.062006877,40.96967998,2,-227.4714394,89,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,102.5419455,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1653.71891,0.818454758
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2035,6393,2035,1470.217381,4098.6,2.931132002,628.7423687,0.718555149,92.21878151,0.062724589,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,92.21878151,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1470.217381,0.718555149
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2035,6409,2035,1617.769061,4573.7,2.958693874,624.512192,0.746460974,99.31370789,0.061389299,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,99.31370789,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1617.769061,0.746460974
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2035,6425,2035,1771.020242,5049.8,2.97204014,622.0758369,0.823591497,107.3693797,0.060625721,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,107.3693797,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1771.020242,0.823591497
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2035,570,2035,1797.95054,1797.95054,NA,NA,1.200270182,146.3805293,0.081415215,NA,NA,NA,NA,C0,NA,NA,NA,NA,575.1108666,24.59855774,1.41405529,39.55399412,0,146.3805293,27.38623174285714,1.1713598923809525,0.06733596619047619,1.8835235295238095,0,1797.95054,1.200270182
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2035,558,2035,547.3526863,547.3526863,NA,NA,0.368628808,49.42416013,0.090296734,NA,NA,NA,NA,C0,NA,NA,NA,NA,249.938462,10.69033129,0.614536822,17.18984118,0,49.42416013,11.901831523809523,0.5090633947619048,0.029263658190476192,0.8185638657142856,0,547.3526863,0.368628808
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2035,546,2035,1250.597853,1250.597853,NA,NA,0.831641374,96.95636917,0.077528015,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,96.95636917,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,1250.597853,0.831641374
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8,NA,2035,955,2035,540.1156813,1797.95054,3.32882492,NA,0.37055866,56.08107749,0.103831604,NA,NA,NA,NA,C0,NA,NA,NA,NA,1065.317647,19.89004721,57.68823529,186.0058824,1219.976471,56.08107749,50.729411761904764,0.9471451052380951,2.7470588233333335,8.857422971428571,58.09411766666666,540.1156813,0.37055866
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,2035,763,2035,379.3076315,1250.597853,3.297054289,NA,0.262316992,37.87087853,0.099842121,NA,NA,NA,NA,C0,NA,NA,NA,NA,643.5882353,12.20777533,25.94117647,92,583.0588235,37.87087853,30.647058823809523,0.5813226347619048,1.2352941176190475,4.380952380952381,27.76470588095238,379.3076315,0.262316992
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2035,6585,2035,1628.13719,4439.320632,2.852632021,972.6253269,0.825181072,125.3768683,0.077006329,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,125.3768683,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1628.13719,0.825181072
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2035,6601,2035,1777.524413,4911.074798,2.879371713,965.0833927,0.85059026,133.8181865,0.075283459,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,133.8181865,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1777.524413,0.85059026
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2035,6617,2035,1927.717315,5384.644702,2.901523198,960.4189263,0.9182468,142.281081,0.073808063,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,142.281081,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1927.717315,0.9182468
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2035,6489,2035,1379.269636,3863.260933,2.955028235,390.4844095,0.70544713,109.5782678,0.079446589,0,0,-244.4734064,68,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,109.5782678,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1379.269636,0.70544713
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2035,6505,2035,1513.669481,4341.944,3.011575936,389.842638,0.687446891,117.0076728,0.077300675,39.84926559,5,-109.3989895,51,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,117.0076728,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1513.669481,0.687446891
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2035,6521,2035,1653.71891,4820.609067,3.047544796,389.0627319,0.818454758,124.8666497,0.075506574,40.96967998,2,-227.4714394,89,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,124.8666497,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1653.71891,0.818454758
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2035,6537,2035,1470.217381,4098.6,2.931132002,628.7423687,0.718555149,112.8869808,0.07678251,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,112.8869808,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1470.217381,0.718555149
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2035,6553,2035,1617.769061,4573.7,2.958693874,624.512192,0.746460974,120.9582678,0.074768563,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,120.9582678,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1617.769061,0.746460974
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2035,6569,2035,1771.020242,5049.8,2.97204014,622.0758369,0.823591497,129.4696208,0.07310454,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,129.4696208,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1771.020242,0.823591497
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,2035,571,2035,1797.95054,1797.95054,NA,NA,1.200270182,183.4490236,0.102032297,NA,NA,NA,NA,C0,NA,NA,NA,NA,575.1108666,24.59855774,1.41405529,39.55399412,0,183.4490236,27.38623174285714,1.1713598923809525,0.06733596619047619,1.8835235295238095,0,1797.95054,1.200270182
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2035,559,2035,547.3526863,547.3526863,NA,NA,0.368628808,60.89170568,0.11124766,NA,NA,NA,NA,C0,NA,NA,NA,NA,249.938462,10.69033129,0.614536822,17.18984118,0,60.89170568,11.901831523809523,0.5090633947619048,0.029263658190476192,0.8185638657142856,0,547.3526863,0.368628808
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2035,547,2035,1250.597853,1250.597853,NA,NA,0.831641374,122.5573179,0.097998983,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,122.5573179,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,1250.597853,0.831641374
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2035,870,2035,622.8780314,2451.806884,3.93625519,NA,0.270333261,46.69823293,0.074971713,NA,NA,NA,NA,C0,NA,NA,NA,NA,1374.017647,26.58066071,55.71176471,226.3,1491.494118,46.69823293,65.42941176190476,1.265745748095238,2.6529411766666664,10.776190476190477,71.02352942857144,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,2035,678,2035,383.7824579,1563.88151,4.074916605,NA,0.208671507,28.81018039,0.075069039,NA,NA,NA,NA,C0,NA,NA,NA,NA,799.2352941,15.16699963,32.11764706,115,725.1176471,28.81018039,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2035,6434,2035,1660.934032,4990.1,3.19292476,870.1546918,0.66103941,101.6537866,0.061202784,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,101.6537866,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2035,6450,2035,1794.929498,5461.8,3.218774052,862.5389032,0.680749271,108.3459356,0.060362224,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,108.3459356,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2035,6466,2035,1935.539585,5936.3,3.230696932,858.6643722,0.755553618,116.01287429999999,0.05993826,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,116.01287429999999,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2035,6338,2035,1338.455713,4479.666667,3.611517641,353.1099786,0.495865221,82.15172773,0.061377995,0,0,-283.8729179,75,C0,12,1923.002118,0,1076.25,2999.252118,80.89904203,143.3818235,526.0042941,1946.609824,82.15172773,142.8215294285714,3.852335334761905,6.827705880952381,25.04782352857143,92.6957059047619,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2035,6354,2035,1453.276137,4958.5,3.658859114,352.4287855,0.489026662,87.47568166,0.060192058,36.31230108,4,-119.3463298,47,C0,12,1923.002118,0,1076.25,2999.252118,80.89904203,143.3818235,526.0042941,1946.609824,87.47568166,142.8215294285714,3.852335334761905,6.827705880952381,25.04782352857143,92.6957059047619,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2035,6370,2035,1573.764181,5437.166667,3.6844863390000002,351.8023606,0.586242156,93.66778166,0.059518308,80.73817432,4,-168.9004722,76,C0,12,1923.002118,0,1076.25,2999.252118,80.89904203,143.3818235,526.0042941,1946.609824,93.66778166,142.8215294285714,3.852335334761905,6.827705880952381,25.04782352857143,92.6957059047619,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2035,6386,2035,1644.776818,4686.333333,3.029882699,562.9883908,0.649549791,100.6503719,0.061193939,0,0,0,0,C0,9,1701.786882,647.1818182,1076.25,3425.218701,85.05323732,115.4428396,695.1517701,1843.045235,100.6503719,163.10565242857143,4.050154158095237,5.497278076190476,33.10246524285714,87.76405880952382,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2035,6402,2035,1786.364721,5161.625,3.057305039,558.9316704,0.651039336,107.4694033,0.060160953,0,0,0,0,C0,9,1701.786882,647.1818182,1076.25,3425.218701,85.05323732,115.4428396,695.1517701,1843.045235,107.4694033,163.10565242857143,4.050154158095237,5.497278076190476,33.10246524285714,87.76405880952382,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2035,6418,2035,1934.301269,5638.475,3.070681826,556.9659164,0.762949169,115.1767503,0.05954437,0,0,0,0,C0,9,1701.786882,647.1818182,1076.25,3425.218701,85.05323732,115.4428396,695.1517701,1843.045235,115.1767503,163.10565242857143,4.050154158095237,5.497278076190476,33.10246524285714,87.76405880952382,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,2035,318,2035,2451.806884,2451.806884,NA,NA,1.092900887,183.4510766,0.074822808,NA,NA,NA,NA,C0,NA,NA,NA,NA,700.5007709,29.96171637,1.722358032,48.17784706,0,183.4510766,33.357179566666666,1.4267483985714287,0.08201704914285715,2.294183193333333,0,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2035,306,2035,887.9253732,887.9253732,NA,NA,0.231552866,66.39480587,0.07477521,NA,NA,NA,NA,C0,NA,NA,NA,NA,275.0164429,11.76296301,0.676197371,18.91461176,0,66.39480587,13.09602109047619,0.5601410957142857,0.03219987480952381,0.900695798095238,0,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2035,294,2035,1563.88151,1563.88151,NA,NA,0.861348021,117.0562707,0.074849834,NA,NA,NA,NA,C0,NA,NA,NA,NA,425.4843281,18.19875336,1.046160662,29.26323529,0,117.0562707,20.261158480952382,0.8666073028571429,0.04981717438095238,1.3934873947619049,0,1563.88151,0.861348021
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2035,871,2035,622.8780314,2451.806884,3.93625519,NA,0.270333261,65.05534392,0.10444315,NA,NA,NA,NA,C0,NA,NA,NA,NA,1374.017647,26.58066071,55.71176471,226.3,1491.494118,65.05534392,65.42941176190476,1.265745748095238,2.6529411766666664,10.776190476190477,71.02352942857144,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,2035,679,2035,383.7824579,1563.88151,4.074916605,NA,0.208671507,38.48338057,0.100273944,NA,NA,NA,NA,C0,NA,NA,NA,NA,799.2352941,15.16699963,32.11764706,115,725.1176471,38.48338057,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2035,6578,2035,1660.934032,4990.1,3.19292476,870.1546918,0.66103941,132.7944182,0.079951651,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,132.7944182,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2035,6594,2035,1794.929498,5461.8,3.218774052,862.5389032,0.680749271,140.3490155,0.078191938,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,140.3490155,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2035,6610,2035,1935.539585,5936.3,3.230696932,858.6643722,0.755553618,148.4786725,0.076711773,0,0,0,0,C0,6,1480.571647,1493.863636,1076.25,4050.685283,89.2074326,77.00385561,935.8901551,1739.480647,148.4786725,192.88977538095236,4.247972980952381,3.6668502671428573,44.56619786190476,82.83241176190477,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2035,6482,2035,1338.455713,4479.666667,3.611517641,353.1099786,0.495865221,109.0244539,0.081455406,0,0,-283.8729179,75,C0,12,1923.002118,0,1076.25,2999.252118,80.89904203,143.3818235,526.0042941,1946.609824,109.0244539,142.8215294285714,3.852335334761905,6.827705880952381,25.04782352857143,92.6957059047619,1338.455713,0.495865221
