house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,Embodied_life,Total_life
Mass,H1,Ideal,AK,Hhigh,R-HP,4,897.6127269,683.5752937,25137.90583,1581.188021,0.473818601,610.8580626,998.0575552,1608.915618,29.93734608,44.82778668,74.76513276,1.229073644,30.26470588,31.49377952,34.37968235,125.0241176,159.4037999,0,276.7058824,276.7058824,2151.284212,3732.472233
Mass,H1,Ideal,AK,Hhigh,R-HP,5,897.6127269,808.9893479,27501.1442,1706.602075,0.506612302,610.8580626,998.0575552,1608.915618,29.93734608,44.82778668,74.76513276,1.229073644,30.26470588,31.49377952,34.37968235,125.0241176,159.4037999,0,276.7058824,276.7058824,2151.284212,3857.886287
Mass,H1,Ideal,AK,Hhigh,R-HPo,1,897.6127269,264.8759587,16703.47346,1162.488686,0.385585442,610.8580626,659.3562161,1270.214279,29.93734608,23.68520504,53.62255112,1.229073644,14.57647059,15.80554423,34.37968235,75.97972941,110.3594118,0,276.7058824,276.7058824,1726.707668,2889.196354
Mass,H1,Ideal,AK,Hhigh,R-HPo,2,897.6127269,377.7836747,19047.42331,1275.396402,0.427665007,610.8580626,659.3562161,1270.214279,29.93734608,23.68520504,53.62255112,1.229073644,14.57647059,15.80554423,34.37968235,75.97972941,110.3594118,0,276.7058824,276.7058824,1726.707668,3002.10407
Mass,H1,Ideal,AK,Hhigh,R-HPo,3,897.6127269,532.7544048,21920.363,1430.367132,0.457382604,610.8580626,791.8915227,1402.749585,29.93734608,31.95838916,61.89573524,1.229073644,20.75294118,21.98201482,34.37968235,95.17101176,129.5506941,0,276.7058824,276.7058824,1892.883912,3323.251044
Mass,H1,Ideal,AK,Hhigh,R-HPo,4,897.6127269,718.3147088,25786.77028,1615.927436,0.489842243,610.8580626,1145.319007,1756.17707,29.93734608,54.02021348,83.95755956,1.229073644,37.05882353,38.28789717,34.37968235,146.3477647,180.7274471,0,276.7058824,276.7058824,2335.855856,3951.783292
Mass,H1,Ideal,AK,Hhigh,R-HPo,5,897.6127269,843.0680016,28146.89383,1740.680729,0.514005571,610.8580626,1145.319007,1756.17707,29.93734608,54.02021348,83.95755956,1.229073644,37.05882353,38.28789717,34.37968235,146.3477647,180.7274471,0,276.7058824,276.7058824,2335.855856,4076.536584
Mass,H1,Ideal,AK,Hhigh,R-R,1,897.6127269,1015.779891,32523.41379,1913.392618,0.556601835,610.8580626,210,820.8580626,29.93734608,3.783646588,33.72099267,1.229073644,5.311764706,6.54083835,34.37968235,22.23529412,56.61497647,0,0,0,917.7348701,2831.127488
Mass,H1,Ideal,AK,Hhigh,R-R,2,897.6127269,1494.009239,42529.91379,2391.621965,0.694935168,610.8580626,210,820.8580626,29.93734608,3.783646588,33.72099267,1.229073644,5.311764706,6.54083835,34.37968235,22.23529412,56.61497647,0,0,0,917.7348701,3309.356836
Mass,H1,Ideal,AK,Hhigh,R-R,3,897.6127269,2099.429433,53916.11379,2997.042159,0.806601835,610.8580626,256.9411765,867.7992391,29.93734608,4.540375906,34.47772199,1.229073644,5.311764706,6.54083835,34.37968235,28.41176471,62.79144706,0,0,0,971.6092465,3968.651406
Mass,H1,Ideal,AK,Hhigh,R-R,4,897.6127269,2781.687163,68672.81379,3679.29989,0.886601835,610.8580626,442.2352941,1053.093357,29.93734608,6.558320753,36.49566683,1.229073644,6.176470588,7.405544232,34.37968235,42,76.37968235,0,0,0,1173.37425,4852.67414
Mass,H1,Ideal,AK,Hhigh,R-R,5,897.6127269,3311.312539,78699.26379,4208.925265,1.029935168,610.8580626,442.2352941,1053.093357,29.93734608,6.558320753,36.49566683,1.229073644,6.176470588,7.405544232,34.37968235,42,76.37968235,0,0,0,1173.37425,5382.299516
Mass,H1,Ideal,AK,Hhigh,R-Ro,1,897.6127269,1059.84447,33352.91379,1957.457197,0.549935168,610.8580626,237.1764706,848.0345332,29.93734608,4.116960628,34.05430671,1.229073644,5.311764706,6.54083835,34.37968235,25.94117647,60.32085882,0,0,0,948.9505371,2906.407734
Mass,H1,Ideal,AK,Hhigh,R-Ro,2,897.6127269,1535.226197,43344.71379,2432.838924,0.703268502,610.8580626,237.1764706,848.0345332,29.93734608,4.116960628,34.05430671,1.229073644,5.311764706,6.54083835,34.37968235,25.94117647,60.32085882,0,0,0,948.9505371,3381.789461
Mass,H1,Ideal,AK,Hhigh,R-Ro,3,897.6127269,2166.667374,55268.51379,3064.280101,0.826601835,610.8580626,302.6470588,913.5051214,29.93734608,5.170983671,35.10832975,1.229073644,5.311764706,6.54083835,34.37968235,32.11764706,66.49732941,0,0,0,1021.651619,4085.93172
Mass,H1,Ideal,AK,Hhigh,R-Ro,4,897.6127269,2904.212138,71108.81379,3801.824865,0.914935168,610.8580626,578.1176471,1188.97571,29.93734608,7.693414729,37.63076081,1.229073644,6.176470588,7.405544232,34.37968235,49.41176471,83.79144706,0,0,0,1317.803462,5119.628327
Mass,H1,Ideal,AK,Hhigh,R-Ro,5,897.6127269,3435.624459,81124.76379,4333.237185,1.054935168,610.8580626,578.1176471,1188.97571,29.93734608,7.693414729,37.63076081,1.229073644,6.176470588,7.405544232,34.37968235,49.41176471,83.79144706,0,0,0,1317.803462,5651.040647
Mass,H1,Ideal,AK,Hlow,HP-HP,1,299.2170823,311.4800968,8021.523821,610.6971791,0.138169056,1215.547618,593.0885628,1808.636181,26.66070538,19.54861298,46.20931836,55.21764706,11.48823529,66.70588235,180.0058824,66.38408824,246.3899706,882,276.7058824,1158.705882,3326.647235,3937.344414
Mass,H1,Ideal,AK,Hlow,HP-HP,2,299.2170823,448.6289242,10369.5798,747.8460065,0.176417913,1215.547618,593.0885628,1808.636181,26.66070538,19.54861298,46.20931836,55.21764706,11.48823529,66.70588235,180.0058824,66.38408824,246.3899706,882,276.7058824,1158.705882,3326.647235,4074.493241
Mass,H1,Ideal,AK,Hlow,HP-HP,3,299.2170823,626.1569887,13098.47856,925.374071,0.201267845,1215.547618,703.5346516,1919.08227,26.66070538,26.44293308,53.10363846,55.21764706,16.67647059,71.89411765,180.0058824,82.37682353,262.3827059,882,276.7058824,1158.705882,3465.168614,4390.542685
Mass,H1,Ideal,AK,Hlow,HP-HP,4,299.2170823,822.6760278,16675.34687,1121.89311,0.224992973,1215.547618,998.0575552,2213.605173,26.66070538,44.82778668,71.48849206,55.21764706,30.26470588,85.48235294,180.0058824,125.0241176,305.03,882,276.7058824,1158.705882,3834.311901,4956.205011
Mass,H1,Ideal,AK,Hlow,HP-HP,5,299.2170823,965.6210603,19038.58524,1264.838143,0.257786675,1215.547618,998.0575552,2213.605173,26.66070538,44.82778668,71.48849206,55.21764706,30.26470588,85.48235294,180.0058824,125.0241176,305.03,882,276.7058824,1158.705882,3834.311901,5099.150043
Mass,H1,Ideal,AK,Hlow,HP-HPo,1,299.2170823,325.1897709,8240.914505,624.4068532,0.136759815,1215.547618,659.3562161,1874.903834,26.66070538,23.68520504,50.34591042,55.21764706,14.57647059,69.79411765,180.0058824,75.97972941,255.9856118,882,276.7058824,1158.705882,3409.735356,4034.14221
Mass,H1,Ideal,AK,Hlow,HP-HPo,2,299.2170823,461.571767,10584.86435,760.7888493,0.178839379,1215.547618,659.3562161,1874.903834,26.66070538,23.68520504,50.34591042,55.21764706,14.57647059,69.79411765,180.0058824,75.97972941,255.9856118,882,276.7058824,1158.705882,3409.735356,4170.524206
Mass,H1,Ideal,AK,Hlow,HP-HPo,3,299.2170823,648.9447849,13457.80404,948.1618672,0.208556977,1215.547618,791.8915227,2007.439141,26.66070538,31.95838916,58.61909454,55.21764706,20.75294118,75.97058824,180.0058824,95.17101176,275.1768942,882,276.7058824,1158.705882,3575.9116,4524.073467
Mass,H1,Ideal,AK,Hlow,HP-HPo,4,299.2170823,864.3627199,17324.21132,1163.579802,0.241016616,1215.547618,1145.319007,2360.866625,26.66070538,54.02021348,80.68091886,55.21764706,37.05882353,92.27647059,180.0058824,146.3477647,326.3536471,882,276.7058824,1158.705882,4018.883544,5182.463346
Mass,H1,Ideal,AK,Hlow,HP-HPo,5,299.2170823,1006.01603,19684.33487,1305.233112,0.265179943,1215.547618,1145.319007,2360.866625,26.66070538,54.02021348,80.68091886,55.21764706,37.05882353,92.27647059,180.0058824,146.3477647,326.3536471,882,276.7058824,1158.705882,4018.883544,5324.116656
Mass,H1,Ideal,AK,Hlow,HP-R,1,299.2170823,1234.55618,24060.85483,1533.773262,0.307776207,1215.547618,210,1425.547618,26.66070538,3.783646588,30.44435197,55.21764706,5.311764706,60.52941177,180.0058824,22.23529412,202.2411765,882,0,882,2600.762558,4134.535821
Mass,H1,Ideal,AK,Hlow,HP-R,2,299.2170823,1807.726701,34067.35483,2106.943783,0.446109541,1215.547618,210,1425.547618,26.66070538,3.783646588,30.44435197,55.21764706,5.311764706,60.52941177,180.0058824,22.23529412,202.2411765,882,0,882,2600.762558,4707.706341
Mass,H1,Ideal,AK,Hlow,HP-R,3,299.2170823,2531.599705,45453.55483,2830.816788,0.557776207,1215.547618,256.9411765,1472.488795,26.66070538,4.540375906,31.20108129,55.21764706,5.311764706,60.52941177,180.0058824,28.41176471,208.4176471,882,0,882,2654.636935,5485.453722
Mass,H1,Ideal,AK,Hlow,HP-R,4,299.2170823,3306.235281,60210.25483,3605.452363,0.637776207,1215.547618,442.2352941,1657.782912,26.66070538,6.558320753,33.21902613,55.21764706,6.176470588,61.39411765,180.0058824,42,222.0058824,882,0,882,2856.401938,6461.854302
Mass,H1,Ideal,AK,Hlow,HP-R,5,299.2170823,3902.674111,70236.70483,4201.891193,0.781109541,1215.547618,442.2352941,1657.782912,26.66070538,6.558320753,33.21902613,55.21764706,6.176470588,61.39411765,180.0058824,42,222.0058824,882,0,882,2856.401938,7058.293132
Mass,H1,Ideal,AK,Hlow,HP-Ro,1,299.2170823,1283.386583,24890.35483,1582.603666,0.301109541,1215.547618,237.1764706,1452.724089,26.66070538,4.116960628,30.77766601,55.21764706,5.311764706,60.52941177,180.0058824,25.94117647,205.9470589,882,0,882,2631.978225,4214.581891
Mass,H1,Ideal,AK,Hlow,HP-Ro,2,299.2170823,1854.389146,34882.15483,2153.606229,0.454442874,1215.547618,237.1764706,1452.724089,26.66070538,4.116960628,30.77766601,55.21764706,5.311764706,60.52941177,180.0058824,25.94117647,205.9470589,882,0,882,2631.978225,4785.584454
Mass,H1,Ideal,AK,Hlow,HP-Ro,3,299.2170823,2609.221149,46805.95483,2908.438232,0.577776207,1215.547618,302.6470588,1518.194677,26.66070538,5.170983671,31.83168905,55.21764706,5.311764706,60.52941177,180.0058824,32.11764706,212.1235295,882,0,882,2704.679307,5613.117539
