house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2389.4541783153586,38971.78516997633,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9301.859437015359
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,1762.594330721574,27329.972047923242,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8302.586395221573
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,1889.8219636559731,30143.769926012756,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8429.814028155972
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2044.1254319462212,33089.532845512316,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8584.11749644622
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,1837.004659224756,29364.28654695003,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8369.743888924755
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,1977.818296191172,32462.871823591435,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8510.557525891172
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2145.8059596154226,35681.14662582105,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8678.545189315422
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2743.3433022587715,37756.961331829305,911.6991905000001,38.89839479,4.400098522,46.09699423,0,3744.4379803007714
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,927.0303344037362,11494.406411444526,338.5301291,14.96867304,1.545996429,17.71927605,0,1299.7944090227363
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,1816.3129678550351,26262.554920384788,573.1690614,23.92972175,2.854102092,28.37771819,0,2444.6435712870357
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8,NA,1165.7382810181866,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,4046.0710745881865
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,777.5997575070936,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2451.1640182170936
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2733.2058454767075,32680.60253817034,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9645.611104176707
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2907.74808713924,35817.73422561584,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9820.15334583924
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3098.9377537260953,38971.78516997633,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,10011.343012426096
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2373.5026386184745,27329.972047923242,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,8913.494703118475
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2528.167395236832,30143.769926012756,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,9068.159459736831
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2706.718202112391,33089.532845512316,3499.338303,120.05053259999998,118.0814058,553.0027961,2249.519027,9246.71026661239
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2435.828481278633,29364.28654695003,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8968.567710978632
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2601.3868397679807,32462.871823591435,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9134.12606946798
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2791.895512235755,35681.14662582105,3587.0048809999994,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9324.634741935755
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,3788.1443028381245,37756.961331829305,911.6991905000001,38.89839479,4.400098522,46.09699423,0,4789.2389808801245
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1287.531990759524,11494.406411444526,338.5301291,14.96867304,1.545996429,17.71927605,0,1660.2960653785242
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2500.6123120786,26262.554920384788,573.1690614,23.92972175,2.854102092,28.37771819,0,3128.9429155106004
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,867.8110422927366,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4137.653138702736
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,536.8581750703255,8059.431615396971,959.725892,20.86281041,68.56242082,173.1334613,673.3701455,2432.5129051003255
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,1962.3101237847404,32820.09689783262,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9333.10740848474
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2095.799243549668,35634.00168331389,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9466.596528249667
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2256.9982876933873,38586.813503376005,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,9627.795572393386
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1554.5575465413813,25924.143804794327,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8472.567185741382
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1657.9022531619526,28326.48935909748,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8575.911892361954
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,1787.811221847927,30858.17920425125,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,8705.820861047927
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,1941.3455611192962,32480.795390947867,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9093.225717819296
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2075.457821551399,35454.141351813196,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9227.337978251398
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2235.8905924202936,38560.80886910348,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9387.770749120293
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,3409.9712305655776,51487.944556249735,1041.563186,46.4079252,4.69746198,54.923036620000005,0,4557.562840365578
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1228.7544418378207,18646.432836746353,364.50292819999993,16.47057912,1.6054691209999998,19.48448453,0,1630.8179028088205
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2181.216788727757,32841.511719503374,677.0602581,29.93734608,3.091992859,35.4385521,0,2926.744937866757
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,1326.3377335201449,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4596.1798299301445
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,790.273384494241,8059.431615396971,959.725892,20.86281041,68.56242082,173.1334613,673.3701455,2685.928114524241
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2800.4053203181875,32820.09689783262,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,10171.202605018187
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2957.6320639635064,35634.00168331389,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,10328.429348663505
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3141.193566940753,38586.813503376005,4068.5529889999993,129.3555268,116.870198,756.4090149,2299.609556,10511.99085164075
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2265.1493780078026,25924.143804794327,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,9183.159017207803
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2389.6597422329055,28326.48935909748,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,9307.669381432905
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2544.1555693923715,30858.17920425125,3666.5545929999994,123.7682596,120.17012209999999,576.5686085,2430.948056,9462.16520859237
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2787.711770586148,32480.795390947867,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,9939.591927286148
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2945.1461176461526,35454.141351813196,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,10097.026274346152
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3132.390178207566,38560.80886910348,3872.9947,126.688588,124.2474328,662.6706299,2365.278806,10284.270334907565
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,5194.967809535396,51487.944556249735,1041.563186,46.4079252,4.69746198,54.923036620000005,0,6342.559419335396
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,1989.3123539709172,18646.432836746353,364.50292819999993,16.47057912,1.6054691209999998,19.48448453,0,2391.3758149419173
