house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2992.5652149000002,33138.241416000004,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8508.0632745
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,3179.7168058999996,36085.797699,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8695.214865499998
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2873.142602,32030.525037,3023.355738,0,76.04931016,645.2310642,1684.355647,8302.13436136
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,3050.942079,35132.100276,3023.355738,0,76.04931016,645.2310642,1684.355647,8479.93383836
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,3250.0005392000003,38348.225433,3023.355738,0,76.04931016,645.2310642,1684.355647,8678.99229856
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,4504.9848559,40291.664868,575.1108666,0,1.4140552899999999,39.55399412,0,5121.0637719100005
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1735.86138402,14038.1873058,249.938462,0,0.614536822,17.18984118,0,2003.6042240220002
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2769.123472,26253.477558000002,325.1724046,0,0.799518468,22.36415294,0,3117.459548008
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,235.68745564,2799.5242128,1020.847059,0,55.21764706,180.00588239999996,1179.211765,2670.9698091
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,207.99266882499998,2525.1321564,599.1176471,0,23.47058824,86,542.2941176,1458.875021765
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1177.64871776,19847.7336393,3604.435508,0,63.87267914,915.7499198,1649.834118,7411.5409427
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1319.70359899,22744.144857,3604.435508,0,63.87267914,915.7499198,1649.834118,7553.595823930001
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1486.4467469,25680.407927999997,3604.435508,0,63.87267914,915.7499198,1649.834118,7720.33897184
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,1041.36239188,17532.079576199998,2738.661882,0,103.9882941,476.0835882,1787.920235,6148.016391179999
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1180.38213815,20512.6554171,2738.661882,0,103.9882941,476.0835882,1787.920235,6287.036137449999
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1350.51818569,23621.030769,2738.661882,0,103.9882941,476.0835882,1787.920235,6457.1721849900005
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,1066.46293232,17909.2249224,2949.617326,0,62.91813369,630.3408289,1649.834118,6359.17333891
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,1204.74781799,20822.364681299998,2949.617326,0,62.91813369,630.3408289,1649.834118,6497.45822458
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1367.19472361,23773.961253,2949.617326,0,62.91813369,630.3408289,1649.834118,6659.9051302
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,935.50490954,11135.835786599999,499.876924,0,1.229073644,34.37968235,0,1470.9905895339998
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,156.46948053399998,1648.7852530799998,174.7045194,0,0.429555176,12.01552941,0,343.61908452
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,779.0354290199999,9487.0505331,325.1724046,0,0.799518468,22.36415294,0,1127.371505028
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,326.40507064,2799.5242128,1020.847059,0,55.21764706,180.00588239999996,1179.211765,2761.6874241
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,288.79992262,2525.1321564,599.1176471,0,23.47058824,86,542.2941176,1539.68227556
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1529.62628866,19847.7336393,3604.435508,0,63.87267914,915.7499198,1649.834118,7763.518513600001
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1688.5289382400001,22744.144857,3604.435508,0,63.87267914,915.7499198,1649.834118,7922.42116318
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1873.6792705999999,25680.407927999997,3604.435508,0,63.87267914,915.7499198,1649.834118,8107.571495540001
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1379.4505337599999,17532.079576199998,2738.661882,0,103.9882941,476.0835882,1787.920235,6486.104533059999
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1539.86197217,20512.6554171,2738.661882,0,103.9882941,476.0835882,1787.920235,6646.51597147
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1735.46229062,23621.030769,2738.661882,0,103.9882941,476.0835882,1787.920235,6842.116289919999
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,1390.81339978,17909.2249224,2949.617326,0,62.91813369,630.3408289,1649.834118,6683.52380637
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,1547.09452788,20822.364681299998,2949.617326,0,62.91813369,630.3408289,1649.834118,6839.80493447
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,1728.2347356799999,23773.961253,2949.617326,0,62.91813369,630.3408289,1649.834118,7020.945142269999
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,1294.89545026,11135.835786599999,499.876924,0,1.229073644,34.37968235,0,1830.3811302539998
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,214.035434495,1648.7852530799998,174.7045194,0,0.429555176,12.01552941,0,401.185038481
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,1080.8600157,9487.0505331,325.1724046,0,0.799518468,22.36415294,0,1429.196091708
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8,NA,980.00988712,11342.4293073,1065.317647,0,57.68823529,186.0058824,1219.976471,3508.99812281
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,653.58908214,7965.4602615,643.5882353,0,25.94117647,92.00000000000001,583.0588235,1998.1773174100001
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2338.6911173,34190.88099,3604.435508,0,63.87267914,915.7499198,1649.834118,8572.583342240001
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2504.1179226,37328.012673000005,3604.435508,0,63.87267914,915.7499198,1649.834118,8738.01014754
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2687.2916101,40482.063615,3604.435508,0,63.87267914,915.7499198,1649.834118,8921.183835040001
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2012.6073851,28964.662356,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7528.105444699999
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2151.9395859,31787.059101,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7667.4376455
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2315.8795399,34728.09711,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7831.3775995
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2093.72086325,30874.565001,3023.355738,0,76.04931016,645.2310642,1684.355647,7522.712622610002
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2248.57199045,33973.150281,3023.355738,0,76.04931016,645.2310642,1684.355647,7677.563749810001
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2428.174591,37191.425082,3023.355738,0,76.04931016,645.2310642,1684.355647,7857.16635036
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,3179.7828713,37756.96134,575.1108666,0,1.4140552899999999,39.55399412,0,3795.8617873099997
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,1079.3546325099999,11494.406412299999,249.938462,0,0.614536822,17.18984118,0,1347.097472512
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2100.4282390500002,26262.554913,325.1724046,0,0.799518468,22.36415294,0,2448.764315058
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8,NA,1289.96390825,11342.4293073,1065.317647,0,57.68823529,186.0058824,1219.976471,3818.95214394
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,861.22706811,7965.4602615,643.5882353,0,25.94117647,92.00000000000001,583.0588235,2205.81530338
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,3050.4690771,34190.88099,3604.435508,0,63.87267914,915.7499198,1649.834118,9284.36130204
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,3236.9109561,37328.012673000005,3604.435508,0,63.87267914,915.7499198,1649.834118,9470.80318104
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3438.7005718,40482.063615,3604.435508,0,63.87267914,915.7499198,1649.834118,9672.592796740002
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2669.3658699000002,28964.662356,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8184.863929499999
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2833.410841,31787.059101,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8348.9089006
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,3019.6334138,34728.09711,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8535.131473399999
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2736.3490577,30874.565001,3023.355738,0,76.04931016,645.2310642,1684.355647,8165.3408170600005
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2913.5029592,33973.150281,3023.355738,0,76.04931016,645.2310642,1684.355647,8342.49471856
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,3113.8588967,37191.425082,3023.355738,0,76.04931016,645.2310642,1684.355647,8542.85065606
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,4195.6377926000005,37756.96134,575.1108666,0,1.4140552899999999,39.55399412,0,4811.716708610001
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1423.35818121,11494.406412299999,249.938462,0,0.614536822,17.18984118,0,1691.1010212120002
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2772.2796112,26262.554913,325.1724046,0,0.799518468,22.36415294,0,3120.615687208
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,1002.2267794,13080.4386594,1374.017647,0,55.71176471,226.3,1491.494118,4149.750309110001
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,623.76353396,8059.4316159,799.2352941,0,32.11764706,115,725.1176471000001,2295.2341222200002
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2285.8766319,34879.614671999996,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,8755.80020961
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2432.3354984000002,37693.519458,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,8902.25907611
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2604.4131449,40646.331285,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,9074.33672261
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1841.73767267,28107.569973,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,7456.985732269999
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1955.06018535,30518.798877,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,7570.30824495
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2093.9417319,33049.047801,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,7709.189791499999
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2262.3378898,34540.313178000004,3283.945973,0,115.44283959999999,695.1517701,1843.045235,8199.9237075
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2409.4785883,37513.659141,3283.945973,0,115.44283959999999,695.1517701,1843.045235,8347.064406000001
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2581.4022456,40620.326649,3283.945973,0,115.44283959999999,695.1517701,1843.045235,8518.988063300001
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,3939.6770988,51487.944564000005,700.5007709,0,1.7223580320000003,48.17784706,0,4690.078074792
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1405.64617955,18646.432837199998,275.0164429,0,0.6761973710000001,18.91461176,0,1700.253431581
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2534.030919,32841.51171,425.4843281,0,1.046160662,29.26323529,0,2989.824643052
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,1459.30984579,13080.4386594,1374.017647,0,55.71176471,226.3,1491.494118,4606.8333755
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,872.9352440499999,8059.4316159,799.2352941,0,32.11764706,115,725.1176471000001,2544.4058323100003
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,3173.3159857,34879.614671999996,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,9643.23956341
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3340.6093222,37693.519458,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,9810.53289991
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3534.1414519,40646.331285,3717.5489200000006,0,77.00385561,935.8901551,1739.480647,10004.065029610001
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2607.718507,28107.569973,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,8222.9665666
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2739.9998891,30518.798877,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,8355.2479487
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2900.7631456,33049.047801,2999.2521179999994,0,143.3818235,526.0042941,1946.6098239999997,8516.011205199999
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,3159.2497781,34540.313178000004,3283.945973,0,115.44283959999999,695.1517701,1843.045235,9096.835595800001
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3326.8944674,37513.659141,3283.945973,0,115.44283959999999,695.1517701,1843.045235,9264.4802851
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3523.4603753,40620.326649,3283.945973,0,115.44283959999999,695.1517701,1843.045235,9461.046193
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,5716.1203224,51487.944564000005,700.5007709,0,1.7223580320000003,48.17784706,0,6466.521298392
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2174.77895615,18646.432837199998,275.0164429,0,0.6761973710000001,18.91461176,0,2469.386208181
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,3541.3413661,32841.51171,425.4843281,0,1.046160662,29.26323529,0,3997.135090152
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,3202.5895877000003,41800.741185,1550.294118,0,65.34705882,399.2411765,1687.782353,6905.25429402
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,1533.7620579,20247.6174075,799.2352941,0,32.11764706,115,725.1176471000001,3205.2326461599996
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,5365.311796,76304.814957,4337.16689,0,160.3846644,1043.606567,2085.734824,12992.2047414
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,5523.867128899999,79178.799147,4337.16689,0,160.3846644,1043.606567,2085.734824,13150.7600743
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,5702.6070014,82149.988704,4337.16689,0,160.3846644,1043.606567,2085.734824,13329.499946800002
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4893.4592874,70736.825145,3323.9164410000003,0,174.23792649999996,574.1597647,2154.777882,11120.5513016
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,5034.3063354999995,73652.487321,3323.9164410000003,0,174.23792649999996,574.1597647,2154.777882,11261.398349699999
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,5202.0647153,76705.034574,3323.9164410000003,0,174.23792649999996,574.1597647,2154.777882,11429.1567295
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,5042.7263895999995,72577.069635,3829.825532,0,185.6924719,787.9779465,2154.777882,12001.000221999999
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,5189.1041849,75497.215227,3829.825532,0,185.6924719,787.9779465,2154.777882,12147.3780173
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,5362.009322100001,78551.812164,3829.825532,0,185.6924719,787.9779465,2154.777882,12320.2831545
Mass,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,10607.433473500001,141893.37628199998,926.2025987,0,2.277302969,63.70078235,0,11599.614157519001
Mass,Nom,Ideal,CH,Hhigh,Rb,NA,NA,7,NA,NA,5277.8372107000005,69397.35369,425.4843281,0,1.046160662,29.26323529,0,5733.630934752001
Mass,Nom,Ideal,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,5329.596263,72496.022592,500.7182707,0,1.231142307,34.43754706,0,5865.983223067
