house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.783270732,24.24705882380952,0,0.5470588233333333,3.161147059047619,13.17647059047619,315.56844898,0.008915729800000001
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.594709100000003,28.417647057142858,0,0.7941176471428572,3.922705882380952,13.17647059047619,441.65310972,0.0114557648
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9887025,39.54705882380953,0,1.4411764704761905,5.953529409523809,13.17647059047619,821.19559002,0.0119996728
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.776592712,39.54705882380953,0,1.4411764704761905,5.953529409523809,13.17647059047619,858.30150294,0.0161858138
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.448296776,26.74705882380952,0,0.6941176471428572,3.618082352857143,13.17647059047619,335.87450624,0.005451863600000001
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.081874975999998,26.74705882380952,0,0.6941176471428572,3.618082352857143,13.17647059047619,368.30066768,0.0088979386
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.721993945999998,31.758823528571426,0,0.9882352942857143,4.531952940952381,13.17647059047619,537.5921148599999,0.0113127054
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.111583572,45.1117647047619,0,1.7647058823809523,6.9689411761904765,13.17647059047619,1010.9071922,0.011784030000000001
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.979522788,45.1117647047619,0,1.7647058823809523,6.9689411761904765,13.17647059047619,1050.0657248,0.016035719
NA,NA,NA,NA,Hhigh,NA,R,1,3,NA,135,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.451874163999996,10,0,0.25294117647619047,1.0588235295238095,0,1040.8899999999999,0.1623333334
NA,NA,NA,NA,Hhigh,NA,R,2,3,NA,135,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.298616781999996,10,0,0.25294117647619047,1.0588235295238095,0,1514.9299999999998,0.2889999998
NA,NA,NA,NA,Hhigh,NA,R,3,3,NA,180,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.49443925,12.235294119047618,0,0.25294117647619047,1.3529411766666666,0,2062.9,0.3999999998
NA,NA,NA,NA,Hhigh,NA,R,4,3,NA,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.89937292,21.058823528571427,0,0.29411764704761906,2,0,2790.18,0.359666667
NA,NA,NA,NA,Hhigh,NA,R,5,3,NA,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.4680438,21.058823528571427,0,0.29411764704761906,2,0,3265.0099999999998,0.5559999998
NA,NA,NA,NA,Hhigh,NA,Ro,1,3,NA,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.69194564,11.294117647619046,0,0.25294117647619047,1.2352941176190475,0,1084.6399999999999,0.1686666668
NA,NA,NA,NA,Hhigh,NA,Ro,2,3,NA,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.46235452399999,11.294117647619046,0,0.25294117647619047,1.2352941176190475,0,1557.74,0.29233333300000003
NA,NA,NA,NA,Hhigh,NA,Ro,3,3,NA,216,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.501113954,14.411764704761906,0,0.25294117647619047,1.529411764761905,0,2134.73,0.3933333332
NA,NA,NA,NA,Hhigh,NA,Ro,4,3,NA,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.33365624,27.529411766666666,0,0.29411764704761906,2.3529411766666666,0,2920.96,0.3429999998
NA,NA,NA,NA,Hhigh,NA,Ro,5,3,NA,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.71365548,27.529411766666666,0,0.29411764704761906,2.3529411766666666,0,3394.94,0.535666667
NA,NA,NA,NA,Hlow,NA,R,1,3,NA,135,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.019154434,10,0,0.25294117647619047,1.0588235295238095,0,1040.95,0.1623333334
NA,NA,NA,NA,Hlow,NA,R,2,3,NA,135,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.142052282,10,0,0.25294117647619047,1.0588235295238095,0,1514.96,0.293
NA,NA,NA,NA,Hlow,NA,R,3,3,NA,180,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.44766034,12.235294119047618,0,0.25294117647619047,1.3529411766666666,0,2062.93,0.3999999998
NA,NA,NA,NA,Hlow,NA,R,4,3,NA,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.87589472,21.058823528571427,0,0.29411764704761906,2,0,2790.24,0.362666667
NA,NA,NA,NA,Hlow,NA,R,5,3,NA,300,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.25146388000002,21.058823528571427,0,0.29411764704761906,2,0,3265.1,0.557
NA,NA,NA,NA,Hlow,NA,Ro,1,3,NA,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.723214934,11.294117647619046,0,0.25294117647619047,1.2352941176190475,0,1084.67,0.16766666659999999
NA,NA,NA,NA,Hlow,NA,Ro,2,3,NA,162,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.767811878,11.294117647619046,0,0.25294117647619047,1.2352941176190475,0,1557.77,0.2963333332
NA,NA,NA,NA,Hlow,NA,Ro,3,3,NA,216,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.25876511999999,14.411764704761906,0,0.25294117647619047,1.529411764761905,0,2134.76,0.389333333
NA,NA,NA,NA,Hlow,NA,Ro,4,3,NA,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.72177946,27.529411766666666,0,0.29411764704761906,2.3529411766666666,0,2920.99,0.3579999998
NA,NA,NA,NA,Hlow,NA,Ro,5,3,NA,360,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.95092674,27.529411766666666,0,0.29411764704761906,2.3529411766666666,0,3395.03,0.532666667
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.959888344,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,964.1029945800001,0.12924684479999998
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.726350954,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1101.6101756,0.1358272354
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.382168386,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1239.6875084,0.1595976606
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.968880552,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,839.7075262799999,0.2446614748
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.564379312,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,982.25182688,0.2263886426
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.593098404,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1131.2194160000001,0.3763957878
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.376864906,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,865.95025778,0.17074408
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.835012892,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1004.7327704,0.1711904754
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.239614634,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1144.5993952,0.20719935820000002
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.45351182,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,964.0785169000001,0.087529664
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.12955901,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1101.6210796,0.0934346642
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.745755656,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1239.7473132,0.12392409900000001
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.104936252,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,839.7009689199999,0.24463279400000001
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.76446768,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,982.20936648,0.23290315779999998
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.43816849800001,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1131.1407536000002,0.3803625854
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.056135014,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,865.90467778,0.1727595752
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.710729982000004,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1004.8030536,0.17253058100000002
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.584113176,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1144.5419952,0.2065339526
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.633908158,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1669.0722666000001,0.3864568966
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.34846259,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1818.8480382,0.4215684222
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.318513378,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1969.9818026,0.4259299042
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.989936598,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1442.3785396,0.6023813174
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.576617082,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1577.9392012,0.5979968528
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.22537084,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1719.6533712,0.7488183937999999
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.90382956799999,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1514.0050736,0.4603853344
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.407418862,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1661.7586376000002,0.4470158562
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.703502306,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1814.4307324,0.5799877264
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.39138006,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1669.4667842,0.40818342539999997
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.52729286,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1819.3583686,0.449777203
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.39955896,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1970.2446122,0.4545428274
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.87773007999999,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1442.3801948,0.6037519254
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.66235381999999,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1578.1272612,0.6008868615999999
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.85255726,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1719.684756,0.7418497850000001
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.98782358,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1514.1936304,0.4673074488
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.86393264,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1661.9907488000001,0.4559469194
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.57297992,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1814.705034,0.5909058511999999
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.627543256,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,960.50668434,0.1219686438
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.39080194,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1098.0196706000002,0.133195538
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.066380338,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1236.0426606,0.1582580824
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.730651273999996,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,836.23191768,0.24906050680000003
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.341784036,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,978.66695382,0.2295902872
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.304454211999996,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1127.601771,0.3728538582
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.136568774000004,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,862.59777214,0.170772975
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.597008166,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1001.2971706000001,0.165560934
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.949505764,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1141.0154492,0.20615334800000001
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.036263044,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,960.45033362,0.0923735966
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.66335591,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1098.0290393999999,0.0901275772
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.330775692,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1236.0779078,0.1225845208
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.591171136,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,836.2056084,0.2438780636
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.224896162,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,978.7526953400001,0.2385939632
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.903922722,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1127.5767398,0.378092991
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.593059818,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,862.57319582,0.1734638606
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.21937909,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1001.3814026,0.1709879316
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.04742550200001,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1140.970006,0.203446276
