house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2851.2314757,36951.61543,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8502.54102889
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,1840.63042404,34541.282131,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,8732.897797349999
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,1953.24236342,37326.313018,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,8845.509736729999
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2112.1521039,40223.283028,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9004.419477209998
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1794.60554193,28120.643523000002,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7490.752643559999
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1911.2567579,30538.110389,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7607.403859529999
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2056.19332935,33080.64423,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7752.340430979999
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2002.15708355,34422.256435999996,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8166.068866570002
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2136.95128955,37390.659139,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8300.863072570002
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2309.7135902,40501.415232,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8473.625373220002
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2732.7230393,34543.834840999996,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9624.99041261
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2874.5102914999998,37330.037542,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9766.777664809999
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3060.4345845,40227.794416000004,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9952.70195781
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2562.8876337,28121.270989,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,8259.034735329999
