house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,Embodied_life,Total_life
Mass,H1,Ideal,AK,Hhigh,HP-R,5,222.25032822259885,3390.9851177021746,70236.70483092772,3613.2354459247736,0.7893606615684706,1215.547618,407.89785810000006,1623.4454761000002,27.44847036,6.558320753,34.006791113000006,76.31200903,8.603084246,84.915093276,241.3279934,47.92784903,289.25584243,1264.174085,0,1264.174085,3295.797287919,6909.032733843774
Mass,H1,Ideal,AK,Hhigh,HP-Ro,1,222.25032822259885,1074.5801378927295,24890.35483092771,1296.8304661153284,0.3068483462975346,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,3075.0936631960003,4371.924129311328
Mass,H1,Ideal,AK,Hhigh,HP-Ro,2,222.25032822259885,1565.5859365008175,34882.15483092771,1787.8362647234164,0.45857248422856917,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,3075.0936631960003,4862.9299279194165
Mass,H1,Ideal,AK,Hhigh,HP-Ro,3,222.25032822259885,2204.6578368206306,46805.954830927716,2426.9081650432295,0.5933015482679779,1215.547618,277.1660528,1492.7136708,27.44847036,5.170983671,32.619454031000004,76.31200903,5.845784319,82.157793349,241.3279934,32.56690976,273.89490316,1264.174085,0,1264.174085,3145.5599063400005,5572.4680713832295
Mass,H1,Ideal,AK,Hhigh,HP-Ro,4,222.25032822259885,2963.0774215373053,62646.254830927704,3185.327749759904,0.6846808586128056,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,3444.550081289,6629.877831048903
Mass,H1,Ideal,AK,Hhigh,HP-Ro,5,222.25032822259885,3518.238433251874,72662.20483092772,3740.4887614744725,0.8137448980216725,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,3444.550081289,7185.0388427634725
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,1,348.6102546337941,256.12970660791893,9510.231186395089,604.739961241713,0.17333581556807262,1032.8235931,479.5114065,1512.3349996000002,27.15465691,19.34982176,46.50447867,45.932528555,13.95159063,59.884119185,159.74576161000002,74.17019318,233.91595479,615.6446734,285.3529412,900.9976146,2753.637166845,3358.377128086713
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,2,348.6102546337941,373.90674914550465,11858.287160542723,722.5170037792988,0.21094861121636582,1032.8235931,479.5114065,1512.3349996000002,27.15465691,19.34982176,46.50447867,45.932528555,13.95159063,59.884119185,159.74576161000002,74.17019318,233.91595479,615.6446734,285.3529412,900.9976146,2753.637166845,3476.154170624299
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,3,348.6102546337941,521.2753323957844,14587.185925987287,869.8855870295786,0.2386104243514957,1032.8235931,543.696683,1576.5202761,27.15465691,24.404181279999996,51.558838189999996,45.932528555,17.98784422,63.920372775,159.74576161000002,81.10948345,240.85524506,615.6446734,285.3529412,900.9976146,2833.852346725,3703.737933754579
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,4,348.6102546337941,695.1463063644949,18164.054238710054,1043.756560998289,0.25860040938740453,1032.8235931,715.28243,1748.1060231,27.15465691,37.88247335,65.03713026,45.932528555,28.75118714,74.68371569499999,159.74576161000002,99.6142575,259.36001911,615.6446734,285.3529412,900.9976146,3048.1845027649997,4091.9410637632886
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,5,348.6102546337941,826.5755675727804,20527.29260761121,1175.1858222065744,0.2933212185022486,1032.8235931,715.28243,1748.1060231,27.15465691,37.88247335,65.03713026,45.932528555,28.75118714,74.68371569499999,159.74576161000002,99.6142575,259.36001911,615.6446734,285.3529412,900.9976146,3048.1845027649997,4223.3703249715745
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,1,348.6102546337941,268.0278734626039,9729.621869931947,616.638128096398,0.17180650405957926,1032.8235931,517.9205701,1550.7441632,27.15465691,22.38243748,49.53709439,45.932528555,16.37334279,62.30587134499999,159.74576161000002,78.33376735,238.07952896,615.6446734,285.3529412,900.9976146,2801.664272495,3418.302400591398
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,2,348.6102546337941,385.1516824813883,12073.571712848607,733.7619371151825,0.21403040886839717,1032.8235931,517.9205701,1550.7441632,27.15465691,22.38243748,49.53709439,45.932528555,16.37334279,62.30587134499999,159.74576161000002,78.33376735,238.07952896,615.6446734,285.3529412,900.9976146,2801.664272495,3535.426209610183
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,3,348.6102546337941,540.9963328787766,14946.511407098438,889.6065875125707,0.24607943070878263,1032.8235931,595.2489089,1628.0725020000002,27.15465691,28.4476689,55.602325809999996,45.932528555,21.2168471,67.149375655,159.74576161000002,86.66091566999998,246.40667728,615.6446734,285.3529412,900.9976146,2898.2284953450003,3787.8350828575713
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,4,348.6102546337941,730.4272654170271,18812.918688939535,1079.0375200508213,0.27351253633849076,1032.8235931,800.9478006000002,1833.7713937,27.15465691,44.62161938,71.77627629,45.932528555,34.1328586,80.065387155,159.74576161000002,108.86664449999999,268.61240611,615.6446734,285.3529412,900.9976146,3155.223077855,4234.260597905822
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,5,348.6102546337941,861.3353796392408,21173.04223090681,1209.945634273035,0.3008979521236458,1032.8235931,800.9478006000002,1833.7713937,27.15465691,44.62161938,71.77627629,45.932528555,34.1328586,80.065387155,159.74576161000002,108.86664449999999,268.61240611,615.6446734,285.3529412,900.9976146,3155.223077855,4365.168712128036
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,1,348.6102546337941,1030.1819572463235,25549.56219600269,1378.7922118801175,0.3474247269217661,1032.8235931,190.9509894,1223.7745825,27.15465691,3.783646588,30.938303497999996,45.932528555,4.027399057,49.95992761199999,159.74576161000002,22.43667136,182.18243297,615.6446734,0,615.6446734,2102.49991998,3481.2921318601175
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,2,348.6102546337941,1524.447493760852,35556.0621960027,1873.057748394646,0.4843705397296479,1032.8235931,190.9509894,1223.7745825,27.15465691,3.783646588,30.938303497999996,45.932528555,4.027399057,49.95992761199999,159.74576161000002,22.43667136,182.18243297,615.6446734,0,615.6446734,2102.49991998,3975.557668374646
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,3,348.6102546337941,2134.7957259742725,46942.262196002695,2483.405980608067,0.6060454165769387,1032.8235931,234.8663891,1267.6899822,27.15465691,4.540375906,31.695032815999998,45.932528555,4.953630649,50.886159203999995,159.74576161000002,27.59671475,187.34247635999998,615.6446734,0,615.6446734,2153.25832398,4636.664304588066
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,4,348.6102546337941,2835.3154676605827,61698.96219600269,3183.925722294377,0.6883114264291552,1032.8235931,407.89785810000006,1440.7214512,27.15465691,6.558320753,33.712977663000004,45.932528555,8.603084246,54.535612801,159.74576161000002,47.92784903,207.67361064000002,615.6446734,0,615.6446734,2352.2883257040003,5536.214047998377
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,5,348.6102546337941,3390.9851177021746,71725.4121960027,3739.595372335969,0.8227941850498449,1032.8235931,407.89785810000006,1440.7214512,27.15465691,6.558320753,33.712977663000004,45.932528555,8.603084246,54.535612801,159.74576161000002,47.92784903,207.67361064000002,615.6446734,0,615.6446734,2352.2883257040003,6091.883698039969
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,1,348.6102546337941,1074.5801378927295,26379.06219600269,1423.1903925265235,0.340281869778909,1032.8235931,216.2027869,1249.02638,27.15465691,4.116960628,31.271617537999997,45.932528555,4.559991558,50.492520113,159.74576161000002,25.40374832,185.14950993,615.6446734,0,615.6446734,2131.584700981,3554.7750935075237
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,2,348.6102546337941,1565.5859365008175,36370.862196002694,1914.1961911346118,0.49200600770994346,1032.8235931,216.2027869,1249.02638,27.15465691,4.116960628,31.271617537999997,45.932528555,4.559991558,50.492520113,159.74576161000002,25.40374832,185.14950993,615.6446734,0,615.6446734,2131.584700981,4045.780892115612
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,3,348.6102546337941,2204.6578368206306,48294.6621960027,2553.268091454425,0.6267350717493523,1032.8235931,277.1660528,1309.9896459000001,27.15465691,5.170983671,32.325640580999995,45.932528555,5.845784319,51.778312873999994,159.74576161000002,32.56690976,192.31267137000003,615.6446734,0,615.6446734,2202.050944125,4755.319035579425
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,4,348.6102546337941,2963.0774215373053,64134.96219600269,3311.687676171099,0.71811438209418,1032.8235931,537.5473211,1570.3709142000002,27.15465691,7.693414729,34.848071639,45.932528555,11.3375562,57.270084755,159.74576161000002,63.16161347,222.90737508,615.6446734,0,615.6446734,2501.041119074,5812.728795245099
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,5,348.6102546337941,3518.238433251874,74150.9121960027,3866.848687885668,0.8471784215030469,1032.8235931,537.5473211,1570.3709142000002,27.15465691,7.693414729,34.848071639,45.932528555,11.3375562,57.270084755,159.74576161000002,63.16161347,222.90737508,615.6446734,0,615.6446734,2501.041119074,6367.889806959668
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,19472.846563073326,1150.458729598163,0.33451315074988125,NA,NA,3529.373143,NA,NA,120.3758619,NA,NA,110.2336872,NA,NA,694.3871549,NA,NA,1914.8617479999998,6369.231594999999,7519.690324598162
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,22373.148518637863,1292.955170595546,0.3580178060941853,NA,NA,3529.373143,NA,NA,120.3758619,NA,NA,110.2336872,NA,NA,694.3871549,NA,NA,1914.8617479999998,6369.231594999999,7662.186765595545
