house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,kgCO2_EOL_S_year,kgCO2_Other_S_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.51658888,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3047.825899,0.105650524
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.76340232,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3183.979551,0.105650524
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.17142624,209.8461965238095,7.013073085714286,8.298160428571428,41.241005347619044,149.13320590476192,33.119040504761905,121.64089476190478,3325.418954,0.105650524
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.02187336,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,2828.630739,0.105650524
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.4247454,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,2967.332054,0.105650524
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.54923832000003,186.41435695238096,6.452877328571429,9.003294119047618,29.840941176190476,152.42097057142857,21.195887128571428,123.1580372857143,3112.273127,0.105650524
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.50107576,201.90072057142856,6.812542147619048,9.548748661904762,36.068213904761905,152.42097057142857,27.423159857142856,123.1580372857143,2916.625488,0.105650524
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.25901248,201.90072057142856,6.812542147619048,9.548748661904762,36.068213904761905,152.42097057142857,27.423159857142856,123.1580372857143,3055.519306,0.105650524
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.44968644,201.90072057142856,6.812542147619048,9.548748661904762,36.068213904761905,152.42097057142857,27.423159857142856,123.1580372857143,3200.796529,0.105650524
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.42455976,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1546.670634,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.26655822000001,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1684.44353,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.46728688,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1824.794125,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.533562716,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1489.452088,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.0839316,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1631.612176,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.39643738,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1778.963758,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.31161476,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1485.274395,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.84780912000001,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1618.730668,0.058588504
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.81201078,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1758.748447,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.09593560000002,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1546.670634,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.42118954,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1684.44353,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.30740156000002,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1824.794125,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8698075,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1489.452088,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.11540982,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1631.612176,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.31170684,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1778.963758,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.67385974,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1485.274395,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.90602858,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1618.730668,0.058588504
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.63740758,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1758.748447,0.058588504
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.90701992,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4398.256132,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.19881948,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4555.006138,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.99516826,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4716.60682,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.81887861999996,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,3996.328692,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.67419638,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,4131.26421,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.5253044,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,4270.388201,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.8561844,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4274.888528,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.58052506,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4431.430477,0.155954934
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.85590313999995,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4592.630966,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.58002824,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4398.256132,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.45161939999997,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4555.006138,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.92292438,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4716.60682,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.20580467999997,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,3996.328692,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.84054052,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,4131.26421,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.52001386,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,4270.388201,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.47753768,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4274.888528,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.93269186000003,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4431.430477,0.155954934
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.96220226,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,4592.630966,0.155954934
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.039115568,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1517.251195,0.059643413
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.84141562,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1654.92173,0.059643413
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.03975554,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1795.239091,0.059643413
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.261144636,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1458.572907,0.059643413
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.78958506000001,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1600.767176,0.059643413
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.09985542,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1748.066111,0.059643413
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.150068328,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1455.857943,0.059643413
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.66422502,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1589.331648,0.059643413
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.61277546,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1729.297249,0.059643413
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.0057821,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1517.251195,0.059643413
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.24680562,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1654.92173,0.059643413
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.15183812,181.1858206190476,6.370812614285714,4.6961016042857135,33.21509358095238,109.50102942857144,28.06391190952381,92.04521009523809,1795.239091,0.059643413
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.74283692,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1458.572907,0.059643413
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.00891452,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1600.767176,0.059643413
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.19579996000002,164.7766869047619,5.957684566666667,6.651823528571429,23.233147057142858,116.07655880952382,16.0873919,91.88865257142858,1748.066111,0.059643413
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.73429498,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1455.857943,0.059643413
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.94034933999998,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1589.331648,0.059643413
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.6603234,169.7289917142857,6.096747823809524,5.321395723809523,27.333243314285717,111.14491176190475,21.56337842857143,91.61430261904762,1729.297249,0.059643413
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.06988262,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,3907.876338,0.165993774
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.34193556,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4064.285498,0.165993774
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.03069102,207.05622004761906,6.956785733333334,7.197278076190476,38.113828876190475,136.07655880952382,30.96807371904762,111.88865257142858,4225.694404,0.165993774
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.95326286,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,3485.503948,0.165993774
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.66031234,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,3620.341669,0.165993774
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.56192596,187.13573342857143,6.470123833333334,8.527705880952382,27.42282352857143,141.00820590476192,19.300858685714285,113.51589476190478,3759.340512,0.165993774
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.052888,192.08803823809524,6.6091870904761905,7.197278076190476,31.522919785714286,136.07655880952382,24.377164623809524,111.88865257142858,3785.071921,0.165993774
