house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2994.8327254461283,34333.47443431575,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,9330.367004946127
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2698.0096450533474,30418.85844581611,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9037.077452753347
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2862.924195062218,33520.43368169569,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9201.992002762217
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,3062.276359993086,36736.55883260742,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9401.344167693085
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,4304.6073549293405,40291.66486860519,831.3671301,38.89839479,4.400098522,46.09699423,0,5225.36997257134
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1658.4803608220695,14038.187304758125,307.6159688,14.96867304,1.545996429,17.71927605,0,2000.3302751410697
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2646.1269941072705,26253.477563847075,523.7511613,23.92972175,2.854102092,28.37771819,0,3225.039697439271
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,201.97874494774908,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3026.7889207377493
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,178.42286643566692,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1796.4645097556668
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1060.5155792699807,19402.300207433036,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,7429.74717426998
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1190.2900314196918,22298.711426755555,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,7559.52162641969
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1346.5158592070256,25234.974504637903,3529.373143,120.3758619,110.2336872,694.3871549,1914.8617479999998,7715.747454207025
