house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,EOL_S_SH,EOL_S_WH,EOL_S,Other_S_SH,Other_S_WH,Other_S,Manufacture_SH_MJ,Manufacture_WH_MJ,Manufacture_MJ,Distribution_SH_MJ,Distribution_WH_MJ,Distribution_MJ,Installation_SH_MJ,Installation_WH_MJ,Installation_MJ,EOL_SH_MJ,EOL_WH_MJ,EOL_MJ,Other_SH_MJ,Other_WH_MJ,Other_MJ,Embodied_life,Total_life,Embodied_life_R,Total_life_R,Embodied_life_MJ,Total_life_MJ
Mass,H1,Ideal,AK,Hhigh,HP-R,1,205.86303458815627,940.3390913060332,24060.85483092771,1146.2021258941893,0.3178924032867444,1215.547618,190.9509894,1406.4986074,27.44847036,3.783646588,31.232116948,76.31200903,4.027399057,80.33940808700001,241.3279934,22.43667136,263.76466475999996,1264.174085,0,1264.174085,85.71820780999998,22.43667136,108.15487916999999,480.35241140000005,0,480.35241140000005,32134.63109,3702.7095199999994,35837.34061,581.3213807,93.60426822,674.92564892,1385.819188,55.69049951000001,1441.50968751,6795.395899,17.83232398,6813.228222980001,7331.117876,0,7331.117876,3046.0088821950003,4192.21100808919,2106.577423005,3252.7795488991896,52098.12204541,138647.9595667327
Mass,H1,Ideal,AK,Hhigh,HP-R,2,205.86303458815627,1405.7575549497587,34067.35483092772,1611.620589537915,0.43636530969068527,1215.547618,190.9509894,1406.4986074,27.44847036,3.783646588,31.232116948,76.31200903,4.027399057,80.33940808700001,241.3279934,22.43667136,263.76466475999996,1264.174085,0,1264.174085,85.71820780999998,22.43667136,108.15487916999999,480.35241140000005,0,480.35241140000005,32134.63109,3702.7095199999994,35837.34061,581.3213807,93.60426822,674.92564892,1385.819188,55.69049951000001,1441.50968751,6795.395899,17.83232398,6813.228222980001,7331.117876,0,7331.117876,3046.0088821950003,4657.629471732916,2106.577423005,3718.1980125429154,52098.12204541,174642.56388327948
Mass,H1,Ideal,AK,Hhigh,HP-R,3,205.86303458815627,1973.5266744451778,45453.554830927715,2179.389709033334,0.49868058062664583,1215.547618,234.8663891,1450.4140071,27.44847036,4.540375906,31.988846266000003,76.31200903,4.953630649,81.265639679,241.3279934,27.59671475,268.92470815,1264.174085,0,1264.174085,85.71820780999998,27.59671475,113.31492255999999,480.35241140000005,0,480.35241140000005,32134.63109,4554.268178,36688.899268,581.3213807,112.3251219,693.6465026,1385.819188,68.49834382,1454.3175318199999,6795.395899,21.93344771,6817.32934671,7331.117876,0,7331.117876,3096.7672861950005,5276.156995228334,2157.3358270050003,4336.725536038334,52985.31052513,216487.30631983402
Mass,H1,Ideal,AK,Hhigh,HP-R,4,205.86303458815627,2614.075929019668,60210.254830927704,2819.938963607824,0.6467101372768921,1215.547618,407.89785810000006,1623.4454761000002,27.44847036,6.558320753,34.006791113000006,76.31200903,8.603084246,84.915093276,241.3279934,47.92784903,289.25584243,1264.174085,0,1264.174085,85.71820780999998,47.92784903,133.64605683999997,480.35241140000005,0,480.35241140000005,32134.63109,7909.502259999999,40044.13335,581.3213807,162.2473983,743.568779,1385.819188,118.96264870000002,1504.7818366999998,6795.395899,38.09232294,6833.488221940001,7331.117876,0,7331.117876,3295.797287919,6115.736251526824,2356.365828729,5176.304792336824,56457.090063640004,273040.74053460296
Mass,H1,Ideal,AK,Hhigh,HP-R,5,205.86303458815627,3132.7963591678717,70236.70483092772,3338.659393756028,0.791784028902508,1215.547618,407.89785810000006,1623.4454761000002,27.44847036,6.558320753,34.006791113000006,76.31200903,8.603084246,84.915093276,241.3279934,47.92784903,289.25584243,1264.174085,0,1264.174085,85.71820780999998,47.92784903,133.64605683999997,480.35241140000005,0,480.35241140000005,32134.63109,7909.502259999999,40044.13335,581.3213807,162.2473983,743.568779,1385.819188,118.96264870000002,1504.7818366999998,6795.395899,38.09232294,6833.488221940001,7331.117876,0,7331.117876,3295.797287919,6634.456681675028,2356.365828729,5695.025222485028,56457.090063640004,309107.1074410778
Mass,H1,Ideal,AK,Hhigh,HP-Ro,1,205.86303458815627,981.6380229116342,24890.35483092771,1187.5010574997905,0.3107495461438872,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,85.71820780999998,25.40374832,111.12195613,480.35241140000005,0,480.35241140000005,32134.63109,4192.364332,36326.995422,581.3213807,101.85018020000001,683.1715609,1385.819188,63.05513908,1448.87432708,6795.395899,20.19051146,6815.5864104600005,7331.117876,0,7331.117876,3075.0936631960003,4262.594720695791,2135.662204006,3323.1632615057906,52605.74559644,142139.39606740297
Mass,H1,Ideal,AK,Hhigh,HP-Ro,2,205.86303458815627,1445.6372563078353,34882.15483092771,1651.5002908959914,0.44375447225226167,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,85.71820780999998,25.40374832,111.12195613,480.35241140000005,0,480.35241140000005,32134.63109,4192.364332,36326.995422,581.3213807,101.85018020000001,683.1715609,1385.819188,63.05513908,1448.87432708,6795.395899,20.19051146,6815.5864104600005,7331.117876,0,7331.117876,3075.0936631960003,4726.593954091992,2135.662204006,3787.1624949019915,52605.74559644,178081.12268610802
Mass,H1,Ideal,AK,Hhigh,HP-Ro,3,205.86303458815627,2037.3939098608598,46805.954830927716,2243.256944449016,0.5210943737300942,1215.547618,277.1660528,1492.7136708,27.44847036,5.170983671,32.619454031000004,76.31200903,5.845784319,82.157793349,241.3279934,32.56690976,273.89490316,1264.174085,0,1264.174085,85.71820780999998,32.56690976,118.28511756999998,480.35241140000005,0,480.35241140000005,32134.63109,5374.496281,37509.127370999995,581.3213807,127.9258332,709.2472139,1385.819188,80.83496177,1466.65414977,6795.395899,25.88368285,6821.279581850001,7331.117876,0,7331.117876,3145.5599063400005,5388.816850789017,2206.1284471500003,4449.385391599017,53837.42619252,222204.17018866283
Mass,H1,Ideal,AK,Hhigh,HP-Ro,4,205.86303458815627,2731.0038286416925,62646.254830927704,2936.866863229849,0.6885820584591582,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,85.71820780999998,63.16161347,148.87982128,480.35241140000005,0,480.35241140000005,32134.63109,10423.52066,42558.15175,581.3213807,190.3286787,771.6500593999999,1385.819188,156.7746724,1542.5938603999998,6795.395899,50.19988643000001,6845.5957854299995,7331.117876,0,7331.117876,3444.550081289,6381.416944518849,2505.118622099,5441.985485328849,59049.10933122999,284395.3497302505
Mass,H1,Ideal,AK,Hhigh,HP-Ro,5,205.86303458815627,3249.1551951650104,72662.20483092772,3455.0182297531665,0.8043456052571877,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,85.71820780999998,63.16161347,148.87982128,480.35241140000005,0,480.35241140000005,32134.63109,10423.52066,42558.15175,581.3213807,190.3286787,771.6500593999999,1385.819188,156.7746724,1542.5938603999998,6795.395899,50.19988643000001,6845.5957854299995,7331.117876,0,7331.117876,3444.550081289,6899.568311042167,2505.118622099,5960.136851852167,59049.10933122999,320423.9468525527
