hourly_timestamp,Cogen_Gas,Cogen_Wood,Geo_Geo,Hydro_Hydro,Thrml_Coal,Thrml_Diesel,Thrml_Gas,Wind_Wind,Solar_Solar,kWh
2022-02-05T16:00:00Z,136918,22175,843843,2430094,216580,0,327090,624504,0,4601204
2022-02-05T17:00:00Z,140229,21339,845730,2467123,225030,0,342315,623389,0,4665155
2022-02-05T18:00:00Z,138460,20258,847232,2473113,236799,0,375385,613342,0,4704589
2022-02-05T19:00:00Z,131813,19414,852196,2363368,236284,0,348406,630043,0,4581524
2022-02-05T20:00:00Z,133445,13417,856013,2266688,234855,0,326061,597390,0,4427869
2022-02-05T21:00:00Z,133079,12242,860383,2181236,202987,0,381761,592906,0,4364594
2022-02-05T22:00:00Z,128830,13649,861957,2094887,155017,0,335535,582938,0,4172813
2022-02-05T23:00:00Z,122063,16209,862968,1967838,151543,0,243534,569280,0,3933435
2022-02-06T00:00:00Z,121824,17422,864231,1789390,130023,0,239788,534777,0,3697455
2022-02-06T01:00:00Z,120978,18213,864209,1757834,55378,0,212194,452630,0,3481436
2022-02-06T02:00:00Z,120488,24343,864238,1641223,51656,0,211215,421306,0,3334469
2022-02-06T03:00:00Z,121603,22146,864303,1756537,52201,0,212772,231095,0,3260657
2022-02-06T04:00:00Z,121716,22133,865222,1777632,52529,0,208126,184267,0,3231625
2022-02-06T05:00:00Z,122580,22480,866251,1812213,52714,0,206210,194834,0,3277282
2022-02-06T06:00:00Z,122023,20601,863715,1932141,52617,0,214661,244742,0,3450500
2022-02-06T07:00:00Z,121813,20763,861141,2034666,52125,0,218525,336568,0,3645601
2022-02-06T08:00:00Z,121871,22090,860700,2283967,54291,0,213304,402441,0,3958664
2022-02-06T09:00:00Z,114044,22673,858922,2556574,4146,0,220387,499676,0,4276422
2022-02-06T10:00:00Z,113274,22915,854715,2628578,0,0,222123,673133,0,4514738
2022-02-06T11:00:00Z,116826,24862,852432,2685161,0,0,216110,703742,0,4599133
2022-02-06T12:00:00Z,120966,26745,855196,2703692,0,0,221012,692397,0,4620008
2022-02-06T13:00:00Z,121359,26983,861365,2645272,0,0,227936,689625,0,4572540
2022-02-06T14:00:00Z,121593,28613,860591,2557827,0,0,252235,686079,0,4506938
2022-02-06T15:00:00Z,122833,25411,861028,2579772,0,0,233192,686627,0,4508863
2022-02-06T16:00:00Z,120648,26910,866694,2642661,0,0,212162,678174,0,4547249
2022-02-06T17:00:00Z,122932,27988,869604,2763958,0,0,215882,667705,0,4668069
2022-02-06T18:00:00Z,124454,28944,871258,2827324,0,0,216399,680428,0,4748807
2022-02-06T19:00:00Z,124390,29161,872479,2707710,0,0,206668,696486,0,4636894
2022-02-06T20:00:00Z,126547,29060,872916,2501360,0,0,210296,724285,0,4464464
2022-02-06T21:00:00Z,124377,28302,879265,2393896,0,0,209080,716428,0,4351348
2022-02-06T22:00:00Z,123274,28700,884075,2183331,0,0,209337,707006,0,4135723
2022-02-06T23:00:00Z,124463,29427,885063,1927532,0,0,201100,702879,0,3870464
2022-02-07T00:00:00Z,123733,30621,887809,1853782,0,0,201083,516955,0,3613983
2022-02-07T01:00:00Z,122850,27895,889070,1797418,0,0,203125,333524,0,3373882
2022-02-07T02:00:00Z,122168,29170,889200,1543253,0,0,203287,467833,0,3254911
2022-02-07T03:00:00Z,124341,28141,889354,1566698,0,0,206760,363346,0,3178640
2022-02-07T04:00:00Z,117934,30326,887800,1577951,0,0,209153,342529,0,3165693
2022-02-07T05:00:00Z,116112,29925,887013,1595313,0,0,207171,418449,0,3253983
2022-02-07T06:00:00Z,116079,30657,884750,1722039,0,0,210312,498587,0,3462424
2022-02-07T07:00:00Z,115481,30308,881855,2047204,0,0,207932,407742,0,3690522
2022-02-07T08:00:00Z,114463,30078,881620,2184921,0,0,215255,591059,0,4017396
2022-02-07T09:00:00Z,112732,29487,882730,2375451,0,0,255361,700977,0,4356738
2022-02-07T10:00:00Z,113870,29226,880932,2502214,0,0,326795,696475,0,4549512
2022-02-07T11:00:00Z,115643,28973,878846,2487328,0,0,373170,693677,0,4577637
2022-02-07T12:00:00Z,116020,28739,877169,2556535,0,0,319833,687208,0,4585504
2022-02-07T13:00:00Z,115552,28452,873604,2576946,0,0,263372,671771,0,4529697
2022-02-07T14:00:00Z,116765,30279,870329,2515360,0,0,252941,675470,0,4461144
2022-02-07T15:00:00Z,117992,31520,867521,2542091,0,0,254217,665203,0,4478544
2022-02-07T16:00:00Z,118925,30966,866159,2644221,0,0,252180,665370,0,4577821
2022-02-07T17:00:00Z,118302,30720,865059,2815609,0,0,256265,637660,0,4723615
2022-02-07T18:00:00Z,117604,31139,867013,2908867,0,0,295624,629979,0,4850226
2022-02-07T19:00:00Z,116610,31525,866488,2834950,0,0,268249,626884,0,4744706
2022-02-07T20:00:00Z,116006,31510,866007,2685442,0,0,258329,596551,0,4553845
2022-02-07T21:00:00Z,121027,31720,873027,2612898,0,0,283793,538827,0,4461292
2022-02-07T22:00:00Z,123609,31734,872243,2387555,3347,0,269917,504630,0,4193035
2022-02-07T23:00:00Z,123181,31923,873308,2079773,19290,0,230208,496545,0,3854228
2022-02-08T00:00:00Z,121542,30234,878962,1899082,38229,0,206012,395948,0,3570009
2022-02-08T01:00:00Z,120450,30572,876302,1837320,84862,0,205138,221501,0,3376145
2022-02-08T02:00:00Z,119459,28365,875376,1619389,88368,0,216249,313093,0,3260299
2022-02-08T03:00:00Z,104630,25361,877720,1583249,88059,0,211774,309616,0,3200409
2022-02-08T04:00:00Z,103234,24929,879670,1592730,87395,0,222867,288919,0,3199744
2022-02-08T05:00:00Z,105819,25634,874749,1724455,95273,0,212777,355648,0,3394355
2022-02-08T06:00:00Z,105868,24406,870650,2078646,140648,0,270669,381176,0,3872063
2022-02-08T07:00:00Z,113320,24272,867725,2552790,274926,0,361619,390599,0,4585251
2022-02-08T08:00:00Z,128308,24875,868906,2870875,422939,0,374919,394644,0,5085466
2022-02-08T09:00:00Z,134453,23784,869749,2821666,427171,0,410887,401975,0,5089685
2022-02-08T10:00:00Z,126311,21797,865072,2879244,388928,0,434734,409859,0,5125945
2022-02-08T11:00:00Z,127124,15576,857554,2921517,388600,0,432476,406379,0,5149226
2022-02-08T12:00:00Z,129944,13290,856416,2953771,388102,0,444266,366980,0,5152769
2022-02-08T13:00:00Z,130195,13520,837409,3020017,390958,0,439748,329800,0,5161647
2022-02-08T14:00:00Z,135206,13878,837171,3038498,391976,0,452967,316107,0,5185803
2022-02-08T15:00:00Z,134904,13230,842054,3003776,378722,0,475616,349803,0,5198105
2022-02-08T16:00:00Z,136314,4128,842683,3048768,388755,0,497358,381280,0,5299286
2022-02-08T17:00:00Z,136829,2941,806445,3091987,394089,0,497084,394203,0,5323578
2022-02-08T18:00:00Z,137003,3849,805963,3040478,428135,0,497398,407980,0,5320806
2022-02-08T19:00:00Z,131776,5962,816390,2883290,416137,0,499286,388094,0,5140935
2022-02-08T20:00:00Z,130493,5889,820789,2732748,365453,0,501650,359744,0,4916766
2022-02-08T21:00:00Z,128402,5933,854276,2641356,343564,0,504450,341683,0,4819664
2022-02-08T22:00:00Z,119882,6988,861746,2398885,342525,0,484521,309567,0,4524114
2022-02-08T23:00:00Z,111133,9339,864072,2153502,271432,0,414205,284081,0,4107764
2022-02-09T00:00:00Z,107838,12105,867041,2030147,175107,0,349881,259914,0,3802033
2022-02-09T01:00:00Z,106962,12140,869760,1932273,155395,0,280451,231797,0,3588778
2022-02-09T02:00:00Z,106842,12355,872361,1811097,164753,0,284055,198918,0,3450381
2022-02-09T03:00:00Z,106584,12394,872824,1764525,175145,0,270893,159236,0,3361601
2022-02-09T04:00:00Z,111115,11927,873934,1791232,171646,0,282040,128242,0,3370136
2022-02-09T05:00:00Z,111374,2781,872585,1973206,175863,0,296012,95644,0,3527465
2022-02-09T06:00:00Z,117065,1992,869207,2374129,196729,0,363682,79564,0,4002368
2022-02-09T07:00:00Z,134195,1941,866488,2820903,306442,0,481690,64943,0,4676602
2022-02-09T08:00:00Z,135469,0,829658,3234079,366383,0,511474,55271,0,5132334
2022-02-09T09:00:00Z,142665,0,824910,3339702,375619,0,487409,54568,0,5224873
2022-02-09T10:00:00Z,141983,0,817775,3375496,350080,0,481328,49381,0,5216043
2022-02-09T11:00:00Z,141078,0,809843,3399110,351799,0,503276,42328,0,5247434
2022-02-09T12:00:00Z,142660,0,811044,3420593,361621,0,512446,42234,0,5290598
2022-02-09T13:00:00Z,141965,0,810859,3432658,364059,0,537918,39477,0,5326936
2022-02-09T14:00:00Z,142738,0,810748,3432455,355265,0,535944,35314,0,5312464
2022-02-09T15:00:00Z,142319,0,808985,3454765,346980,0,536008,30731,0,5319788
2022-02-09T16:00:00Z,140918,0,807652,3440354,356045,0,625543,42401,0,5412913
2022-02-09T17:00:00Z,139684,0,808415,3482259,325273,0,622205,89179,0,5467015
2022-02-09T18:00:00Z,140157,0,810290,3431021,343816,0,614644,108644,0,5448572
2022-02-09T19:00:00Z,139836,0,812645,3213809,336080,0,628420,122179,0,5252969
2022-02-09T20:00:00Z,139255,0,819450,2997772,318562,0,618686,138471,0,5032196
2022-02-09T21:00:00Z,139693,4993,821105,2905590,326989,0,585428,123119,0,4906917
2022-02-09T22:00:00Z,139231,10606,823584,2684519,308187,0,529830,66761,0,4562718
2022-02-09T23:00:00Z,130965,11206,825591,2448390,228638,0,462579,56986,0,4164355
2022-02-10T00:00:00Z,115997,11931,827248,2296955,172837,0,360362,60421,0,3845751
2022-02-10T01:00:00Z,106196,17651,827884,2144863,161188,0,294463,67294,0,3619539
2022-02-10T02:00:00Z,97007,22034,829402,2019413,154157,0,287827,81157,0,3490997
2022-02-10T03:00:00Z,97957,21471,830411,1866190,179091,0,280810,127282,0,3403212
2022-02-10T04:00:00Z,97679,21872,831947,1795173,180366,0,275507,181646,0,3384190
2022-02-10T05:00:00Z,98742,21923,829216,1919148,181054,0,290551,208280,0,3548914
2022-02-10T06:00:00Z,99901,22519,827538,2317701,187515,0,309015,245531,0,4009720
2022-02-10T07:00:00Z,109560,22591,824902,2792454,194347,0,472734,260803,0,4677391
2022-02-10T08:00:00Z,114791,20968,821970,3204299,228478,0,510812,261258,0,5162576
2022-02-10T09:00:00Z,121170,19240,814897,3272431,230516,0,509643,274755,0,5242652
2022-02-10T10:00:00Z,118768,22686,809787,3241393,231525,0,505549,314969,0,5244677
2022-02-10T11:00:00Z,114319,23359,803610,3304612,232402,0,468990,332595,0,5279887
2022-02-10T12:00:00Z,111015,17596,799472,3295009,235104,0,525352,350885,0,5334433
2022-02-10T13:00:00Z,111986,16644,797688,3274619,233135,0,535569,378308,0,5347949
2022-02-10T14:00:00Z,112491,22451,794733,3280914,235037,0,533685,385989,0,5365300
2022-02-10T15:00:00Z,108747,24867,791485,3295762,236220,0,551678,417082,0,5425841
2022-02-10T16:00:00Z,99902,21117,785716,3359830,238365,0,633039,408697,0,5546666
2022-02-10T17:00:00Z,100419,28280,786666,3355542,237659,0,614666,414609,0,5537841
2022-02-10T18:00:00Z,101532,30249,790532,3285573,237463,0,565246,508928,0,5519523
2022-02-10T19:00:00Z,101347,27056,796909,3152745,234286,0,588932,423934,0,5325209
2022-02-10T20:00:00Z,101985,27726,802823,3005020,232980,0,613809,258422,0,5042765
2022-02-10T21:00:00Z,102362,29647,809466,3000633,237401,0,544288,207738,0,4931535
2022-02-10T22:00:00Z,100790,29509,818308,2734012,236413,0,486043,188154,0,4593229
2022-02-10T23:00:00Z,95081,29782,821921,2385856,208827,0,441087,202248,0,4184802
2022-02-11T00:00:00Z,89584,29805,824721,2163964,154467,0,398526,182432,0,3843499
2022-02-11T01:00:00Z,90275,30415,825664,2046248,132158,0,319860,159808,0,3604428
2022-02-11T02:00:00Z,92435,30746,826280,1995100,130545,0,257510,150036,0,3482652
2022-02-11T03:00:00Z,90998,28798,830208,1903150,132273,0,253697,167727,0,3406851
2022-02-11T04:00:00Z,96574,28400,833142,1811283,140190,0,255450,239342,0,3404381
2022-02-11T05:00:00Z,98676,29362,832362,1889637,174743,0,246275,282938,0,3553993
2022-02-11T06:00:00Z,97268,29002,830691,2229646,183502,0,352813,259373,0,3982295
2022-02-11T07:00:00Z,96961,28352,829558,2767981,221663,0,479079,193787,0,4617381
2022-02-11T08:00:00Z,113940,28301,826052,3171352,232203,0,531827,226305,0,5129980
2022-02-11T09:00:00Z,125868,28336,823200,3213813,231310,0,509042,300878,0,5232447
2022-02-11T10:00:00Z,126925,29141,821919,3309975,231991,0,542520,147506,0,5209977
2022-02-11T11:00:00Z,123277,29224,822145,3228614,231390,0,622024,134966,0,5191640
2022-02-11T12:00:00Z,124437,29320,821044,3243455,233913,0,645712,115770,0,5213651
2022-02-11T13:00:00Z,123289,29321,818600,3292154,232407,0,644175,86609,0,5226555
2022-02-11T14:00:00Z,124849,28917,816780,3320295,234197,0,643376,62554,0,5230968
2022-02-11T15:00:00Z,126912,28387,820723,3331910,232134,0,643441,55689,0,5239196
2022-02-11T16:00:00Z,128408,27446,820960,3338119,233536,0,680029,40514,0,5269012
2022-02-11T17:00:00Z,129234,28361,819778,3321247,232256,0,684786,26388,0,5242050
2022-02-11T18:00:00Z,128377,25938,820589,3237286,232775,0,684275,33403,0,5162643
2022-02-11T19:00:00Z,129319,24248,818734,3109737,226470,0,644991,44381,0,4997880
2022-02-11T20:00:00Z,132611,23526,817960,2936011,222742,0,597784,60227,0,4790861
2022-02-11T21:00:00Z,135901,22789,817650,2881203,230041,0,546085,65807,0,4699476
2022-02-11T22:00:00Z,128959,23460,819229,2590474,198759,0,508666,169238,0,4438785
2022-02-11T23:00:00Z,134549,22413,826093,2352812,109855,0,444190,255822,0,4145734
2022-02-12T00:00:00Z,138142,22866,828521,2167742,99349,0,401335,193266,0,3851221
2022-02-12T01:00:00Z,132510,24228,827329,2051234,101155,0,268653,192476,0,3597585
2022-02-12T02:00:00Z,128508,24963,825694,1924298,101406,0,227873,217166,0,3449908
2022-02-12T03:00:00Z,128030,25319,825632,1885026,101579,0,230354,168654,0,3364594
2022-02-12T04:00:00Z,126874,24152,824812,1870930,100830,0,211840,165353,0,3324791
2022-02-12T05:00:00Z,127057,22587,817875,1990824,100313,0,217169,131709,0,3407534
2022-02-12T06:00:00Z,123506,23395,808772,2211632,102111,0,259651,108189,0,3637256
2022-02-12T07:00:00Z,122301,23026,806967,2451347,101166,0,273587,124108,0,3902502
2022-02-12T08:00:00Z,122315,17026,807630,2639270,101378,0,382714,183454,0,4253787
2022-02-12T09:00:00Z,130521,18996,806963,2955223,120729,0,436270,169263,0,4637965
2022-02-12T10:00:00Z,142785,21976,803814,3091139,122738,0,448452,210472,0,4841376
2022-02-12T11:00:00Z,139819,23060,800122,3068735,110195,0,481139,262523,0,4885593
2022-02-12T12:00:00Z,129539,24045,797667,3026170,102193,0,501432,290617,0,4871663
2022-02-12T13:00:00Z,130736,25313,795380,2885237,100721,0,523575,341845,0,4802807
2022-02-12T14:00:00Z,122104,24897,795525,2799331,102897,0,522146,374883,0,4741783
2022-02-12T15:00:00Z,118697,25414,795443,2721860,103200,0,521877,428699,0,4715190
2022-02-12T16:00:00Z,124178,27421,785500,2667255,104515,0,517925,522346,0,4749140
2022-02-12T17:00:00Z,126646,29424,780141,2662032,124812,0,518659,593735,0,4835449
2022-02-12T18:00:00Z,127928,30760,781133,2706136,159925,0,504634,592699,0,4903215
2022-02-12T19:00:00Z,128957,30861,782161,2593772,154729,0,495143,581607,0,4767230
2022-02-12T20:00:00Z,128501,29270,787143,2440916,155641,0,475032,588929,0,4605432
2022-02-12T21:00:00Z,129320,28943,791816,2418818,154502,0,426561,579880,0,4529840
2022-02-12T22:00:00Z,125193,28684,787355,2231550,153629,0,396660,576825,0,4299896
2022-02-12T23:00:00Z,119943,29290,785589,2010260,152603,0,392854,530489,0,4021028
2022-02-13T00:00:00Z,112167,28647,777543,1797740,134489,0,373492,523253,0,3747331
2022-02-13T01:00:00Z,112172,28280,767932,1544365,100332,0,314920,631566,0,3499567
2022-02-13T02:00:00Z,117052,27990,768474,1415498,101154,0,244336,666605,0,3341109
2022-02-13T03:00:00Z,116262,27707,767505,1389439,100592,0,216326,626910,0,3244741
2022-02-13T04:00:00Z,107168,28074,770347,1412539,101443,0,213260,552596,0,3185427
2022-02-13T05:00:00Z,107065,28562,771038,1384326,102414,0,219259,631660,0,3244324
2022-02-13T06:00:00Z,107049,30261,773885,1476481,100554,0,256328,678305,0,3422863
2022-02-13T07:00:00Z,117435,28192,774990,1537176,102009,0,369191,696037,0,3625030
2022-02-13T08:00:00Z,138569,29631,778214,1801220,101877,0,408706,672183,0,3930400
2022-02-13T09:00:00Z,148788,28751,781877,2136555,102835,0,462653,631110,0,4292569
2022-02-13T10:00:00Z,138444,27781,781865,2460547,115590,0,503862,511186,0,4539275
2022-02-13T11:00:00Z,125577,27785,790805,2520675,117250,0,542125,470225,0,4594442
2022-02-13T12:00:00Z,137543,26432,788114,2527744,127044,0,576830,402355,0,4586062
2022-02-13T13:00:00Z,152704,24167,792288,2488585,138755,0,576743,333570,0,4506812
2022-02-13T14:00:00Z,153059,24290,803926,2405594,100410,0,534429,379404,0,4401112
2022-02-13T15:00:00Z,148541,24965,811725,2257789,100967,0,529177,499317,0,4372481
2022-02-13T16:00:00Z,149207,25207,816328,2253534,101161,0,554475,531909,0,4431821
2022-02-13T17:00:00Z,146835,25061,825048,2332336,101264,0,565052,566694,0,4562290
2022-02-13T18:00:00Z,145549,24237,828775,2528657,100711,0,534465,519339,0,4681733
2022-02-13T19:00:00Z,147172,25070,833462,2551146,102508,0,516389,447555,0,4623302
2022-02-13T20:00:00Z,155008,25058,838738,2467806,100318,0,480674,415647,0,4483249
2022-02-13T21:00:00Z,156346,25282,845022,2488504,100815,0,410199,413738,0,4439906
2022-02-13T22:00:00Z,155702,24971,849701,2205539,104443,0,344405,454884,0,4139645
2022-02-13T23:00:00Z,138415,22706,852125,2032882,35534,0,295631,400183,0,3777476
2022-02-14T00:00:00Z,135902,21575,853783,1912513,0,0,238403,343021,0,3505197
2022-02-14T01:00:00Z,136444,22293,856304,1814995,0,0,217914,238242,0,3286192
2022-02-14T02:00:00Z,135830,20732,857947,1750533,0,0,215390,189317,0,3169749
2022-02-14T03:00:00Z,137978,22820,858054,1742886,0,0,219091,137588,0,3118417
2022-02-14T04:00:00Z,138445,23423,859531,1745068,0,0,217213,139079,0,3122759
2022-02-14T05:00:00Z,138965,23703,834110,1952617,0,0,212412,132573,0,3294380
2022-02-14T06:00:00Z,141651,24256,829127,2335579,23685,0,308423,138669,0,3801390
2022-02-14T07:00:00Z,140849,24157,827257,2643376,132831,0,555150,195033,0,4518653
2022-02-14T08:00:00Z,145709,24842,823975,2960859,172272,0,639178,256716,0,5023551
2022-02-14T09:00:00Z,149535,25307,821330,2951313,158382,0,635699,298051,0,5039617
2022-02-14T10:00:00Z,146976,25965,818743,3016526,114577,0,609452,245394,0,4977633
2022-02-14T11:00:00Z,145987,25741,815881,3078080,124550,0,629275,167721,0,4987235
2022-02-14T12:00:00Z,144474,25728,815879,3074672,127678,0,607497,186380,0,4982308
2022-02-14T13:00:00Z,146723,25754,823989,3059816,111941,0,593712,190692,0,4952627
2022-02-14T14:00:00Z,139717,26212,835355,3031737,104201,0,520227,245801,0,4903250
2022-02-14T15:00:00Z,137275,29365,833895,2970932,106229,0,511323,302916,0,4891935
2022-02-14T16:00:00Z,136428,29356,833174,3002298,87181,0,550334,311959,0,4950730
2022-02-14T17:00:00Z,147849,30445,836866,2977020,87426,0,563577,338578,0,4981761
2022-02-14T18:00:00Z,141281,31010,837015,3031937,86070,0,499277,359866,0,4986456
2022-02-14T19:00:00Z,137349,31211,840174,2968028,87875,0,475051,287441,0,4827129
2022-02-14T20:00:00Z,140617,31488,846211,2863341,88940,0,453113,205479,0,4629189
2022-02-14T21:00:00Z,145480,32467,852705,2843175,86385,0,430405,207007,0,4597624
2022-02-14T22:00:00Z,147868,32045,855658,2541968,87515,0,410004,257677,0,4332735
2022-02-14T23:00:00Z,142246,32651,856021,2278826,88171,0,395964,170359,0,3964238
2022-02-15T00:00:00Z,142873,32109,859944,2126893,34034,0,354051,128271,0,3678175
2022-02-15T01:00:00Z,142848,31419,861856,1943787,0,0,275362,125691,0,3380963
2022-02-15T02:00:00Z,142792,31481,867171,1858723,0,0,239755,147141,0,3287063
2022-02-15T03:00:00Z,141968,31738,867861,1834231,0,0,243923,116222,0,3235943
2022-02-15T04:00:00Z,143021,32204,868729,1900302,0,0,257977,34299,0,3236532
2022-02-15T05:00:00Z,143574,32849,867950,2054738,0,0,275846,28908,0,3403865
2022-02-15T06:00:00Z,144071,32629,854736,2413890,24149,0,363847,38105,0,3871427
2022-02-15T07:00:00Z,151562,33157,838210,2849736,120284,0,516616,42688,0,4552253
2022-02-15T08:00:00Z,153566,33754,829314,3156846,204416,0,606031,34425,0,5018352
2022-02-15T09:00:00Z,149788,32191,822913,3150947,192459,0,630690,31873,0,5010861
2022-02-15T10:00:00Z,140939,32160,812004,3150933,177585,0,580960,19152,0,4913733
2022-02-15T11:00:00Z,141661,30839,813751,3146703,137364,0,614025,3492,0,4887835
2022-02-15T12:00:00Z,148825,31015,813261,3200193,115839,0,580694,2505,0,4892332
2022-02-15T13:00:00Z,152000,32900,786222,3253869,156197,0,472293,2763,0,4856244
2022-02-15T14:00:00Z,152059,32601,790023,3189670,174957,0,487257,8117,0,4834684
2022-02-15T15:00:00Z,149710,32496,780457,3134514,196363,0,502588,22733,0,4818861
2022-02-15T16:00:00Z,152414,33460,765769,3188850,219845,0,538331,35108,0,4933777
2022-02-15T17:00:00Z,154215,31387,770239,3145890,230694,0,585654,44162,0,4962241
2022-02-15T18:00:00Z,153903,29649,775544,3081442,227509,0,655197,70043,0,4993287
2022-02-15T19:00:00Z,153283,29845,775424,2960130,219895,0,606154,112824,0,4857555
2022-02-15T20:00:00Z,148688,26845,800988,2798639,209205,0,539879,136314,0,4660558
2022-02-15T21:00:00Z,143279,31030,811670,2742126,212091,0,525783,161569,0,4627548
2022-02-15T22:00:00Z,143189,31442,817255,2528241,163230,0,498885,171015,0,4353257
2022-02-15T23:00:00Z,143326,32317,820668,2311434,110684,0,372248,187404,0,3978081
2022-02-16T00:00:00Z,143943,32959,824166,2133485,34332,0,298621,212375,0,3679881
2022-02-16T01:00:00Z,143169,31551,827136,1939088,0,0,261441,248538,0,3450923
2022-02-16T02:00:00Z,142459,33027,829427,1760164,0,0,251584,287061,0,3303722
2022-02-16T03:00:00Z,141076,33352,831447,1686166,0,0,224189,319113,0,3235343
2022-02-16T04:00:00Z,140574,33576,833568,1633097,0,0,216409,393800,0,3251024
2022-02-16T05:00:00Z,141182,33210,833138,1736435,0,0,242791,444420,0,3431176
2022-02-16T06:00:00Z,139949,33745,810874,2139148,22660,0,270854,489799,0,3907029
2022-02-16T07:00:00Z,138917,33377,806600,2636433,121220,0,354198,490046,0,4580791
2022-02-16T08:00:00Z,146064,33602,803435,2917816,174552,0,426132,522197,0,5023798
2022-02-16T09:00:00Z,144632,33585,799852,2911032,152888,0,476870,503009,0,5021868
2022-02-16T10:00:00Z,134666,34180,783710,2877409,152754,0,408433,488211,0,4879363
2022-02-16T11:00:00Z,134869,33352,775942,2951485,151442,0,417147,457029,0,4921266
2022-02-16T12:00:00Z,136315,33470,787632,2979640,174143,0,378274,416469,0,4905943
2022-02-16T13:00:00Z,143591,33572,788028,3058847,192266,0,336383,398613,0,4951300
2022-02-16T14:00:00Z,152381,33424,787366,3039946,188821,0,369103,361987,0,4933028
2022-02-16T15:00:00Z,153038,33737,780980,3032150,180204,0,419896,334417,0,4934422
2022-02-16T16:00:00Z,152732,33384,779161,3042007,190852,0,453195,341138,0,4992469
2022-02-16T17:00:00Z,153081,32725,790236,3027841,162899,0,525926,326607,0,5019315
2022-02-16T18:00:00Z,152279,33371,801940,2989199,180925,0,558101,296386,0,5012201
2022-02-16T19:00:00Z,151340,33533,808181,2912554,192834,0,551979,230178,0,4880599
2022-02-16T20:00:00Z,152166,33821,820872,2810072,212829,0,517682,177144,0,4724586
2022-02-16T21:00:00Z,153262,34073,844396,2773578,214231,0,500085,166145,0,4685770
2022-02-16T22:00:00Z,151358,33939,850822,2642018,181672,0,409174,120218,0,4389201
2022-02-16T23:00:00Z,145239,32756,854742,2424554,170557,0,318907,85068,0,4031823
2022-02-17T00:00:00Z,144975,33119,858129,2229571,140949,0,271688,57800,0,3736231
2022-02-17T01:00:00Z,145709,33103,859789,2091387,104198,0,240301,41298,0,3515785
2022-02-17T02:00:00Z,143253,33348,862356,1973444,104971,0,235831,39725,0,3392928
2022-02-17T03:00:00Z,144007,33343,864007,1879156,118456,0,252889,32899,0,3324757
2022-02-17T04:00:00Z,144858,33180,864600,1849123,128266,0,256752,35578,0,3312357
2022-02-17T05:00:00Z,146180,33230,861693,1964760,166828,0,261626,38187,0,3472504
2022-02-17T06:00:00Z,145458,33164,839253,2325324,204951,0,338136,48473,0,3934759
2022-02-17T07:00:00Z,144400,32833,836991,2764046,251713,0,505306,78094,0,4613383
2022-02-17T08:00:00Z,151963,34494,814047,3022507,334846,0,590573,102413,0,5050843
2022-02-17T09:00:00Z,153409,33632,798165,3061918,307590,0,570561,117364,0,5042639
2022-02-17T10:00:00Z,148702,33438,785731,3019073,326875,0,544707,96493,0,4955019
2022-02-17T11:00:00Z,148503,33275,811815,2973867,348080,0,536489,62246,0,4914275
2022-02-17T12:00:00Z,145928,32120,811109,2993549,358614,0,531857,57726,0,4930903
2022-02-17T13:00:00Z,148836,31318,798118,3006897,356650,0,526761,97685,0,4966265
2022-02-17T14:00:00Z,151706,32862,800451,3024959,327117,0,535904,90868,0,4963867
2022-02-17T15:00:00Z,151629,32336,798110,3020390,360429,0,536301,59300,0,4958495
2022-02-17T16:00:00Z,151028,33403,799047,3063377,364134,0,567001,44616,0,5022606
2022-02-17T17:00:00Z,151887,32675,800352,3099997,358125,0,570661,32928,0,5046625
2022-02-17T18:00:00Z,153133,32402,802788,3067357,346057,0,592410,25513,0,5019660
2022-02-17T19:00:00Z,153275,32815,809848,2971959,319681,0,576757,39284,0,4903619
2022-02-17T20:00:00Z,151509,32894,837787,2770573,310733,0,576314,86619,0,4766429
2022-02-17T21:00:00Z,148641,32265,844422,2696111,310329,0,562620,94253,0,4688641
2022-02-17T22:00:00Z,141916,32318,847608,2553108,297503,0,462528,74010,0,4408991
2022-02-17T23:00:00Z,137298,33941,849829,2362716,248815,0,371045,59526,0,4063170
2022-02-18T00:00:00Z,135295,33306,848367,2173597,171397,0,359582,50492,0,3772036
2022-02-18T01:00:00Z,134863,33164,849993,1986212,154197,0,298666,75846,0,3532941
2022-02-18T02:00:00Z,135920,32986,853895,1909889,135217,0,254133,87950,0,3409990
2022-02-18T03:00:00Z,138022,32992,858263,1861816,100548,0,257354,78582,0,3327577
2022-02-18T04:00:00Z,137126,32481,859592,1824623,103371,0,257119,103586,0,3317898
2022-02-18T05:00:00Z,135739,31613,857924,1913515,128608,0,252069,145290,0,3464758
2022-02-18T06:00:00Z,137642,32371,858152,2187708,180354,0,342121,185064,0,3923412
2022-02-18T07:00:00Z,139851,32262,849944,2607616,257320,0,437564,237442,0,4561999
2022-02-18T08:00:00Z,140726,32372,845237,2906524,300975,0,513420,245815,0,4985069
2022-02-18T09:00:00Z,138973,32054,839483,2888212,306675,0,584960,233244,0,5023601
2022-02-18T10:00:00Z,138240,32119,831985,2947176,260038,0,582890,233548,0,5025996
2022-02-18T11:00:00Z,137520,28694,826063,3004859,257073,0,537448,235242,0,5026899
2022-02-18T12:00:00Z,137617,28140,824049,2989332,264213,0,538149,259135,0,5040635
2022-02-18T13:00:00Z,136348,30809,821527,2912298,256837,0,535920,305397,0,4999136
