Northland,Auckland,Waikato,Bay of Plenty,Gisborne,Hawke's Bay,Taranaki,Manawatu-Wanganui,Wellington,Tasman,Nelson,Marlborough,West Coast,Canterbury,Otago,Southland,kWh
9595.339207718529,34095.37538207182,18055.40836524332,12270.76517001135,935.492509848501,11808.37881431842,6480.93985733519,6967.721037014341,10482.028839111976,3284.202794346286,4832.08525889474,5825.422005709313,465.87914793764907,23515.807674879914,5315.170437760896,1062.5930535672026,154992.60955576945
14967.110384398618,22278.705814196524,22233.093377255835,14581.370136790798,1098.474750200743,13865.643852599958,7414.466821291768,8173.0504724309685,15542.383573207708,3726.018924990045,5482.134401932074,6609.1024210479145,450.62129718370534,24227.925536090203,7901.182999309454,1657.7086787226526,170208.99344164893
12465.354342041363,1370.0099559034988,24347.704023770053,14179.877818531031,1062.590718515784,13412.692882859297,8221.954512507486,8211.12610161377,16850.69399346679,3956.9579317391313,5821.917612681754,7018.735216625803,515.5491732660959,23079.060231382315,8928.174362918184,1650.7475998856441,151093.146477708
12121.064928935113,27368.760870389287,16498.16483379968,13094.869349773177,1280.8160277333936,16167.270916338823,7657.576943821239,7609.5050957392195,14549.926090357087,3595.903237915351,5290.693698408241,6378.307054794114,461.52401091953703,25071.41999545101,9252.821970735244,2159.2652896632812,168557.8903147738
8982.391897743197,37225.56990524199,16312.221020864356,11233.487040649872,1037.3508972788297,13094.099877320536,6010.234211407599,5752.453701944966,11338.58646160523,3188.0418349341044,4690.602535825177,5654.854533440493,372.9223416895662,21436.335797431366,8897.974868634301,1610.7469307318297,156837.87385674342
4434.387571098436,29840.860126994343,8552.484003753993,8251.969611279934,642.8168469786128,8114.041274984111,4181.841793104211,3826.561689279663,7113.492251955543,2420.454821982682,3561.242955294192,4293.33133997584,346.7011223846569,16179.51838429139,5658.081950700321,1247.9329555811703,108665.71869963908
3350.1887420515127,9551.3534378889,1519.67961372438,5142.3018723314535,357.7694430992879,4515.99245085169,2158.441974305705,2308.0133650856064,2237.296015548145,1526.7935223792988,2246.388830058066,2708.1812970727883,228.66642956438966,6367.55800892696,2474.879216803979,485.46816209718895,47178.97238178936
0.9453381410568111,0.0,0.0,0.0,0.0,0.0,0.5732249769073894,0.7233176826807447,0.0,0.305307488251265,0.44920241099263986,0.54154541358667,6.056495777487372,0.0,0.0,15.900443387506531,25.494875278469422
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
181.71438724303692,1208.5543354937245,0.0,486.0526684019384,33.83688433309336,427.1105796091828,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2337.2688550809758
4666.938458259627,20606.695928413144,9882.595971760673,6318.7179673692135,457.1616627062141,5770.583982006311,1363.2239204695247,2749.351574675498,4644.715360107008,906.3310295627892,1333.495244315743,1607.6232360441606,103.8100575969366,4449.0566084463235,790.8462737135538,7.678267672040185,65658.82554311877
9077.89897669448,35449.83557727541,16361.220659291917,10368.092632745094,861.2779157528267,10871.595214870336,4288.7271617406195,7326.420302832425,7102.342437213097,2430.77072834774,3576.420866708354,4311.629390282384,373.41991789544306,13141.30038016853,5592.817600206463,1084.8235635272347,132218.59332555236
11757.328421300952,33384.95305979024,23959.629971952978,13962.200299782706,975.6276937716074,12314.990519443812,5826.659765453141,8016.650882286118,11001.085616180777,3231.354133144544,4754.3284172085705,5731.680609938354,412.4487466270095,17668.343513623087,8496.208614450146,1606.3674937581939,163099.85775871223
11994.045440475795,40419.35149903552,25925.72455654632,14784.887303352378,1159.2344501311395,14632.591258238328,6673.066311012567,8974.8674227893,12914.058730165803,3623.847625511866,5331.808596552294,6427.873984924326,483.2224648571197,20913.015197087447,10086.497225573916,1889.8214858476915,186233.91355210185
14802.518916589841,35410.31339949033,24551.359606344697,15978.959558442735,1079.2295584426827,13622.71885615057,6566.726190389259,10699.306364725791,13990.343813150614,4240.768404645057,6239.491218309734,7522.149858731067,527.4739033173925,17414.86707565139,10644.020913352502,1973.3389227752727,185263.58656050893
12430.254172402214,46346.03196519415,15081.747120891172,11907.842094288811,1035.2452652131954,13067.521256099277,4493.925937705772,8449.158132895545,12677.390570465897,3260.8487236791975,4797.72414672472,5783.997244296544,510.21049041054124,17337.884096563143,9878.449651018609,1953.4401821017664,169011.67104995056
12054.97937681735,43602.78161816487,6811.089948302487,11065.562553794087,827.6125760311686,10446.649979968948,3153.4378193190582,8128.426241341465,10794.571871158052,3292.612646626282,4844.4587710608,5840.339153523995,438.3267836808131,18795.70217342237,9007.191709918146,1180.0532281069545,150283.79645123685
7381.271472801071,26087.114514779278,6810.785713558632,8203.423389377473,629.8140590250048,7949.911852052306,2957.258968214939,5153.589983744695,7280.059853006467,2545.186023432087,3744.7614033283576,4514.575864513964,337.85990253879896,9534.03059604189,5272.009694434002,640.2918600200918,99041.94515086905
3745.6519455478096,8059.190653203539,967.2530258743731,5084.995009995185,239.11230174361015,3018.226878812122,972.6863305226818,2696.5344691434234,2802.4409758801926,1302.9635580080524,1917.0652349380766,2311.1583110896927,208.28819773292227,3244.630703100704,1380.5748901158165,300.7819474389783,38251.554433147176
234.67164268943418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056348777531373,0.0,0.0,9.584469718795422,250.31246118576098
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
16.58138435192624,297.30232615953884,-0.0,336.60222148565873,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,650.4859319971238
4622.320143424362,16800.200468546565,7899.546444669506,5680.6396646631965,205.64212479665397,2595.7451120303317,2.69099180768449,2323.11606925405,767.3226618507055,76.99348910075891,113.2814040457887,136.56877902790347,0.0,1699.883039144672,702.7860737265996,16.334877442241858,43643.071343531024
8836.294278085632,34821.657939974924,17691.379447559368,9907.152551569267,782.7818113957624,9880.76768184541,0.0,6718.320047968559,2043.057604206559,609.8189955777775,897.233686116484,1081.6789396969757,29.043356740151726,6604.416125404427,5283.396372280484,1354.154639984964,106541.15347840673
10896.451280906023,42567.85335507323,13543.410594046125,11988.089431599465,821.5750802643593,10370.440885450518,2149.7702071433678,8044.54060090616,2803.546137778221,1045.8220084539428,1538.7299222744484,1855.0482182740425,165.9804090685363,12072.726616521542,8161.9816436504025,1676.563241046009,129702.5296324564
12310.528284020409,36128.73919269797,11891.293387311485,13420.998388301261,456.49309399890734,5762.144884444156,3306.2434981570436,9188.187808136729,3540.2722710851754,870.8845164215204,1281.3423827677286,1544.7492569968606,329.1008724762437,15243.949599587077,10696.339119225762,1951.466963410892,127922.73351903925
12181.037643514428,45674.40638629825,28088.269748468632,14145.029791130382,491.4911439499353,6203.912431734409,6199.524885507696,9022.814126866813,3899.11168522063,870.8404067759783,1281.2774837400661,1544.671016609194,407.83795577397893,11695.589231658165,10641.896751000837,2043.5167932478573,154391.22748149728
10852.650354171596,47458.878019382144,15977.613263511572,12728.194461746163,923.0115326696108,11650.836017396328,6406.940404219951,8980.260843597129,2790.502056470654,742.7226581665228,1092.776370007302,1317.4195346494714,289.6292047304797,6703.118044073757,7987.163431069968,1987.1553332697297,137888.87152913236
11791.769065493969,37291.46936640025,16145.010645607857,12787.08943337553,867.1612539838944,10945.858435359893,6261.193921415583,6991.365606631697,3346.6277316569026,1354.3714691097648,1992.702284468875,2402.3441468471565,159.9595658714134,1722.5313369298403,7527.909903844429,1691.8579236962385,123279.2220906933
7909.375481686612,29354.52917480426,8060.882583912647,5519.476700186022,603.409395606896,7616.615470923506,2958.882199716081,4952.479892918195,1468.0030622069412,1329.3352574677324,1955.866218979163,2357.9356534099775,59.021108401313846,4330.5848954946805,4934.893087731455,1245.7520808141885,84657.04226425967
3544.367421094863,13361.311191056222,2189.2089836383616,3405.4944893867087,344.75973111436343,4351.775628412303,1042.254849687244,2456.7841717318706,327.71362903336075,678.991859128421,999.0085140455044,1204.3757238966416,52.09002960519508,2719.7529808375116,550.8893876178354,405.61893201854275,37634.39752230495
0.945903718367318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945903718367318
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
91.10185282449169,-0.0,559.0539591130071,322.39007442726376,34.26551166265095,432.52098517021227,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1439.3323831976259
3285.491104871166,16863.35341592652,12005.857181536676,5566.823691896948,312.77318705872005,3948.0212154228393,985.4271399554901,3044.4257935918513,3149.622563668927,929.6950702046632,1367.8710254240739,1649.065681904009,37.22226687003547,2295.9457335859165,310.66642208121476,-0.0,55752.261493999045
9050.962498196586,39710.137121877946,14045.820754188677,10272.06993522545,464.677034199816,5865.4477597410505,4406.5562283529225,4779.8914891286595,8243.64618749552,1570.5634588781948,2310.7880399068517,2785.819118862634,314.40132479924983,9678.920434124593,1633.3895873112367,153.28916497232856,115286.38013726172
12782.161415807956,40605.22550127494,29689.745087974516,12299.067458846,870.5064406978206,10988.083500239421,6347.54030182835,6537.348965467285,9702.396115112293,3394.0072963658445,4993.641882767779,6020.189991258759,363.7207160240699,11266.1514291988,2721.674949749013,645.870444132191,159227.33149674506
12217.90697399937,33771.59394201884,27457.533436367015,13137.299341399395,1081.417592009433,13650.337601295643,7392.371050035028,6602.505692523634,12751.11439189852,2613.327874542219,3845.019290822363,4635.443869269969,110.6894208911804,12926.33551535146,5853.07586388758,1193.7590034892376,159239.73085980088
11411.01550896273,32800.5436497188,30128.63490528499,14494.072302578195,1044.2023938471912,13180.583805382466,6248.108824177942,7186.8343699477755,11444.282514424305,2612.227602638718,3843.400448144671,4633.492239434579,326.436513420789,12034.015612462179,5317.473900180817,1657.048654522365,158362.3732451285
11710.292094051867,26939.59041078282,14915.66957358173,12552.901317696009,994.9737050135833,12559.188123258204,5881.59126853761,8711.892657318658,9725.202900160059,2852.930356356093,4197.5491718517915,5060.443681274249,210.90939991275255,16009.046600572274,5151.291086210712,2140.351286430781,139613.82363300925
9440.793289753748,28835.174577285772,19242.578539855298,11974.516815014216,743.3131472436601,9382.56921131077,4643.255477747418,5702.605332970403,8944.120326092567,2776.625716269816,4085.2812792658356,4925.096762301542,87.5214443172522,13329.815609961252,2865.57258999208,738.9620788472103,127717.80219822885
6191.315260640276,24199.54097380026,966.8001824937558,8119.583405335089,627.9820910045946,7926.7875916942785,4093.583789284899,4365.973125375227,4459.899915813283,1498.6314181256148,2204.953602897933,2658.2281875605163,56.86812750287569,6718.716609525965,1481.6471386917588,665.1778309528887,76235.68925069922
4466.310143949587,3.4141984370350587,639.7511018184745,4998.156385620158,353.28101329174365,4459.3366477415775,882.5347533228811,3111.2321480060036,1069.8926583694808,342.5158100084612,503.947441774744,607.5444367691064,39.6634926961998,1502.737578095978,1501.984585216558,166.9738649375752,24649.276260055565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236787301709219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236787301709219
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,683.9856172393484,-0.0,319.7743787362191,25.7234776098224,324.6980225289163,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1354.1814961143061
3156.962268851685,19525.775931171192,9776.570473901807,6291.075085347508,445.9924377099364,5629.598951736256,2364.294841923339,2425.6134676629235,3470.1831141467455,741.4095204787205,1090.8443354584454,1315.0903297671732,62.499727378942275,316.99863244938126,979.1341213877373,0.0,57592.0432393718
7400.66927180818,33365.53092126898,19162.249694626116,10000.827639009623,779.9910171927976,9845.540510281257,3274.599811334107,5607.793324546261,9055.17146886843,2277.675845175565,3351.1706082706055,4040.07420406551,174.0963008590424,4051.7823787340676,4268.782439103613,1031.0289153725155,117686.98435051668
12432.11548369677,40824.24074044649,22927.53119676999,12020.492822720427,1040.9149911271884,13139.088126663135,6403.595528368716,7311.046086098921,10985.293936302753,3183.286494495886,4683.605948868946,5646.4196508927025,318.8296088931739,8753.220326902214,6228.615049021165,1438.4570663321554,157336.7530576006
11578.794263357795,44923.30011833954,27479.028297677414,13186.572049475326,1068.1423088666395,13482.768571541648,7339.857363175019,8174.09343294917,14396.825084541853,3621.9366669649553,5328.996981313192,6424.484383042756,469.42238586897713,11703.214432492,10363.686113210693,2274.784860717438,181815.90731353438
11141.608893058783,46349.97407774401,30775.875621140738,13613.212942137132,1021.4278128262047,12893.108622842794,6543.43216136417,8526.397910536545,15146.937030133142,4309.267000932185,6340.2739890764515,7643.6506475551205,482.9370459983878,5426.217336675572,11180.942565882275,1487.262430506429,182882.52608840994
11961.682404371126,43909.87923697618,27697.395106720105,12337.895203485166,1022.2610209401249,12903.625903245098,6690.272989337783,8264.660281966075,14479.70249600709,3693.304379301934,5434.001115448337,6551.074325253594,170.55988603614685,2660.057451844631,7641.461450704751,1424.2666501765211,166842.09990181465
10849.04178145045,38703.20845770911,17750.25045475193,10826.647636034892,827.6933462872021,10447.669513284427,5855.236921457369,6972.2080787473915,11531.12566361636,2678.9703710373797,3941.5998491902433,4751.878592561385,136.63120048399225,4505.585979564441,8033.599463068111,1203.8144568212072,139015.1617660659
7755.50981375552,29212.24080982519,15163.606193394062,9123.080287976287,604.0068684633484,7624.1571516381955,4403.646499778676,4706.666590025801,8699.115983274289,2550.1093534538304,3752.005155286578,4523.308722027941,129.101125728611,3054.0970550615557,4663.977874263142,420.6607750036015,106385.29025895667
4484.556002157705,17169.71888004943,5558.831744792717,2523.1812159507335,317.01649338483924,4001.5829147379127,1838.636637584806,1706.577704742123,4684.029950519436,438.2538497193804,644.807918234662,777.3617465514255,86.86334893594315,0.0,679.4029951300519,95.44843993148308,45006.26984242265
139.95751666794303,0.0,0.0,0.0,0.0,0.0,0.0,0.7253642231933034,0.0,0.0,0.0,0.0,0.04110878592755538,0.0,0.0,0.0,140.72398967706388
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,-0.0,463.382319167434,24.686210083893975,311.60497501757146,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,799.6735042688995
4742.10556296635,11805.053737355604,9504.129179784919,5619.521635901173,455.04419296170636,5743.8559381066825,2372.559388483998,2069.9557374658257,1283.4797693021076,580.2259165891068,853.693049407743,1029.187609425268,22.28819843368458,2915.9813266461515,457.3532240017615,0.0,49454.43446683208
8695.927204376261,25954.055808509525,19914.35744991871,9470.490849650578,739.6019703721404,9335.724386916678,5457.98021430526,5721.685592058688,2043.0181395287107,1414.0855286345175,2080.56026549095,2508.2631835779475,139.86283373450917,13525.692188418872,2946.770690539071,826.777451828769,110774.85375786119
10786.719683942372,31837.059813675376,21302.678862424884,11612.430022399978,994.9525309380934,12558.920850669918,6513.200388992852,5006.604317369874,4463.973552292101,2267.231184740762,3335.8032595161208,4021.5477735893514,236.23993391274803,21535.525430749058,5024.738787089185,1025.8043411344831,142523.43073343713
11068.986364770442,38567.253950587445,23334.84059866682,11590.20957838645,1044.0003125615715,13178.033007437258,6171.479875846063,8984.190152914798,4560.256939398925,3331.140497900419,4901.145240763321,5908.678719226645,412.60286774525076,23551.33735638533,8492.209209909273,1352.020469869378,166448.3851423694
12959.214693598457,25223.95194270115,23403.881044670074,11858.887329183533,1023.4366996832824,12918.466064782462,7479.920063557925,8683.711301261716,6770.590045368864,3898.5184819427614,5735.934979579718,6915.077045019782,419.1949892255788,18053.284260478573,5923.684806015194,547.6078662727118,151815.3616133418
13336.083984556766,14112.476841210208,18748.979558657582,10724.609657372579,954.0676509613152,12042.846007246613,6757.41345741786,7301.841624479846,7067.72933975181,3638.1841825655397,5352.902137463231,6453.303746780186,219.73027412514452,17110.370643951122,7104.950336298287,293.6053515455481,131219.09479438368
10798.806513206504,9576.918469850296,12742.662525047634,8406.880984064208,813.6504553260721,10270.411251597176,6102.634999831737,4984.143176941045,4645.179685652116,3140.4206426730098,4620.53692917873,5570.385467823273,296.60556439910226,16684.25392108927,7651.871332034352,320.83933812323994,106626.20125683777
6977.343320507,2429.4280571557215,11750.986620489388,4996.079933890339,590.6042553087,7454.980881849051,4279.0259137450175,6000.198454232688,2941.253464314176,2351.3091307200852,3459.5081062643876,4170.682753178906,228.30221073016529,13974.730267448254,4751.846248457055,122.14207248285861,76478.42169077379
3907.722572121242,0.0,4619.323830444383,1179.6184483287288,256.4570654704577,3237.163469298168,2556.265827166323,2303.0717875354494,539.1309719073082,797.2215403358758,1172.9612007400794,1414.0880436777338,22.693795617694875,6368.024910006194,803.1580840591885,25.48174509962502,29202.38329180845
0.9472975919605067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472975919605067
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
