house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life,x_num
Mod,Nom,Ideal,AK,Hlow,HYD1000 HYD1000,3,NA,NA,40932.328162,4166.1208133,NA,NA,4167.4,8333.5208133,9
Mod,Nom,Ideal,AK,Hlow,HYD1000 HYD1000,4,NA,NA,43864.253246,4349.545169,NA,NA,4167.4,8516.945168999999,9
Mod,Nom,Ideal,AK,Hlow,HYD1000 HYD1000,5,NA,NA,46952.082628000004,4561.7474311,NA,NA,4167.4,8729.147431099998,9
Mod,Nom,Ideal,AK,Hlow,HYD200 HYD200,3,NA,NA,32830.753582,3419.7311182,NA,NA,3339.4,6759.1311182,10
Mod,Nom,Ideal,AK,Hlow,HYD200 HYD200,4,NA,NA,35347.184158,3568.1889365,NA,NA,3339.4,6907.5889365,10
Mod,Nom,Ideal,AK,Hlow,HYD200 HYD200,5,NA,NA,37995.865468,3745.8505793,NA,NA,3339.4,7085.2505793,10
Mod,Nom,Ideal,AK,Hlow,HYD500 HYD500,3,NA,NA,40910.478422,4191.6775754,NA,NA,3417.4,7609.077575400001,11
Mod,Nom,Ideal,AK,Hlow,HYD500 HYD500,4,NA,NA,44018.908802,4377.166571,NA,NA,3417.4,7794.566570999999,11
Mod,Nom,Ideal,AK,Hlow,HYD500 HYD500,5,NA,NA,47268.750364,4593.384295,NA,NA,3417.4,8010.7842949999995,11
Mod,Nom,Ideal,AK,Hlow,R HP,1,8831.686388,359.57224216,80003.7285718,9191.25863016,1284,400,1684,10875.25863016,12
Mod,Nom,Ideal,AK,Hlow,R HP,2,8831.686388,525.53704288,82463.5967342,9357.22343088,1284,400,1684,11041.22343088,12
Mod,Nom,Ideal,AK,Hlow,R HP,3,8831.686388,730.15983088,85322.4430608,9561.84621888,1284,500,1784,11345.84621888,12
Mod,Nom,Ideal,AK,Hlow,R HP,4,8831.686388,960.86713255,89069.6384358,9792.55352055,1284,650,1934,11726.55352055,12
Mod,Nom,Ideal,AK,Hlow,R HP,5,8831.686388,1121.38611449,91545.4119646,9953.07250249,1284,650,1934,11887.07250249,12
Mod,Nom,Ideal,AK,Hlow,R HPo,1,8831.686388,375.60576102,80233.56643060001,9207.292149019999,1284,450,1734,10941.292149019999,13
Mod,Nom,Ideal,AK,Hlow,R HPo,2,8831.686388,541.02691562,82689.132933,9372.71330362,1284,450,1734,11106.71330362,13
Mod,Nom,Ideal,AK,Hlow,R HPo,3,8831.686388,756.5268997300001,85698.8792792,9588.21328773,1284,525,1809,11397.21328773,13
Mod,Nom,Ideal,AK,Hlow,R HPo,4,8831.686388,1009.30977259,89749.40119199999,9840.996160589999,1284,700,1984,11824.996160589999,13
Mod,Nom,Ideal,AK,Hlow,R HPo,5,8831.686388,1168.8965837599999,92221.9115708,10000.58297176,1284,700,1984,11984.58297176,13
Mod,Nom,Ideal,AK,Hlow,R R,1,8831.686388,1424.3001382,96806.83724800001,10255.9865262,1284,250,1534,11789.9865262,14
Mod,Nom,Ideal,AK,Hlow,R R,2,8831.686388,2116.82834238,107289.83724800001,10948.51473038,1284,250,1534,12482.51473038,14
Mod,Nom,Ideal,AK,Hlow,R R,3,8831.686388,2949.0576277,119218.237248,11780.744015699998,1284,320,1604,13384.744015699998,14
Mod,Nom,Ideal,AK,Hlow,R R,4,8831.686388,3858.5893132,134677.63724799998,12690.2757012,1284,500,1784,14474.2757012,14
Mod,Nom,Ideal,AK,Hlow,R R,5,8831.686388,4529.6598573,145181.53724799998,13361.3462453,1284,500,1784,15145.3462453,14
Mod,Nom,Ideal,AK,Hlow,R Ro,1,8831.686388,1480.45213785,97675.83724800001,10312.13852585,1284,300,1584,11896.13852585,15
Mod,Nom,Ideal,AK,Hlow,R Ro,2,8831.686388,2170.57626608,108143.437248,11002.26265408,1284,300,1584,12586.26265408,15
Mod,Nom,Ideal,AK,Hlow,R Ro,3,8831.686388,3040.0721144999998,120635.037248,11871.758502499999,1284,400,1684,13555.758502499999,15
Mod,Nom,Ideal,AK,Hlow,R Ro,4,8831.686388,4028.5461609,137229.63724799998,12860.2325489,1284,520,1804,14664.2325489,15
Mod,Nom,Ideal,AK,Hlow,R Ro,5,8831.686388,4696.6579119,147722.53724799998,13528.3442999,1284,520,1804,15332.3442999,15
Mod,Nom,Ideal,CH,Hhigh,HP HP,1,5246.4296951,315.84917212,74858.8321624,5562.2788672199995,1671.577554,400,2071.577554,7633.85642122,1
Mod,Nom,Ideal,CH,Hhigh,HP HP,2,5246.4296951,456.05555058,77457.8881274,5702.48524568,1671.577554,400,2071.577554,7774.062799679999,1
Mod,Nom,Ideal,CH,Hhigh,HP HP,3,5246.4296951,638.0746513,80531.9612768,5884.5043464,1671.577554,500,2171.577554,8056.0819004,1
Mod,Nom,Ideal,CH,Hhigh,HP HP,4,5246.4296951,855.2975632299999,84632.6888352,6101.72725833,1671.577554,650,2321.577554,8423.30481233,1
Mod,Nom,Ideal,CH,Hhigh,HP HP,5,5246.4296951,1007.14341023,87227.1580158,6253.5731053300005,1671.577554,650,2321.577554,8575.15065933,1
Mod,Nom,Ideal,CH,Hhigh,HP HPo,1,5246.4296951,331.31890819,75126.7985336,5577.74860329,1671.577554,450,2121.577554,7699.326157289999,2
Mod,Nom,Ideal,CH,Hhigh,HP HPo,2,5246.4296951,471.18011143,77720.5962566,5717.60980653,1671.577554,450,2121.577554,7839.187360530001,2
Mod,Nom,Ideal,CH,Hhigh,HP HPo,3,5246.4296951,663.44556097,80972.1020636,5909.8752560699995,1671.577554,525,2196.577554,8106.452810069999,2
Mod,Nom,Ideal,CH,Hhigh,HP HPo,4,5246.4296951,901.87348838,85424.4148802,6148.30318348,1671.577554,700,2371.577554,8519.88073748,2
Mod,Nom,Ideal,CH,Hhigh,HP HPo,5,5246.4296951,1052.95455777,88015.6587442,6299.38425287,1671.577554,700,2371.577554,8670.96180687,2
Mod,Nom,Ideal,CH,Hhigh,HP R,1,5246.4296951,1142.27165596,91194.04129,6388.70135106,1671.577554,250,1921.577554,8310.27890506,3
Mod,Nom,Ideal,CH,Hhigh,HP R,2,5246.4296951,1692.05136659,101677.04129,6938.4810616899995,1671.577554,250,1921.577554,8860.058615689999,3
Mod,Nom,Ideal,CH,Hhigh,HP R,3,5246.4296951,2379.4360957,113605.44129000002,7625.8657908000005,1671.577554,320,1991.577554,9617.4433448,3
Mod,Nom,Ideal,CH,Hhigh,HP R,4,5246.4296951,3159.4717947,129064.84128999998,8405.9014898,1671.577554,500,2171.577554,10577.4790438,3
Mod,Nom,Ideal,CH,Hhigh,HP R,5,5246.4296951,3769.5827505,139568.74129,9016.0124456,1671.577554,500,2171.577554,11187.589999599999,3
Mod,Nom,Ideal,CH,Hhigh,HP Ro,1,5246.4296951,1190.98017465,92063.04129,6437.409869749999,1671.577554,300,1971.577554,8408.987423749999,4
Mod,Nom,Ideal,CH,Hhigh,HP Ro,2,5246.4296951,1739.10247119,102530.64129,6985.53216629,1671.577554,300,1971.577554,8957.10972029,4
Mod,Nom,Ideal,CH,Hhigh,HP Ro,3,5246.4296951,2456.9152311000003,115022.24129,7703.3449262,1671.577554,400,2071.577554,9774.9224802,4
Mod,Nom,Ideal,CH,Hhigh,HP Ro,4,5246.4296951,3301.5916237,131616.84128999998,8548.0213188,1671.577554,520,2191.577554,10739.5988728,4
Mod,Nom,Ideal,CH,Hhigh,HP Ro,5,5246.4296951,3910.2294481999998,142109.74129,9156.6591433,1671.577554,520,2191.577554,11348.236697299999,4
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HP,1,10741.5500598,315.84917212,148672.1362544,11057.39923192,1742.4732663,400,2142.4732663,13199.87249822,5
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HP,2,10741.5500598,456.05555058,151271.1922194,11197.60561038,1742.4732663,400,2142.4732663,13340.07887668,5
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HP,3,10741.5500598,638.0746513,154345.26536879997,11379.624711100001,1742.4732663,500,2242.4732663,13622.0979774,5
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HP,4,10741.5500598,855.2975632299999,158445.9929272,11596.84762303,1742.4732663,650,2392.4732663,13989.32088933,5
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HP,5,10741.5500598,1007.14341023,161040.4621078,11748.69347003,1742.4732663,650,2392.4732663,14141.16673633,5
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HPo,1,10741.5500598,331.31890819,148940.1026256,11072.86896799,1742.4732663,450,2192.4732663,13265.34223429,6
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HPo,2,10741.5500598,471.18011143,151533.9003486,11212.73017123,1742.4732663,450,2192.4732663,13405.203437529999,6
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HPo,3,10741.5500598,663.44556097,154785.40615559998,11404.99562077,1742.4732663,525,2267.4732663,13672.46888707,6
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HPo,4,10741.5500598,901.87348838,159237.7189722,11643.42354818,1742.4732663,700,2442.4732663,14085.89681448,6
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb HPo,5,10741.5500598,1052.95455777,161828.9628362,11794.50461757,1742.4732663,700,2442.4732663,14236.97788387,6
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb R,1,10741.5500598,1142.27165596,165007.345382,11883.82171576,1742.4732663,250,1992.4732663,13876.294982059999,7
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb R,2,10741.5500598,1692.05136659,175490.345382,12433.60142639,1742.4732663,250,1992.4732663,14426.07469269,7
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb R,3,10741.5500598,2379.4360957,187418.745382,13120.986155499999,1742.4732663,320,2062.4732663,15183.459421799998,7
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb R,4,10741.5500598,3159.4717947,202878.14538200002,13901.0218545,1742.4732663,500,2242.4732663,16143.4951208,7
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb R,5,10741.5500598,3769.5827505,213382.04538199998,14511.1328103,1742.4732663,500,2242.4732663,16753.6060766,7
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb Ro,1,10741.5500598,1190.98017465,165876.345382,11932.53023445,1742.4732663,300,2042.4732663,13975.00350075,8
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb Ro,2,10741.5500598,1739.10247119,176343.945382,12480.65253099,1742.4732663,300,2042.4732663,14523.12579729,8
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb Ro,3,10741.5500598,2456.9152311000003,188835.54538199998,13198.4652909,1742.4732663,400,2142.4732663,15340.9385572,8
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb Ro,4,10741.5500598,3301.5916237,205430.14538200002,14043.1416835,1742.4732663,520,2262.4732663,16305.6149498,8
Mod,Nom,Ideal,CH,Hhigh,HPl_Rb Ro,5,10741.5500598,3910.2294481999998,215923.04538199998,14651.779508,1742.4732663,520,2262.4732663,16914.2527743,8
Mod,Nom,Ideal,CH,Hhigh,HYD1000 HYD1000,3,NA,NA,104408.10817800001,7725.877856499999,NA,NA,4694.4,12420.277856499999,9
Mod,Nom,Ideal,CH,Hhigh,HYD1000 HYD1000,4,NA,NA,107480.95556,7903.7994797,NA,NA,4694.4,12598.1994797,9
Mod,Nom,Ideal,CH,Hhigh,HYD1000 HYD1000,5,NA,NA,110682.01870000002,8106.8355859,NA,NA,4694.4,12801.2355859,9
Mod,Nom,Ideal,CH,Hhigh,HYD200 HYD200,3,NA,NA,99785.190142,7363.1450128999995,NA,NA,3494.4,10857.5450129,10
Mod,Nom,Ideal,CH,Hhigh,HYD200 HYD200,4,NA,NA,102841.04424,7521.2458852,NA,NA,3494.4,11015.6458852,10
Mod,Nom,Ideal,CH,Hhigh,HYD200 HYD200,5,NA,NA,106043.002362,7707.4160896,NA,NA,3494.4,11201.8160896,10
Mod,Nom,Ideal,CH,Hhigh,HYD500 HYD500,3,NA,NA,101807.145264,7528.2861508000005,NA,NA,3944.4,11472.6861508,11
Mod,Nom,Ideal,CH,Hhigh,HYD500 HYD500,4,NA,NA,104858.965838,7691.2575524,NA,NA,3944.4,11635.6575524,11
Mod,Nom,Ideal,CH,Hhigh,HYD500 HYD500,5,NA,NA,108056.276724,7880.8571215,NA,NA,3944.4,11825.2571215,11
Mod,Nom,Ideal,CH,Hhigh,R HP,1,17838.8398081,315.84917212,246202.0478324,18154.68898022,1284,400,1684,19838.68898022,12
Mod,Nom,Ideal,CH,Hhigh,R HP,2,17838.8398081,456.05555058,248801.1037974,18294.895358679998,1284,400,1684,19978.895358679998,12
Mod,Nom,Ideal,CH,Hhigh,R HP,3,17838.8398081,638.0746513,251875.17694680003,18476.9144594,1284,500,1784,20260.9144594,12
Mod,Nom,Ideal,CH,Hhigh,R HP,4,17838.8398081,855.2975632299999,255975.90450520001,18694.137371329998,1284,650,1934,20628.137371329998,12
Mod,Nom,Ideal,CH,Hhigh,R HP,5,17838.8398081,1007.14341023,258570.3736858,18845.98321833,1284,650,1934,20779.98321833,12
Mod,Nom,Ideal,CH,Hhigh,R HPo,1,17838.8398081,331.31890819,246470.0142036,18170.15871629,1284,450,1734,19904.15871629,13
Mod,Nom,Ideal,CH,Hhigh,R HPo,2,17838.8398081,471.18011143,249063.81192660003,18310.01991953,1284,450,1734,20044.01991953,13
Mod,Nom,Ideal,CH,Hhigh,R HPo,3,17838.8398081,663.44556097,252315.3177336,18502.28536907,1284,525,1809,20311.28536907,13
Mod,Nom,Ideal,CH,Hhigh,R HPo,4,17838.8398081,901.87348838,256767.6305502,18740.71329648,1284,700,1984,20724.71329648,13
Mod,Nom,Ideal,CH,Hhigh,R HPo,5,17838.8398081,1052.95455777,259358.87441420002,18891.79436587,1284,700,1984,20875.79436587,13
Mod,Nom,Ideal,CH,Hhigh,R R,1,17838.8398081,1142.27165596,262537.25695999997,18981.11146406,1284,250,1534,20515.11146406,14
Mod,Nom,Ideal,CH,Hhigh,R R,2,17838.8398081,1692.05136659,273020.25695999997,19530.89117469,1284,250,1534,21064.89117469,14
Mod,Nom,Ideal,CH,Hhigh,R R,3,17838.8398081,2379.4360957,284948.65696,20218.2759038,1284,320,1604,21822.2759038,14
Mod,Nom,Ideal,CH,Hhigh,R R,4,17838.8398081,3159.4717947,300408.05696,20998.3116028,1284,500,1784,22782.3116028,14
Mod,Nom,Ideal,CH,Hhigh,R R,5,17838.8398081,3769.5827505,310911.95696,21608.4225586,1284,500,1784,23392.4225586,14
Mod,Nom,Ideal,CH,Hhigh,R Ro,1,17838.8398081,1190.98017465,263406.25695999997,19029.81998275,1284,300,1584,20613.81998275,15
Mod,Nom,Ideal,CH,Hhigh,R Ro,2,17838.8398081,1739.10247119,273873.85696,19577.94227929,1284,300,1584,21161.94227929,15
Mod,Nom,Ideal,CH,Hhigh,R Ro,3,17838.8398081,2456.9152311000003,286365.45696,20295.7550392,1284,400,1684,21979.7550392,15
Mod,Nom,Ideal,CH,Hhigh,R Ro,4,17838.8398081,3301.5916237,302960.05696,21140.4314318,1284,520,1804,22944.4314318,15
Mod,Nom,Ideal,CH,Hhigh,R Ro,5,17838.8398081,3910.2294481999998,313452.95696,21749.0692563,1284,520,1804,23553.0692563,15
Mod,Nom,Ideal,CH,Hlow,HP HP,1,7550.481950699999,399.85912614,74858.8321624,7950.34107684,1671.577554,400,2071.577554,10021.91863084,1
Mod,Nom,Ideal,CH,Hlow,HP HP,2,7550.481950699999,577.49271098,77457.8881274,8127.97466168,1671.577554,400,2071.577554,10199.55221568,1
Mod,Nom,Ideal,CH,Hlow,HP HP,3,7550.481950699999,801.78192078,80531.9612768,8352.26387148,1671.577554,500,2171.577554,10523.841425479999,1
Mod,Nom,Ideal,CH,Hlow,HP HP,4,7550.481950699999,1061.53047939,84632.6888352,8612.012430089999,1671.577554,650,2321.577554,10933.589984089998,1
Mod,Nom,Ideal,CH,Hlow,HP HP,5,7550.481950699999,1230.44518788,87227.1580158,8780.92713858,1671.577554,650,2321.577554,11102.50469258,1
Mod,Nom,Ideal,CH,Hlow,HP HPo,1,7550.481950699999,418.96788871,75126.7985336,7969.44983941,1671.577554,450,2121.577554,10091.02739341,2
Mod,Nom,Ideal,CH,Hlow,HP HPo,2,7550.481950699999,596.28104933,77720.5962566,8146.76300003,1671.577554,450,2121.577554,10268.34055403,2
Mod,Nom,Ideal,CH,Hlow,HP HPo,3,7550.481950699999,833.75215589,80972.1020636,8384.23410659,1671.577554,525,2196.577554,10580.81166059,2
Mod,Nom,Ideal,CH,Hlow,HP HPo,4,7550.481950699999,1120.02548023,85424.4148802,8670.50743093,1671.577554,700,2371.577554,11042.08498493,2
Mod,Nom,Ideal,CH,Hlow,HP HPo,5,7550.481950699999,1287.20534511,88015.6587442,8837.68729581,1671.577554,700,2371.577554,11209.264849809999,2
Mod,Nom,Ideal,CH,Hlow,HP R,1,7550.481950699999,1424.3001382,91194.04129,8974.7820889,1671.577554,250,1921.577554,10896.359642899999,3
Mod,Nom,Ideal,CH,Hlow,HP R,2,7550.481950699999,2116.82834238,101677.04129,9667.31029308,1671.577554,250,1921.577554,11588.88784708,3
Mod,Nom,Ideal,CH,Hlow,HP R,3,7550.481950699999,2949.0576277,113605.44129000002,10499.5395784,1671.577554,320,1991.577554,12491.117132399999,3
Mod,Nom,Ideal,CH,Hlow,HP R,4,7550.481950699999,3858.5893132,129064.84128999998,11409.0712639,1671.577554,500,2171.577554,13580.648817899999,3
Mod,Nom,Ideal,CH,Hlow,HP R,5,7550.481950699999,4529.6598573,139568.74129,12080.141808,1671.577554,500,2171.577554,14251.719362,3
Mod,Nom,Ideal,CH,Hlow,HP Ro,1,7550.481950699999,1480.45213785,92063.04129,9030.93408855,1671.577554,300,1971.577554,11002.51164255,4
Mod,Nom,Ideal,CH,Hlow,HP Ro,2,7550.481950699999,2170.57626608,102530.64129,9721.05821678,1671.577554,300,1971.577554,11692.63577078,4
Mod,Nom,Ideal,CH,Hlow,HP Ro,3,7550.481950699999,3040.0721144999998,115022.24129,10590.5540652,1671.577554,400,2071.577554,12662.1316192,4
Mod,Nom,Ideal,CH,Hlow,HP Ro,4,7550.481950699999,4028.5461609,131616.84128999998,11579.028111599999,1671.577554,520,2191.577554,13770.605665599998,4
Mod,Nom,Ideal,CH,Hlow,HP Ro,5,7550.481950699999,4696.6579119,142109.74129,12247.1398626,1671.577554,520,2191.577554,14438.717416599999,4
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HP,1,15845.3471056,399.85912614,148672.1362544,16245.20623174,1742.4732663,400,2142.4732663,18387.67949804,5
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HP,2,15845.3471056,577.49271098,151271.1922194,16422.83981658,1742.4732663,400,2142.4732663,18565.31308288,5
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HP,3,15845.3471056,801.78192078,154345.26536879997,16647.12902638,1742.4732663,500,2242.4732663,18889.60229268,5
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HP,4,15845.3471056,1061.53047939,158445.9929272,16906.877584989998,1742.4732663,650,2392.4732663,19299.350851289997,5
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HP,5,15845.3471056,1230.44518788,161040.4621078,17075.79229348,1742.4732663,650,2392.4732663,19468.26555978,5
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HPo,1,15845.3471056,418.96788871,148940.1026256,16264.31499431,1742.4732663,450,2192.4732663,18456.78826061,6
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HPo,2,15845.3471056,596.28104933,151533.9003486,16441.62815493,1742.4732663,450,2192.4732663,18634.10142123,6
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HPo,3,15845.3471056,833.75215589,154785.40615559998,16679.09926149,1742.4732663,525,2267.4732663,18946.57252779,6
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HPo,4,15845.3471056,1120.02548023,159237.7189722,16965.37258583,1742.4732663,700,2442.4732663,19407.845852129998,6
Mod,Nom,Ideal,CH,Hlow,HPl_Rb HPo,5,15845.3471056,1287.20534511,161828.9628362,17132.552450709998,1742.4732663,700,2442.4732663,19575.025717009998,6
Mod,Nom,Ideal,CH,Hlow,HPl_Rb R,1,15845.3471056,1424.3001382,165007.345382,17269.6472438,1742.4732663,250,1992.4732663,19262.120510099998,7
Mod,Nom,Ideal,CH,Hlow,HPl_Rb R,2,15845.3471056,2116.82834238,175490.345382,17962.17544798,1742.4732663,250,1992.4732663,19954.64871428,7
Mod,Nom,Ideal,CH,Hlow,HPl_Rb R,3,15845.3471056,2949.0576277,187418.745382,18794.404733299998,1742.4732663,320,2062.4732663,20856.877999599998,7
Mod,Nom,Ideal,CH,Hlow,HPl_Rb R,4,15845.3471056,3858.5893132,202878.14538200002,19703.9364188,1742.4732663,500,2242.4732663,21946.4096851,7
Mod,Nom,Ideal,CH,Hlow,HPl_Rb R,5,15845.3471056,4529.6598573,213382.04538199998,20375.0069629,1742.4732663,500,2242.4732663,22617.4802292,7
Mod,Nom,Ideal,CH,Hlow,HPl_Rb Ro,1,15845.3471056,1480.45213785,165876.345382,17325.799243449997,1742.4732663,300,2042.4732663,19368.272509749997,8
Mod,Nom,Ideal,CH,Hlow,HPl_Rb Ro,2,15845.3471056,2170.57626608,176343.945382,18015.92337168,1742.4732663,300,2042.4732663,20058.39663798,8
Mod,Nom,Ideal,CH,Hlow,HPl_Rb Ro,3,15845.3471056,3040.0721144999998,188835.54538199998,18885.4192201,1742.4732663,400,2142.4732663,21027.8924864,8
Mod,Nom,Ideal,CH,Hlow,HPl_Rb Ro,4,15845.3471056,4028.5461609,205430.14538200002,19873.8932665,1742.4732663,520,2262.4732663,22136.3665328,8
Mod,Nom,Ideal,CH,Hlow,HPl_Rb Ro,5,15845.3471056,4696.6579119,215923.04538199998,20542.0050175,1742.4732663,520,2262.4732663,22804.4782838,8
Mod,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,3,NA,NA,104408.10817800001,10909.3363137,NA,NA,4694.4,15603.7363137,9
Mod,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,4,NA,NA,107480.95556,11111.1802445,NA,NA,4694.4,15805.580244499999,9
Mod,Nom,Ideal,CH,Hlow,HYD1000 HYD1000,5,NA,NA,110682.01870000002,11335.202813,NA,NA,4694.4,16029.602813,9
Mod,Nom,Ideal,CH,Hlow,HYD200 HYD200,3,NA,NA,99785.190142,10482.3940217,NA,NA,3494.4,13976.7940217,10
Mod,Nom,Ideal,CH,Hlow,HYD200 HYD200,4,NA,NA,102841.04424,10668.1278324,NA,NA,3494.4,14162.5278324,10
Mod,Nom,Ideal,CH,Hlow,HYD200 HYD200,5,NA,NA,106043.002362,10881.6115213,NA,NA,3494.4,14376.011521299999,10
Mod,Nom,Ideal,CH,Hlow,HYD500 HYD500,3,NA,NA,101807.145264,10675.121743,NA,NA,3944.4,14619.521743,11
Mod,Nom,Ideal,CH,Hlow,HYD500 HYD500,4,NA,NA,104858.965838,10864.3040974,NA,NA,3944.4,14808.7040974,11
Mod,Nom,Ideal,CH,Hlow,HYD500 HYD500,5,NA,NA,108056.276724,11079.0981707,NA,NA,3944.4,15023.498170699999,11
Mod,Nom,Ideal,CH,Hlow,R HP,1,25697.199942,399.85912614,246202.0478324,26097.05906814,1284,400,1684,27781.05906814,12
Mod,Nom,Ideal,CH,Hlow,R HP,2,25697.199942,577.49271098,248801.1037974,26274.69265298,1284,400,1684,27958.69265298,12
Mod,Nom,Ideal,CH,Hlow,R HP,3,25697.199942,801.78192078,251875.17694680003,26498.981862779998,1284,500,1784,28282.981862779998,12
Mod,Nom,Ideal,CH,Hlow,R HP,4,25697.199942,1061.53047939,255975.90450520001,26758.73042139,1284,650,1934,28692.73042139,12
Mod,Nom,Ideal,CH,Hlow,R HP,5,25697.199942,1230.44518788,258570.3736858,26927.64512988,1284,650,1934,28861.64512988,12
Mod,Nom,Ideal,CH,Hlow,R HPo,1,25697.199942,418.96788871,246470.0142036,26116.167830709997,1284,450,1734,27850.167830709997,13
Mod,Nom,Ideal,CH,Hlow,R HPo,2,25697.199942,596.28104933,249063.81192660003,26293.48099133,1284,450,1734,28027.48099133,13
Mod,Nom,Ideal,CH,Hlow,R HPo,3,25697.199942,833.75215589,252315.3177336,26530.952097889996,1284,525,1809,28339.952097889996,13
Mod,Nom,Ideal,CH,Hlow,R HPo,4,25697.199942,1120.02548023,256767.6305502,26817.22542223,1284,700,1984,28801.22542223,13
Mod,Nom,Ideal,CH,Hlow,R HPo,5,25697.199942,1287.20534511,259358.87441420002,26984.40528711,1284,700,1984,28968.40528711,13
Mod,Nom,Ideal,CH,Hlow,R R,1,25697.199942,1424.3001382,262537.25695999997,27121.5000802,1284,250,1534,28655.5000802,14
Mod,Nom,Ideal,CH,Hlow,R R,2,25697.199942,2116.82834238,273020.25695999997,27814.028284379998,1284,250,1534,29348.028284379998,14
Mod,Nom,Ideal,CH,Hlow,R R,3,25697.199942,2949.0576277,284948.65696,28646.2575697,1284,320,1604,30250.2575697,14
Mod,Nom,Ideal,CH,Hlow,R R,4,25697.199942,3858.5893132,300408.05696,29555.789255199998,1284,500,1784,31339.789255199998,14
Mod,Nom,Ideal,CH,Hlow,R R,5,25697.199942,4529.6598573,310911.95696,30226.8597993,1284,500,1784,32010.8597993,14
Mod,Nom,Ideal,CH,Hlow,R Ro,1,25697.199942,1480.45213785,263406.25695999997,27177.65207985,1284,300,1584,28761.65207985,15
Mod,Nom,Ideal,CH,Hlow,R Ro,2,25697.199942,2170.57626608,273873.85696,27867.77620808,1284,300,1584,29451.77620808,15
Mod,Nom,Ideal,CH,Hlow,R Ro,3,25697.199942,3040.0721144999998,286365.45696,28737.2720565,1284,400,1684,30421.2720565,15
Mod,Nom,Ideal,CH,Hlow,R Ro,4,25697.199942,4028.5461609,302960.05696,29725.7461029,1284,520,1804,31529.7461029,15
Mod,Nom,Ideal,CH,Hlow,R Ro,5,25697.199942,4696.6579119,313452.95696,30393.857853899997,1284,520,1804,32197.857853899997,15
Mod,Nom,Real,AK,Hhigh,HP HP,1,1288.40410397,283.68309575,22232.4800126,1572.08719972,1077.513796,400,1477.513796,3049.60099572,1
Mod,Nom,Real,AK,Hhigh,HP HP,2,1288.40410397,414.71101768,24692.348175,1703.11512165,1077.513796,400,1477.513796,3180.62891765,1
Mod,Nom,Real,AK,Hhigh,HP HP,3,1288.40410397,580.67151856,27551.1945016,1869.07562253,1077.513796,500,1577.513796,3446.58941853,1
Mod,Nom,Real,AK,Hhigh,HP HP,4,1288.40410397,774.18877493,31298.389876600002,2062.5928789,1077.513796,650,1727.513796,3790.1066749,1
Mod,Nom,Real,AK,Hhigh,HP HP,5,1288.40410397,918.04520597,33774.163405399995,2206.4493099399997,1077.513796,650,1727.513796,3933.96310594,1
Mod,Nom,Real,AK,Hhigh,HP HPo,1,1288.40410397,296.83513925,22462.3178714,1585.23924322,1077.513796,450,1527.513796,3112.7530392199997,2
Mod,Nom,Real,AK,Hhigh,HP HPo,2,1288.40410397,427.31784297999997,24917.8843738,1715.7219469499998,1077.513796,450,1527.513796,3243.23574295,2
Mod,Nom,Real,AK,Hhigh,HP HPo,3,1288.40410397,602.25784292,27927.63072,1890.66194689,1077.513796,525,1602.513796,3493.17574289,2
Mod,Nom,Real,AK,Hhigh,HP HPo,4,1288.40410397,813.36842187,31978.152632799996,2101.77252584,1077.513796,700,1777.513796,3879.28632184,2
Mod,Nom,Real,AK,Hhigh,HP HPo,5,1288.40410397,956.65799203,34450.6630116,2245.062096,1077.513796,700,1777.513796,4022.575892,2
