Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mass-H1-Real,AK,Rb,2035-Hlow,78.51358348,78.51358348,0.037782231,8.947340401,0.113959139,,,,,,,,,,
Mass-H1-Real,AK,Rb,2040-Hhigh,78.51358348,78.51358348,0.037782231,7.70815658,0.098176089,,,,,,,,,,
Mass-H1-Real,AK,Rb,2040-Hlow,78.51358348,78.51358348,0.037782231,9.457983506,0.120463022,,,,,,,,,,
Mass-H1-Real,AK,Rb,2045-Hhigh,78.51358348,78.51358348,0.037782231,8.314310908,0.105896465,,,,,,,,,,
Mass-H1-Real,AK,Rb,2045-Hlow,78.51358348,78.51358348,0.037782231,10.37881313,0.132191306,,,,,,,,,,
Mass-H1-Real,AK,R,2024-Hhigh,530.2778946,530.2778946,0.329818026,53.11507944,0.100164612,,,,,,,,,,
Mass-H1-Real,AK,R,2024-Hlow,530.2778946,530.2778946,0.329818026,82.81632378,0.156175327,,,,,,,,,,
Mass-H1-Real,AK,R,2025-Hhigh,530.2778946,530.2778946,0.329818026,42.98576235,0.081062708,,,,,,,,,,
Mass-H1-Real,AK,R,2025-Hlow,530.2778946,530.2778946,0.329818026,69.58920174,0.131231572,,,,,,,,,,
Mass-H1-Real,AK,R,2030-Hhigh,530.2778946,530.2778946,0.329818026,42.42482105,0.080004883,,,,,,,,,,
Mass-H1-Real,AK,R,2030-Hlow,530.2778946,530.2778946,0.329818026,65.16696187,0.122892096,,,,,,,,,,
Mass-H1-Real,AK,R,2035-Hhigh,530.2778946,530.2778946,0.329818026,42.85671388,0.080819348,,,,,,,,,,
Mass-H1-Real,AK,R,2035-Hlow,530.2778946,530.2778946,0.329818026,56.01378415,0.105631,,,,,,,,,,
Mass-H1-Real,AK,R,2040-Hhigh,530.2778946,530.2778946,0.329818026,45.76022191,0.086294794,,,,,,,,,,
Mass-H1-Real,AK,R,2040-Hlow,530.2778946,530.2778946,0.329818026,57.98623473,0.109350654,,,,,,,,,,
Mass-H1-Real,AK,R,2045-Hhigh,530.2778946,530.2778946,0.329818026,50.44627943,0.095131779,,,,,,,,,,
Mass-H1-Real,AK,R,2045-Hlow,530.2778946,530.2778946,0.329818026,63.43098043,0.119618376,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2024-Hhigh,3452.191552,3452.191552,1.709039922,326.9212732,0.094699633,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2024-Hlow,3452.191552,3452.191552,1.709039922,452.6030379,0.131106004,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2025-Hhigh,3452.191552,3452.191552,1.709039922,259.300065,0.075111726,,,,,,,,,,
Mass-Nom-Ideal,CH,Rl,2025-Hlow,3452.191552,3452.191552,1.709039922,366.6329652,0.106202961,,,,,,,,,,
