Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap (kW),P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mod-H1-Real,CH,3.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,3780.561994582684,9721.405583457015,2.78871669886705,683.2934933125911,1.8193714061849524,230.87267593066323,0.0610683481084266,0.0,0.0,-26.475927678477117,22.0,Crenew
Mass-Nom-Ideal,AK,3.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1639.5769519911153,4744.416666666667,3.077782856286837,619.0907703931384,0.420200904595643,90.41762452541305,0.0551469233667923,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,3.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,865.9702549086387,2827.5657888910264,3.348558275937442,615.0179032964318,0.1709141158775677,38.64768107883949,0.0446293401647114,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,3.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1521.4240274961037,4446.349999999999,3.0979352983690798,618.8239210911047,0.4638845161857294,82.8671201355262,0.0544668144040721,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,3.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,862.6453960899815,2818.822511113347,3.3500210023340515,614.9311107789189,0.170948053642598,38.38567880691376,0.044497633652136,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,3.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,3436.721577739353,9120.066666666668,2.880219502734135,689.351909017716,1.03665103142435,213.89184762877747,0.0622371765621682,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,3.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1513.9570830506634,4276.1,2.975276307490398,683.8007551493082,0.4616608094066377,85.13959190538915,0.056236463277962,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,3.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,2901.9077851760003,7896.233333333334,2.9457640740503197,687.8044590104781,1.1738107657597276,178.27546803520008,0.061433884614079,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,3.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1459.164870929444,4154.9,2.995068975620128,683.1094415101387,0.5137975248685899,81.17500993323686,0.0556311432316286,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,2133.833265068731,6155.416666666666,3.080460981365343,612.0612170075964,0.7193775467095249,118.58035226737886,0.0555715173291945,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1616.3583713679236,5024.499999999999,3.292873705055344,609.3732079094212,0.5788182913361289,85.2848723609253,0.0527635912132213,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,2008.9292616927985,5839.216666666666,3.0961894250219704,611.5540542954177,0.751886940280103,111.22374513871964,0.0553646896680664,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1587.106138851258,4947.400000000001,3.298936462430897,609.1944358871541,0.5905402875727723,83.56541126158152,0.0526526923536858,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,5197.313800363156,13759.433333333334,2.8904154137041016,683.5113508807841,1.931334585889084,327.9750197833085,0.0631047176255533,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,4426.420356547283,11296.286928395342,2.763362259606157,679.8049257529096,1.7181738455430673,270.2633634563593,0.0610568680077125,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,4336.787344038833,11759.533333333333,2.954819416567315,682.0660066182832,2.0240442337991222,271.9699400217545,0.0627123071634105,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,3937.5755244043694,10196.573910216302,2.798956105676514,678.6133522672633,1.827222844772966,238.3292761561817,0.0605269091802965,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1780.870511743163,5216.308333333333,3.0997823865676137,612.2037251622547,0.3992400898743951,96.5310585332704,0.0542044230036597,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,1004.7321685651644,3297.08295555716,3.3535063403734964,605.6824765087556,0.1717128240336952,44.0815704448535,0.043873951510685,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1662.583800720532,4917.674999999999,3.11951654529269,611.350376796091,0.428389961978562,88.92593518270029,0.0534865882514682,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,4.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,1001.3051928640208,3288.2827666682124,3.3550685016488044,605.5393672977624,0.1632054607960193,43.819675220922775,0.0437625566442793,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,3577.778733577669,9593.733333333334,2.900594704726095,684.5351809432625,1.0202457675367422,220.6472603737488,0.0616715780388991,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1661.7681518265483,4748.0,2.9955417842997925,676.3396399073131,0.4447034840965354,91.6234669760798,0.055136131280029,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,3041.367924168989,8369.433333333332,2.9678858357524143,682.7257631510622,1.1309381326156656,184.90897490330755,0.0607979631250406,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,4.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1606.6453486396808,4626.0,3.014216218379411,675.8103470430582,0.4943205560137911,87.69135799116884,0.0545804075961229,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,2281.759668355942,6628.016666666666,3.0883442008081823,608.0124028936708,0.869652784031969,126.34357392822422,0.0553711136542515,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1756.441736270412,5496.299999999999,3.299190307937584,604.9375745045849,0.6853754674205428,92.675239266997,0.0527630591742721,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,2156.737167650256,6311.674999999999,3.103475029783735,607.3644756791467,0.9000147301416185,119.03455220549156,0.055191960332922,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1727.1722708017726,5419.3,3.3049316816564405,604.6779318952108,0.7014051837649554,90.95523867689884,0.0526613588085665,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,5344.989698730463,14234.033333333333,2.900145427140305,681.0679055712184,2.0437131893642,335.9781501187986,0.0628585215418843,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,4588.708677023601,11770.009809969426,2.769305900757366,676.9966714820732,1.8223794198092849,278.9670043239562,0.0607942286074486,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,4484.003847991851,12233.9,2.9643586724109454,679.5362587436912,2.169426208606348,279.9832407640029,0.062440455061026,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,4099.263296900421,10669.8823579015,2.804410302199374,675.8616358005987,1.9440917086441305,247.00796849063025,0.0602566731142643,0.0,0.0,-0.0560892126826431,3.0,Crenew
Mass-Nom-Ideal,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1929.16791480921,5688.908333333334,3.10683298606876,607.9384121205459,0.5555334142286992,104.44936485848862,0.0541421843358919,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,1144.616441260009,3767.91109999996,3.3550426344743824,599.8012611569832,0.207371356617363,51.53681325613588,0.0450254001239082,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,8.5,1810.801993820856,5390.416666666666,3.1255308780655437,607.1842911579272,0.5893715836830105,96.86465630738606,0.0534926826002649,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,5.0,HYD500,HYD500,2035-Hhigh,500.0,5.0,1141.0382209611382,3759.162333333321,3.3569131484223207,599.7085204932756,0.2064930534985175,51.21179174547687,0.0448817496247753,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,3726.880281202455,10067.633333333331,2.912576639118444,681.6194242533068,1.1544175618007586,228.7863581198896,0.0613881694225157,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1814.4350898120024,5220.0,3.003989675530043,672.0330939342736,0.5794976100714991,99.9251694620893,0.0550723307894374,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,14.0,3189.566105679959,8842.866666666667,2.979205183553063,679.3295145507265,1.3110482308529343,193.11608690201453,0.060546193589816,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,5.0,HYD500,HYD500,2035-Hhigh,500.0,6.0,1759.6141799521963,5098.5,3.0209821683370834,671.3784770568207,0.6365174008773369,96.0014953993262,0.0545582642451393,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1985.3278310569483,6027.999999999999,3.258893812624787,964.3286877824344,0.5360093638159702,105.46689213083164,0.053123162069754,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1562.7284391570988,4898.81255556044,3.3274530653479557,963.2067362950912,0.4028722487296681,76.17618623572487,0.0487456325276915,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1866.0654608614225,5711.7,3.2767996323424446,963.720248656239,0.5490740769436359,98.3366256332551,0.052697307621706,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1533.5100552859687,4821.236411115731,3.333959287718941,962.8489180357924,0.4061596439946117,74.34977897995734,0.0484833984124692,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,5157.168667394676,13663.766666666666,2.894730772646582,1065.3553927190112,1.8675275221670955,319.4951117296675,0.0619516506701867,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4382.305315204047,11200.659229722509,2.769860697804439,1063.494340520945,1.5875098121259674,261.414863963309,0.0596523622067937,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,4296.265224435731,11663.633333333331,2.960870186076451,1064.2763244208736,1.954981645304078,263.346300235788,0.0612965649182833,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,3892.953181347631,10100.85677317928,2.807065012649669,1062.658470283231,1.734345602446182,229.2793784880024,0.0588960020342788,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1645.7267010874912,5092.799999999999,3.2906570842244034,967.438900092822,0.3679449134667189,84.1588411282769,0.0511377989265562,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,964.1215430593865,3182.52021111504,3.37644933572336,970.357284185549,0.1317793966030591,38.28884357046453,0.0397137102122673,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1532.311305235154,4794.4,3.3152861897964594,966.814524201842,0.3813362323083036,76.6961228696255,0.0500525726121008,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,960.519628098386,3173.787766670627,3.3788555358091465,970.2809310356666,0.1182633385713007,37.93769829673708,0.039497056787736,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3565.2048018314745,9499.3848,2.8830293471741224,1068.4021890492395,0.886324776884891,218.2373598243316,0.0612131341549358,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1669.2188920629458,4660.143645279292,2.926356706844897,1067.9614811666547,0.3844810823670252,88.17230602680186,0.0528224946686482,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,2986.5246747673445,8276.206333333334,2.993035058521269,1067.8539786260744,1.0354098337459865,178.96530058647417,0.0599242665223972,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,3.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1605.0066350298737,4538.620888334774,2.9604426309936214,1067.1371758909722,0.4456261962525525,83.34987834879625,0.0519311736971385,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,2117.688075732476,6497.700000000001,3.278243312475888,954.6408575797884,0.5112826761638172,110.51781114105032,0.0521879555386474,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1700.6704368543735,5366.935266670961,3.33312148223617,952.765486972026,0.3949088796427782,81.01405805949258,0.0476365416272769,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1998.1010105522564,6181.299999999999,3.296503006383833,953.9662836456148,0.5354538289620341,103.28923915492663,0.0516937024752209,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1671.4797961110949,5289.581077782082,3.3392363099044067,952.3115228956888,0.4076029922414443,79.21639099676707,0.0473929694998849,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,5296.953517351062,14135.333333333334,2.908501778902726,1059.5781274607878,1.8234460863602868,325.9678542478645,0.0615387416899359,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4537.260534896817,11671.97290123489,2.7798897828474103,1056.4094780187786,1.5588378974891883,268.12280774580364,0.059093544592299,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,4435.277863342917,12135.433333333334,2.9756317402984145,1058.3667379324586,1.9255467666290265,269.77377298476483,0.0608245483816054,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4047.213302026631,10571.91256608054,2.8172012665343265,1055.320142345584,1.6769021511108542,235.92751140266824,0.0582938169541319,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1778.5214143363194,5561.099999999999,3.309293849463842,956.7634987775244,0.3712960537970263,89.05655346765948,0.0500733658587362,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1101.5976230403594,3647.8874555598,3.377547651735558,956.8629602151608,0.1401674475813145,42.94141367625619,0.0389810333447705,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1664.6685929782882,5262.099999999999,3.333593180365284,955.5306722317677,0.4021205125051916,81.52847563052782,0.0489757997324042,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1098.0041645374797,3639.115122226361,3.379586380534842,956.745941602848,0.1385610142391103,42.5939642114088,0.0387921699999662,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3702.3930777590895,9969.913,2.904884752826568,1061.0521461693547,0.8625862361970743,224.60417066084364,0.0606645933977349,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1818.814210478532,5126.655365280453,2.9428557491542016,1055.7905978919132,0.4202561788630167,93.83252275992366,0.0515899437223091,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3122.78209805324,8746.231733333334,3.014473634854709,1059.9376312222269,0.988759350832209,185.2850641536177,0.0593333310925297,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1753.3569811151517,5005.234174169329,2.97675639415794,1055.069508939183,0.4821724036930838,88.92188816186237,0.0507152217829065,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,2255.425008964675,6966.8,3.2865293686228907,947.7826856062366,0.6070654136365663,117.8881872917744,0.0522687239980058,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1839.6145040259864,5835.035966668374,3.3359704720049104,944.7034434364418,0.4522369488671265,88.26358142178172,0.0479793898279326,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,2136.0428715875432,6650.7,3.303792561807163,947.0999202335548,0.6309543113202388,110.7314442040846,0.0518395232965465,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1810.3791737770728,5757.777522223949,3.341777621110488,944.3433266102464,0.4539781956891839,86.46452489115002,0.047760450486599,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,5443.256709430335,14607.833333333334,2.9178853212870477,1056.0246478742777,2.008694029929532,333.98419293621123,0.0613574208906205,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4697.751876920705,12145.29322626576,2.7861230425503685,1052.495915866552,1.750832657495086,276.80566407466165,0.0589230064351765,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,4581.655872991022,12608.166666666666,2.98442922373141,1054.891430796122,2.117817369837504,277.73030551520577,0.0606178886442417,0.0,0.0,0.0,0.0,Crenew
Mod-H1-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4207.618091750786,11045.523367623762,2.822751492572229,1051.6965406520972,1.86929782833954,244.5986084556283,0.0581323216893601,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1916.8500540087489,6029.7,3.315248333653382,949.1262804980424,0.395423265133742,96.7279332305645,0.0504619195582227,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1239.720346847875,4113.074044446733,3.376456260374649,945.9015594137148,0.1589369180463769,49.60694356200415,0.0400146240143071,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1802.917027035946,5730.9,3.3382158325544147,948.094711890005,0.4047999969653023,89.16638370023911,0.0494567317092964,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1236.062988996438,4104.420722224586,3.3785359455937134,945.8986939154272,0.1572536020650936,49.28643047904893,0.0398737207713537,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3846.7922106269175,10441.737733333332,2.919525215323936,1056.6908593202547,0.9365333484204624,232.41912675026396,0.0604189449350024,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1970.0603739078097,5594.971218336907,2.9551200683493817,1047.9973627098652,0.424580068134421,101.79088406423158,0.051668916045613,0.0,0.0,0.0,0.0,Crenew
Mass-Nom-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3266.675816012166,9218.065066666666,3.026974680914035,1055.5501132613365,1.0908202739358273,193.2024218201915,0.0591434328662725,0.0,0.0,0.0,0.0,Crenew
Mass-H1-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1904.796087792016,5473.418709725819,2.986242680644276,1047.0278017686,0.4717028546232963,96.87621164079222,0.0508590983894177,0.0,0.0,0.0,0.0,Crenew
Mod-Nom-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1635.231789634105,5433.5,3.6232721031777047,368.5355449958736,0.7115320548975326,139.49264923107526,0.0853045116388593,0.0,0.0,-291.61094733843845,89.0,Crenew
Mod-H1-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1491.8251722712848,4302.983333333333,3.070625648203912,366.3426061149024,0.7196348405703238,120.6461125178047,0.0808714819673692,6.544370109516708,1.0,-508.8605121051424,119.0,Crenew
Mod-Nom-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1520.9707885631306,5116.833333333334,3.6601671931889608,367.5327852243523,0.7365435410135309,126.28804915080408,0.0830312127625469,0.0,0.0,-295.8613493318469,87.0,Crenew
Mod-H1-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1461.0555765778768,4225.775,3.07632273823587,366.06342815128784,0.7381765635386767,116.59586429763878,0.0798024840168864,3.919917512127987,1.0,-502.88128402010807,115.0,Crenew
Mod-Nom-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4982.729448014496,13014.866666666669,2.863065053528833,416.6467631609162,1.9904790963372587,435.079902087939,0.0873175849957714,0.0,0.0,-162.30287917347994,58.0,Crenew
Mod-H1-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3999.155362936377,10547.612333333333,2.8813789412524726,409.6227634832585,1.7285472019843977,352.47338548465746,0.0881369573063683,21.720421339799067,2.0,-752.2646770824765,147.0,Crenew
Mod-Nom-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4121.774521472727,11012.166666666666,2.9250585901608224,412.4838077765449,2.126316715736327,347.0456489544745,0.0841981159198571,0.0,0.0,-333.72346372946816,77.0,Crenew
Mod-H1-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3489.438986851918,9446.8468,2.956893589332421,407.6835410657053,1.8495123763172168,296.52006564319703,0.0849764293803313,22.20325691179229,2.0,-946.0655372834898,157.0,Crenew
Mass-Nom-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1338.9273791023245,4493.833333333333,3.6215617115381247,367.569350554245,0.4605074212500273,107.35087967366373,0.0801767753420924,0.0,0.0,-282.0670309967033,75.0,Crenew
Mass-H1-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,839.6917483008255,2576.491666666667,3.149227929119196,363.06899325913855,0.2440048377071743,56.40414519605088,0.0671724419231088,9.10568826516014,1.0,-280.9766015010183,63.0,Crenew
Mass-Nom-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1229.905066350452,4195.166666666666,3.667926376657116,366.56714338033487,0.4893445772212567,95.16694719008296,0.0773774739155077,0.0,0.0,-256.0643651048606,67.0,Crenew
Mass-H1-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,836.2111138452435,2567.5666666666666,3.150388555546377,362.8562967471104,0.2437910069965463,55.863136000330506,0.0668050628309025,4.969588960878512,1.0,-295.2090796633763,64.0,Crenew
Mass-Nom-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,3368.759743017474,8847.766666666666,2.855512280481725,416.6299498917601,1.145827098312671,277.02427645450194,0.0822333136189656,0.0,0.0,-63.5710285972366,30.0,Crenew
Mass-H1-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1442.2894604211335,3999.0136,2.928514396536022,405.9496566751483,0.6017461934059432,115.59593207303404,0.080147526030788,0.0,0.0,-202.8495371556153,60.0,Crenew
Mass-Nom-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,2830.9226838481222,7621.366666666666,2.920563857329346,412.6833089104341,1.2849653461210309,223.7647155955343,0.0790430331680295,0.0,0.0,-160.53687071372144,44.0,Crenew
Mass-H1-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1378.5269598030657,3877.588266666666,2.967673152422481,405.2286010341998,0.6645784825189205,107.739631594096,0.0781556217148538,0.0,0.0,-229.19160412756565,66.0,Crenew
Mod-Nom-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1750.2592859245694,5912.166666666667,3.66160311948178,367.7435255971792,0.7066130095331578,145.62097313969934,0.0831996575083305,40.82642142668046,4.0,-167.73787664894132,55.0,Crenew
Mod-H1-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1634.160379976968,4781.674999999999,3.097596082389527,365.50344422896165,0.7088091833374662,128.032532155346,0.0783475928826217,105.51506568546225,5.0,-241.98450432737565,63.0,Crenew
Mod-Nom-Real,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1635.9140330925838,5595.333333333333,3.698363831805495,366.5520485356175,0.7221810173786746,132.42527326655025,0.0809487971786691,40.8253305850536,4.0,-193.57180981740785,55.0,Crenew
