house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2024,2024,1470.217381,4098.6,2.931132002,628.7423687,0.718555149,148.3140343,0.100878983,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,148.3140343,145.3236631,1470.217381,0.718555149
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2024,2024,1617.769061,4573.7,2.958693874,624.512192,0.746460974,162.292946,0.100318982,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,162.292946,145.3236631,1617.769061,0.746460974
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2024,2024,1771.020242,5049.8,2.97204014,622.0758369,0.823591497,175.619997,0.099163179,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,175.619997,145.3236631,1771.020242,0.823591497
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2024,2024,1797.95054,1797.95054,NA,NA,1.200270182,188.5638828,0.104877125,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,188.5638828,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2024,2024,547.3526863,547.3526863,NA,NA,0.368628808,61.32020345,0.112030515,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,61.32020345,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,2024,2024,1250.597853,1250.597853,NA,NA,0.831641374,127.2436793,0.10174628,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,127.2436793,25.17647059,1250.597853,0.831641374
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8.5,NA,2024,2024,540.1156813,1797.95054,3.32882492,NA,0.37055866,83.5954772,0.154773283,NA,NA,NA,NA,C0,NA,NA,NA,NA,993.2473572,83.5954772,49.66236786,540.1156813,0.37055866
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,2024,2024,379.3076315,1250.597853,3.297054289,NA,0.262316992,56.38962757,0.148664627,NA,NA,NA,NA,C0,NA,NA,NA,NA,705.8823529,56.38962757,35.294117645,379.3076315,0.262316992
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2024,2024,1628.13719,4439.320632,2.852632021,972.6253269,0.825181072,234.2289838,0.143863174,0,0,0,0,C0,5,1509.882353,1090.909091,987.5,3588.291444,234.2289838,179.4145722,1628.13719,0.825181072
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2024,2024,1777.524413,4911.074798,2.879371713,965.0833927,0.85059026,249.2583562,0.14022781,0,0,0,0,C0,5,1509.882353,1090.909091,987.5,3588.291444,249.2583562,179.4145722,1777.524413,0.85059026
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2024,2024,1927.717315,5384.644702,2.901523198,960.4189263,0.9182468,266.0495968,0.138012765,0,0,0,0,C0,5,1509.882353,1090.909091,987.5,3588.291444,266.0495968,179.4145722,1927.717315,0.9182468
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2024,2024,1379.269636,3863.260933,2.955028235,390.4844095,0.70544713,206.8070539,0.149939539,0,0,-244.4734064,68,C0,12,1947.529412,0,987.5,2935.029412,206.8070539,146.7514706,1379.269636,0.70544713
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2024,2024,1513.669481,4341.944,3.011575936,389.842638,0.687446891,220.6591461,0.145777628,39.84926559,5,-109.3989895,51,C0,12,1947.529412,0,987.5,2935.029412,220.6591461,146.7514706,1513.669481,0.687446891
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2024,2024,1653.71891,4820.609067,3.047544796,389.0627319,0.818454758,236.7161159,0.143141688,40.96967998,2,-227.4714394,89,C0,12,1947.529412,0,987.5,2935.029412,236.7161159,146.7514706,1653.71891,0.818454758
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2024,2024,1470.217381,4098.6,2.931132002,628.7423687,0.718555149,210.9800146,0.143502599,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,210.9800146,145.3236631,1470.217381,0.718555149
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2024,2024,1617.769061,4573.7,2.958693874,624.512192,0.746460974,225.6467879,0.139480222,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,225.6467879,145.3236631,1617.769061,0.746460974
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2024,2024,1771.020242,5049.8,2.97204014,622.0758369,0.823591497,242.5808554,0.136972379,0,0,0,0,C0,6,1509.882353,409.0909091,987.5,2906.473262,242.5808554,145.3236631,1771.020242,0.823591497
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,2024,2024,1797.95054,1797.95054,NA,NA,1.200270182,272.1958425,0.151392286,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,272.1958425,50.3529412,1797.95054,1.200270182
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2024,2024,547.3526863,547.3526863,NA,NA,0.368628808,90.21761674,0.164825384,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,90.21761674,25.17647059,547.3526863,0.368628808
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2024,2024,1250.597853,1250.597853,NA,NA,0.831641374,181.9782258,0.145512984,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,181.9782258,25.17647059,1250.597853,0.831641374
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2024,2024,622.8780314,2451.806884,3.93625519,NA,0.270333261,57.34671391,0.092067325,NA,NA,NA,NA,C0,NA,NA,NA,NA,1267.663289,57.34671391,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,2024,2024,383.7824579,1563.88151,4.074916605,NA,0.208671507,35.85977685,0.09343777,NA,NA,NA,NA,C0,NA,NA,NA,NA,858.0044118,35.85977685,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2024,2024,1660.934032,4990.1,3.19292476,870.1546918,0.66103941,154.9677929,0.093301594,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,154.9677929,181.2895722,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2024,2024,1794.929498,5461.8,3.218774052,862.5389032,0.680749271,167.5399501,0.093340686,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,167.5399501,181.2895722,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2024,2024,1935.539585,5936.3,3.230696932,858.6643722,0.755553618,179.9635622,0.092978497,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,179.9635622,181.2895722,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2024,2024,1338.455713,4479.666667,3.611517641,353.1099786,0.495865221,125.2685061,0.09359182,0,0,-283.8729179,75,C0,12,1947.529412,0,1025,2972.529412,125.2685061,148.6264706,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2024,2024,1453.276137,4958.5,3.658859114,352.4287855,0.489026662,135.9421384,0.09354185,36.31230108,4,-119.3463298,47,C0,12,1947.529412,0,1025,2972.529412,135.9421384,148.6264706,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2024,2024,1573.764181,5437.166667,3.6844863390000002,351.8023606,0.586242156,146.2333899,0.092919506,80.73817432,4,-168.9004722,76,C0,12,1947.529412,0,1025,2972.529412,146.2333899,148.6264706,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2024,2024,1644.776818,4686.333333,3.029882699,562.9883908,0.649549791,153.6954204,0.093444544,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,153.6954204,147.1986631,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2024,2024,1786.364721,5161.625,3.057305039,558.9316704,0.651039336,166.9267156,0.093444924,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,166.9267156,147.1986631,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2024,2024,1934.301269,5638.475,3.070681826,556.9659164,0.762949169,179.5568745,0.092827771,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,179.5568745,147.1986631,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hhigh,R,NA,NA,11,NA,NA,2024,2024,2451.806884,2451.806884,NA,NA,1.092900887,225.8929028,0.092133236,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,225.8929028,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2024,2024,887.9253732,887.9253732,NA,NA,0.231552866,79.93978926,0.090029851,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,79.93978926,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hhigh,Rl,NA,NA,7,NA,NA,2024,2024,1563.88151,1563.88151,NA,NA,0.861348021,145.9531135,0.093327476,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,145.9531135,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2024,2024,622.8780314,2451.806884,3.93625519,NA,0.270333261,92.6451688,0.148737255,NA,NA,NA,NA,C0,NA,NA,NA,NA,1267.663289,92.6451688,63.38316445,622.8780314,0.270333261
Mass,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,7,NA,2024,2024,383.7824579,1563.88151,4.074916605,NA,0.208671507,55.73478996,0.145224954,NA,NA,NA,NA,C0,NA,NA,NA,NA,858.0044118,55.73478996,42.900220589999996,383.7824579,0.208671507
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2024,2024,1660.934032,4990.1,3.19292476,870.1546918,0.66103941,239.7086269,0.144321582,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,239.7086269,181.2895722,1660.934032,0.66103941
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2024,2024,1794.929498,5461.8,3.218774052,862.5389032,0.680749271,253.0564104,0.140984039,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,253.0564104,181.2895722,1794.929498,0.680749271
Mass,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2024,2024,1935.539585,5936.3,3.230696932,858.6643722,0.755553618,268.8205812,0.138886636,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,268.8205812,181.2895722,1935.539585,0.755553618
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2024,2024,1338.455713,4479.666667,3.611517641,353.1099786,0.495865221,199.3894106,0.148969748,0,0,-283.8729179,75,C0,12,1947.529412,0,1025,2972.529412,199.3894106,148.6264706,1338.455713,0.495865221
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2024,2024,1453.276137,4958.5,3.658859114,352.4287855,0.489026662,210.6324392,0.144936281,36.31230108,4,-119.3463298,47,C0,12,1947.529412,0,1025,2972.529412,210.6324392,148.6264706,1453.276137,0.489026662
Mass,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2024,2024,1573.764181,5437.166667,3.6844863390000002,351.8023606,0.586242156,224.380747,0.142575838,80.73817432,4,-168.9004722,76,C0,12,1947.529412,0,1025,2972.529412,224.380747,148.6264706,1573.764181,0.586242156
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2024,2024,1644.776818,4686.333333,3.029882699,562.9883908,0.649549791,239.669429,0.145715471,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,239.669429,147.1986631,1644.776818,0.649549791
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2024,2024,1786.364721,5161.625,3.057305039,558.9316704,0.651039336,253.6322369,0.141982336,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,253.6322369,147.1986631,1786.364721,0.651039336
Mass,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2024,2024,1934.301269,5638.475,3.070681826,556.9659164,0.762949169,270.1300443,0.139652519,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,270.1300443,147.1986631,1934.301269,0.762949169
Mass,Nom,Ideal,AK,Hlow,R,NA,NA,11,NA,NA,2024,2024,2451.806884,2451.806884,NA,NA,1.092900887,362.8571639,0.147995817,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,362.8571639,50.3529412,2451.806884,1.092900887
Mass,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2024,2024,887.9253732,887.9253732,NA,NA,0.231552866,136.7747738,0.154038591,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,136.7747738,25.17647059,887.9253732,0.231552866
Mass,Nom,Ideal,AK,Hlow,Rl,NA,NA,7,NA,NA,2024,2024,1563.88151,1563.88151,NA,NA,0.861348021,226.0823901,0.14456491,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,226.0823901,25.17647059,1563.88151,0.861348021
Mass,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2024,2024,1990.511485,6756.827442,3.394518189,NA,0.710638543,192.6953321,0.096806943,NA,NA,NA,NA,C0,NA,NA,NA,NA,1966.561829,192.6953321,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,2024,2024,964.1722575,3452.191552,3.580471773,NA,0.512422304,93.2202826,0.096684261,NA,NA,NA,NA,C0,NA,NA,NA,NA,993.2473572,93.2202826,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,2024,2024,3633.562617,9409.754133,2.797782968,984.7122305,1.284602387,368.6738416,0.101463462,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,368.6738416,211.60942515000002,3633.562617,1.284602387
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,2024,2024,3770.419007,9885.106867,2.824198511,980.69261530000006,1.296325991,382.0520428,0.101328802,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,382.0520428,211.60942515000002,3770.419007,1.296325991
Mass,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,2024,2024,3911.904224,10360.4334,2.844998035,977.6190741,1.386754143,394.9824912,0.100969366,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,394.9824912,211.60942515000002,3911.904224,1.386754143
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2024,2024,3368.420245,8835.866667,2.851984185,404.206908,1.169403739,339.0787868,0.100664039,0,0,-52.681415200000004,28,C0,14,2129.882353,0,1193.75,3323.632353,339.0787868,166.18161765,3368.420245,1.169403739
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2024,2024,3507.261301,9314.2,2.877427848,403.2600842,1.160786626,352.211698,0.100423569,0,0,-31.3909238,21,C0,14,2129.882353,0,1193.75,3323.632353,352.211698,166.18161765,3507.261301,1.160786626
Mass,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2024,2024,3652.620694,9793.233333,2.8953953,402.6141629,1.263909986,364.8723749,0.099893311,0,0,-56.98121891,26,C0,14,2129.882353,0,1193.75,3323.632353,364.8723749,166.18161765,3652.620694,1.263909986
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2024,2024,3456.050935,9068.266667,2.846484322,639.6661565,1.222719085,347.9309668,0.100672986,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,347.9309668,186.6361631,3456.050935,1.222719085
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2024,2024,3595.105487,9545.666667,2.871021919,637.8538729,1.207486845,361.1925039,0.100467846,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,361.1925039,186.6361631,3595.105487,1.207486845
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2024,2024,3740.562484,10022.83333,2.888183727,636.2272902,1.309055549,373.9205549,0.099963724,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,373.9205549,186.6361631,3740.562484,1.309055549
Mass,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2024,2024,6756.827442,6756.827442,NA,NA,2.362481176,641.796701,0.094984918,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,641.796701,50.3529412,6756.827442,2.362481176
Mass,Nom,Ideal,CH,Hhigh,Rb,NA,NA,7,NA,NA,2024,2024,3304.63589,3304.63589,NA,NA,0.653441254,314.8754279,0.095282941,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,314.8754279,25.17647059,3304.63589,0.653441254
Mass,Nom,Ideal,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,2024,2024,3452.191552,3452.191552,NA,NA,1.709039922,326.9212732,0.094699633,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,326.9212732,25.17647059,3452.191552,1.709039922
Mass,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,2024,2024,1990.511485,6756.827442,3.394518189,NA,0.710638543,278.6704488,0.139999418,NA,NA,NA,NA,C0,NA,NA,NA,NA,1966.561829,278.6704488,98.32809145,1990.511485,0.710638543
Mass,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,8.5,NA,2024,2024,964.1722575,3452.191552,3.580471773,NA,0.512422304,130.1219839,0.134957196,NA,NA,NA,NA,C0,NA,NA,NA,NA,993.2473572,130.1219839,49.66236786,964.1722575,0.512422304
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,2024,2024,3633.562617,9409.754133,2.797782968,984.7122305,1.284602387,548.1376375,0.15085405,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,548.1376375,211.60942515000002,3633.562617,1.284602387
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,2024,2024,3770.419007,9885.106867,2.824198511,980.69261530000006,1.296325991,562.6657424,0.149231622,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,562.6657424,211.60942515000002,3770.419007,1.296325991
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,2024,2024,3911.904224,10360.4334,2.844998035,977.6190741,1.386754143,578.7977889,0.147958067,0,0,0,0,C0,12,1947.529412,1090.909091,1193.75,4232.188503,578.7977889,211.60942515000002,3911.904224,1.386754143
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2024,2024,3368.420245,8835.866667,2.851984185,404.206908,1.169403739,505.5791147,0.150093836,0,0,-52.681415200000004,28,C0,14,2129.882353,0,1193.75,3323.632353,505.5791147,166.18161765,3368.420245,1.169403739
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2024,2024,3507.261301,9314.2,2.877427848,403.2600842,1.160786626,519.5613454,0.148138762,0,0,-31.3909238,21,C0,14,2129.882353,0,1193.75,3323.632353,519.5613454,166.18161765,3507.261301,1.160786626
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2024,2024,3652.620694,9793.233333,2.8953953,402.6141629,1.263909986,536.1257913,0.146778392,0,0,-56.98121891,26,C0,14,2129.882353,0,1193.75,3323.632353,536.1257913,166.18161765,3652.620694,1.263909986
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2024,2024,3456.050935,9068.266667,2.846484322,639.6661565,1.222719085,516.7955587,0.149533548,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,516.7955587,186.6361631,3456.050935,1.222719085
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2024,2024,3595.105487,9545.666667,2.871021919,637.8538729,1.207486845,530.9631746,0.147690569,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,530.9631746,186.6361631,3595.105487,1.207486845
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2024,2024,3740.562484,10022.83333,2.888183727,636.2272902,1.309055549,547.4975149,0.146367697,0,0,0,0,C0,14,2129.882353,409.0909091,1193.75,3732.723262,547.4975149,186.6361631,3740.562484,1.309055549
Mass,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,2024,2024,6756.827442,6756.827442,NA,NA,2.362481176,917.9598236,0.135856633,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,917.9598236,50.3529412,6756.827442,2.362481176
Mass,Nom,Ideal,CH,Hlow,Rb,NA,NA,7,NA,NA,2024,2024,3304.63589,3304.63589,NA,NA,0.653441254,465.3567858,0.140819383,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,465.3567858,25.17647059,3304.63589,0.653441254
Mass,Nom,Ideal,CH,Hlow,Rl,NA,NA,8.5,NA,NA,2024,2024,3452.191552,3452.191552,NA,NA,1.709039922,452.6030379,0.131106004,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,452.6030379,25.17647059,3452.191552,1.709039922
Mass,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,2024,2024,537.7658421,2154.041102,4.005537231,NA,0.282427366,50.55994105,0.094018506,NA,NA,NA,NA,C0,NA,NA,NA,NA,1267.663289,50.55994105,63.38316445,537.7658421,0.282427366
Mass,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,7,NA,2024,2024,384.0113003,1564.693484,4.074602708,NA,0.208881673,35.88840465,0.093456637,NA,NA,NA,NA,C0,NA,NA,NA,NA,858.0044118,35.88840465,42.900220589999996,384.0113003,0.208881673
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2024,2024,1546.518091,4689.9,3.211476218,867.7767729,0.710562432,146.143512,0.094498417,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,146.143512,181.2895722,1546.518091,0.710562432
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2024,2024,1680.243303,5161.4,3.237851694,859.9534724,0.733530105,158.7644692,0.094488976,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,158.7644692,181.2895722,1680.243303,0.733530105
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2024,2024,1820.725005,5636,3.249232704,856.0742083,0.810277432,171.1033077,0.093975371,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,171.1033077,181.2895722,1820.725005,0.810277432
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2024,2024,1229.242688,4180.333333,3.657075198,351.5560769,0.530542349,116.6628893,0.094906311,0,0,-279.1146102,66,C0,12,1947.529412,0,1025,2972.529412,116.6628893,148.6264706,1229.242688,0.530542349
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2024,2024,1343.897704,4659.333333,3.704539833,351.0547858,0.513198703,127.2738352,0.094705002,37.72039995,5,-137.4569569,48,C0,12,1947.529412,0,1025,2972.529412,127.2738352,148.6264706,1343.897704,0.513198703
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2024,2024,1464.442989,5137.833333,3.727710131,350.2155067,0.616350708,137.5758668,0.09394416,83.38365351,4,-172.3773644,72,C0,12,1947.529412,0,1025,2972.529412,137.5758668,148.6264706,1464.442989,0.616350708
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2024,2024,1526.038875,4387.133333,3.046880137,561.5294237,0.689970707,144.4211227,0.094637905,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,144.4211227,147.1986631,1526.038875,0.689970707
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2024,2024,1667.636224,4862.283333,3.074525127,557.4205736,0.712802312,157.6654379,0.094544263,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,157.6654379,147.1986631,1667.636224,0.712802312
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2024,2024,1815.497925,5339.133333,3.087388724,555.370064,0.803317486,170.2896087,0.093797744,0,0,0,0,C0,9,1509.882353,409.0909091,1025,2943.973262,170.2896087,147.1986631,1815.497925,0.803317486
Mass,Nom,Real,AK,Hhigh,R,NA,NA,11,NA,NA,2024,2024,2154.041102,2154.041102,NA,NA,1.146034572,202.2575394,0.093896787,NA,NA,NA,NA,C0,NA,NA,NA,NA,1007.058824,202.2575394,50.3529412,2154.041102,1.146034572
Mass,Nom,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,2024,2024,589.3476177,589.3476177,NA,NA,0.283944288,56.19698486,0.095354564,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,56.19698486,25.17647059,589.3476177,0.283944288
Mass,Nom,Real,AK,Hhigh,Rl,NA,NA,7,NA,NA,2024,2024,1564.693484,1564.693484,NA,NA,0.862090283,146.0605546,0.093347711,NA,NA,NA,NA,C0,NA,NA,NA,NA,503.5294118,146.0605546,25.17647059,1564.693484,0.862090283
Mass,Nom,Real,AK,Hlow,HP,NA,NA,NA,11,NA,2024,2024,537.7658421,2154.041102,4.005537231,NA,0.282427366,79.16216195,0.147205634,NA,NA,NA,NA,C0,NA,NA,NA,NA,1267.663289,79.16216195,63.38316445,537.7658421,0.282427366
Mass,Nom,Real,AK,Hlow,HPl,NA,NA,NA,7,NA,2024,2024,384.0113003,1564.693484,4.074602708,NA,0.208881673,55.79841499,0.145304096,NA,NA,NA,NA,C0,NA,NA,NA,NA,858.0044118,55.79841499,42.900220589999996,384.0113003,0.208881673
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2024,2024,1546.518091,4689.9,3.211476218,867.7767729,0.710562432,218.214169,0.141100302,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,218.214169,181.2895722,1546.518091,0.710562432
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2024,2024,1680.243303,5161.4,3.237851694,859.9534724,0.733530105,231.4840884,0.137768196,0,0,0,0,C0,6,1509.882353,1090.909091,1025,3625.791444,231.4840884,181.2895722,1680.243303,0.733530105
