house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,119.9344959,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2025-Hhigh,5103.318888,5103.4269079999995,2.346386682,354.59904900000004,1887.0588232,R R
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,123.8140918,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2025-Hhigh,5167.718887999999,5167.8041809999995,2.366386682,358.4786449,1981.1764703,R Ro
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,161.2278694,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2025-Hhigh,5806.018888,5806.131466999999,2.426386682,395.8924225,2098.8235291,R R
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,168.4318162,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2025-Hhigh,5922.018888,5922.046813,2.454720015,403.0963693,2122.3529409,R Ro
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,192.3995113,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2025-Hhigh,6283.468887999999,6283.713728999999,2.5697200149999997,427.0640644,2098.8235291,R R
Mod,Nom,Real,AK,2025,Hhigh,R,NA,12,3074.818888,3074.818888,234.6645531,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,199.3828586,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2025-Hhigh,6398.968887999999,6399.212941,2.594720015,434.0474117,2122.3529409,R Ro
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,77.97282918,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2025-Hlow,4084.618888,4084.593672,2.096386682,527.91993078,1804.7058821,R R
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,81.13668486,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2025-Hlow,4124.118888,4124.20796,2.089720015,531.08378646,1863.5294115,R Ro
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,117.5200041,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2025-Hlow,4561.118888,4561.097984,2.2347200149999997,567.4671057,1804.7058821,R R
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,120.6121499,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2025-Hlow,4599.918888,4599.933948,2.243053348,570.5592515,1863.5294115,R Ro
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,164.2077804,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2025-Hlow,5103.318888,5103.4269079999995,2.346386682,614.154882,1887.0588232,R R
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,169.2129444,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2025-Hlow,5167.718887999999,5167.8041809999995,2.366386682,619.160046,1981.1764703,R Ro
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,214.0786973,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2025-Hlow,5806.018888,5806.131466999999,2.426386682,664.0257988999999,2098.8235291,R R
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,223.4325092,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2025-Hlow,5922.018888,5922.046813,2.454720015,673.3796108,2122.3529409,R Ro
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,250.2168258,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2025-Hlow,6283.468887999999,6283.713728999999,2.5697200149999997,700.1639274,2098.8235291,R R
Mod,Nom,Real,AK,2025,Hlow,R,NA,12,3074.818888,3074.818888,449.9471016,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,259.3669133,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2025-Hlow,6398.968887999999,6399.212941,2.594720015,709.3140149000001,2122.3529409,R Ro
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,44.20913648,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2030-Hhigh,4084.618888,4084.593672,2.096386682,237.40214728,1804.7058821,R R
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,46.07767529,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2030-Hhigh,4124.118888,4124.20796,2.089720015,239.27068609,1863.5294115,R Ro
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,66.75109107,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2030-Hhigh,4561.118888,4561.097984,2.2347200149999997,259.94410187,1804.7058821,R R
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,68.60210973,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2030-Hhigh,4599.918888,4599.933948,2.243053348,261.79512052999996,1863.5294115,R Ro
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,93.72610678,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2030-Hhigh,5103.318888,5103.4269079999995,2.346386682,286.91911758,1887.0588232,R R
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,96.77892394,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2030-Hhigh,5167.718887999999,5167.8041809999995,2.366386682,289.97193474,1981.1764703,R Ro
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,124.5983812,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2030-Hhigh,5806.018888,5806.131466999999,2.426386682,317.791392,2098.8235291,R R
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,130.421884,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2030-Hhigh,5922.018888,5922.046813,2.454720015,323.6148948,2122.3529409,R Ro
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,149.5011212,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2030-Hhigh,6283.468887999999,6283.713728999999,2.5697200149999997,342.69413199999997,2098.8235291,R R
Mod,Nom,Real,AK,2030,Hhigh,R,NA,12,3074.818888,3074.818888,193.1930108,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,155.0924073,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2030-Hhigh,6398.968887999999,6399.212941,2.594720015,348.2854181,2122.3529409,R Ro
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,59.89191363,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2030-Hlow,4084.618888,4084.593672,2.096386682,415.36178142999995,1804.7058821,R R
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,62.34847667,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2030-Hlow,4124.118888,4124.20796,2.089720015,417.81834446999994,1863.5294115,R Ro
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,90.22597335,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2030-Hlow,4561.118888,4561.097984,2.2347200149999997,445.69584115,1804.7058821,R R
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,92.54079,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2030-Hlow,4599.918888,4599.933948,2.243053348,448.0106578,1863.5294115,R Ro
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,126.421338,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2030-Hlow,5103.318888,5103.4269079999995,2.346386682,481.89120579999997,1887.0588232,R R
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,130.3740321,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2030-Hlow,5167.718887999999,5167.8041809999995,2.366386682,485.8438999,1981.1764703,R Ro
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,164.7775914,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2030-Hlow,5806.018888,5806.131466999999,2.426386682,520.2474592,2098.8235291,R R
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,171.8624388,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2030-Hlow,5922.018888,5922.046813,2.454720015,527.3323066,2122.3529409,R Ro
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,192.3174861,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2030-Hlow,6283.468887999999,6283.713728999999,2.5697200149999997,547.7873539,2098.8235291,R R
Mod,Nom,Real,AK,2030,Hlow,R,NA,12,3074.818888,3074.818888,355.4698678,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,199.2911824,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2030-Hlow,6398.968887999999,6399.212941,2.594720015,554.7610502,2122.3529409,R Ro
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,47.2201534,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2035-Hhigh,4084.618888,4084.593672,2.096386682,252.0441897,1804.7058821,R R
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,49.36324962,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2035-Hhigh,4124.118888,4124.20796,2.089720015,254.18728592,1863.5294115,R Ro
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,68.97966358,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2035-Hhigh,4561.118888,4561.097984,2.2347200149999997,273.80369987999995,1804.7058821,R R
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,70.8498921,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2035-Hhigh,4599.918888,4599.933948,2.243053348,275.6739284,1863.5294115,R Ro
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,96.03294258,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2035-Hhigh,5103.318888,5103.4269079999995,2.346386682,300.85697888,1887.0588232,R R
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,99.2693829,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2035-Hhigh,5167.718887999999,5167.8041809999995,2.366386682,304.09341919999997,1981.1764703,R Ro
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,128.2906568,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2035-Hhigh,5806.018888,5806.131466999999,2.426386682,333.11469309999995,2098.8235291,R R
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,133.919419,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2035-Hhigh,5922.018888,5922.046813,2.454720015,338.7434553,2122.3529409,R Ro
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,152.9482834,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2035-Hhigh,6283.468887999999,6283.713728999999,2.5697200149999997,357.7723197,2098.8235291,R R
Mod,Nom,Real,AK,2035,Hhigh,R,NA,12,3074.818888,3074.818888,204.8240363,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,158.8252971,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2035-Hhigh,6398.968887999999,6399.212941,2.594720015,363.6493334,2122.3529409,R Ro
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,57.22642002,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2035-Hlow,4084.618888,4084.593672,2.096386682,347.79607131999995,1804.7058821,R R
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,59.5046725,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2035-Hlow,4124.118888,4124.20796,2.089720015,350.0743238,1863.5294115,R Ro
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,84.36844661,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2035-Hlow,4561.118888,4561.097984,2.2347200149999997,374.93809791,1804.7058821,R R
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,86.5716879,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2035-Hlow,4599.918888,4599.933948,2.243053348,377.14133919999995,1863.5294115,R Ro
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,116.5683248,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2035-Hlow,5103.318888,5103.4269079999995,2.346386682,407.13797609999995,1887.0588232,R R
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,120.2362194,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2035-Hlow,5167.718887999999,5167.8041809999995,2.366386682,410.80587069999996,1981.1764703,R Ro
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,153.4971371,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2035-Hlow,5806.018888,5806.131466999999,2.426386682,444.06678839999995,2098.8235291,R R
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,160.2348938,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2035-Hlow,5922.018888,5922.046813,2.454720015,450.8045451,2122.3529409,R Ro
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,179.303733,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2035-Hlow,6283.468887999999,6283.713728999999,2.5697200149999997,469.8733843,2098.8235291,R R
Mod,Nom,Real,AK,2035,Hlow,R,NA,12,3074.818888,3074.818888,290.5696513,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,186.0202733,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2035-Hlow,6398.968887999999,6399.212941,2.594720015,476.5899246,2122.3529409,R Ro
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,48.81136829,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2040-Hhigh,4084.618888,4084.593672,2.096386682,276.19517639000003,1804.7058821,R R
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,50.90642993,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2040-Hhigh,4124.118888,4124.20796,2.089720015,278.29023803,1863.5294115,R Ro
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,71.60415489,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2040-Hhigh,4561.118888,4561.097984,2.2347200149999997,298.98796299,1804.7058821,R R
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,73.51396166,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2040-Hhigh,4599.918888,4599.933948,2.243053348,300.89776976,1863.5294115,R Ro
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,100.1583369,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2040-Hhigh,5103.318888,5103.4269079999995,2.346386682,327.542145,1887.0588232,R R
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,103.3688572,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2040-Hhigh,5167.718887999999,5167.8041809999995,2.366386682,330.7526653,1981.1764703,R Ro
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,132.0322705,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2040-Hhigh,5806.018888,5806.131466999999,2.426386682,359.4160786,2098.8235291,R R
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,137.8673232,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2040-Hhigh,5922.018888,5922.046813,2.454720015,365.2511313,2122.3529409,R Ro
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,158.0563138,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2040-Hhigh,6283.468887999999,6283.713728999999,2.5697200149999997,385.4401219,2098.8235291,R R
Mod,Nom,Real,AK,2040,Hhigh,R,NA,12,3074.818888,3074.818888,227.3838081,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,163.9811131,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2040-Hhigh,6398.968887999999,6399.212941,2.594720015,391.3649212,2122.3529409,R Ro
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,56.07737422,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2040-Hlow,4084.618888,4084.593672,2.096386682,358.67647742,1804.7058821,R R
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,58.28849291,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2040-Hlow,4124.118888,4124.20796,2.089720015,360.88759611,1863.5294115,R Ro
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,82.52217116,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2040-Hlow,4561.118888,4561.097984,2.2347200149999997,385.12127436000003,1804.7058821,R R
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,84.52853815,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2040-Hlow,4599.918888,4599.933948,2.243053348,387.12764135,1863.5294115,R Ro
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,115.5724353,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2040-Hlow,5103.318888,5103.4269079999995,2.346386682,418.1715385,1887.0588232,R R
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,119.008258,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2040-Hlow,5167.718887999999,5167.8041809999995,2.366386682,421.6073612,1981.1764703,R Ro
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,149.5111156,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2040-Hlow,5806.018888,5806.131466999999,2.426386682,452.1102188,2098.8235291,R R
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,4,Ro,360,2847.2,2847.227925,156.2633239,0.585,611.7647059,Mod-Nom-Real-AK-4-R-Ro-C0-2040-Hlow,5922.018888,5922.046813,2.454720015,458.8624271,2122.3529409,R Ro
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,5,R,300,3208.65,3208.894841,178.1115077,0.7,588.2352941,Mod-Nom-Real-AK-5-R-R-C0-2040-Hlow,6283.468887999999,6283.713728999999,2.5697200149999997,480.7106109,2098.8235291,R R
Mod,Nom,Real,AK,2040,Hlow,R,NA,12,3074.818888,3074.818888,302.5991032,1.869720015,1510.588235,5,Ro,360,3324.15,3324.394053,184.5471985,0.725,611.7647059,Mod-Nom-Real-AK-5-R-Ro-C0-2040-Hlow,6398.968887999999,6399.212941,2.594720015,487.1463017,2122.3529409,R Ro
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,1,R,135,1009.8,1009.774784,52.20647712,0.226666667,294.1176471,Mod-Nom-Real-AK-1-R-R-C0-2045-Hhigh,4084.618888,4084.593672,2.096386682,313.43349162,1804.7058821,R R
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,1,Ro,162,1049.3,1049.389072,54.50536978,0.22,352.9411765,Mod-Nom-Real-AK-1-R-Ro-C0-2045-Hhigh,4124.118888,4124.20796,2.089720015,315.73238428,1863.5294115,R Ro
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,2,R,135,1486.3,1486.279096,76.44700712,0.365,294.1176471,Mod-Nom-Real-AK-2-R-R-C0-2045-Hhigh,4561.118888,4561.097984,2.2347200149999997,337.67402161999996,1804.7058821,R R
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,2,Ro,162,1525.1,1525.11506,78.46043566,0.373333333,352.9411765,Mod-Nom-Real-AK-2-R-Ro-C0-2045-Hhigh,4599.918888,4599.933948,2.243053348,339.68745016,1863.5294115,R Ro
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,3,R,180,2028.5,2028.60802,107.5403546,0.476666667,376.4705882,Mod-Nom-Real-AK-3-R-R-C0-2045-Hhigh,5103.318888,5103.4269079999995,2.346386682,368.7673691,1887.0588232,R R
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,3,Ro,216,2092.9,2092.985293,111.0784661,0.496666667,470.5882353,Mod-Nom-Real-AK-3-R-Ro-C0-2045-Hhigh,5167.718887999999,5167.8041809999995,2.366386682,372.3054806,1981.1764703,R Ro
Mod,Nom,Real,AK,2045,Hhigh,R,NA,12,3074.818888,3074.818888,261.2270145,1.869720015,1510.588235,4,R,300,2731.2,2731.312579,141.5516531,0.556666667,588.2352941,Mod-Nom-Real-AK-4-R-R-C0-2045-Hhigh,5806.018888,5806.131466999999,2.426386682,402.7786676,2098.8235291,R R
