house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,CS_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,Crenew,NA,6,500,2197.7230995770597,38630.279479383695,3698.9955882,5896.71868777706
Mod,H1,Ideal,AK,Hhigh,R,NA,NA,C0,8.5,NA,NA,3722.3956268,49768.136637999996,1661.6470585,5384.0426853
Mod,H1,Ideal,AK,Hhigh,Rb,NA,NA,C0,4,NA,NA,991.39775108,12703.9148104,1107.7647064,2099.16245748
Mod,H1,Ideal,AK,Hhigh,Rl,NA,NA,C0,4.5,NA,NA,2730.9978754,37064.221832,553.8823529800001,3284.88022838
Mod,H1,Ideal,AK,Hlow,HP,NA,NA,C0,NA,7,NA,1455.73097095,12130.818469,943.80485298,2399.53582393
Mod,H1,Ideal,AK,Hlow,HPl,NA,NA,C0,NA,5,NA,1112.6783026,9609.3498314,776.47058819,1889.14889079
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,C0,NA,5,1000,3211.527342362501,34032.37745588452,4448.9955884,7660.522930762501
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,Cpeak,NA,5,1000,3209.930117926155,34026.75394121713,4448.9955884,7658.925706326156
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,Crenew,NA,5,1000,2819.0685007654256,34382.95121949717,4448.9955884,7268.064089165426
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,C0,NA,5,1000,3385.653496145248,37064.705871892584,4448.9955884,7834.649084545248
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,Cpeak,NA,5,1000,3383.2502457576898,37057.757663044824,4448.9955884,7832.245834157689
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,Crenew,NA,5,1000,2969.889912221177,37421.17841246609,4448.9955884,7418.885500621177
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,C0,NA,5,1000,3587.4765776988215,40152.521644247514,4448.9955884,8036.472166098822
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,Cpeak,NA,5,1000,3584.809481612405,40145.47075333036,4448.9955884,8033.805070012405
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,Crenew,NA,5,1000,3165.504637940543,40473.34717398996,4448.9955884,7614.500226340543
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,C0,NA,8.5,200,3168.240408890129,32777.12400858576,3248.9955883,6417.235997190129
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,Cpeak,NA,8.5,200,3164.4807085998323,32767.94593500125,3248.9955883,6413.476296899832
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,Crenew,NA,8.5,200,3115.9713163661345,32820.78365298958,3248.9955883,6364.966904666135
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,C0,NA,8.5,200,3342.666576906599,35903.6041447418,3248.9955883,6591.662165206599
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,Cpeak,NA,8.5,200,3339.2061904549028,35895.46788061374,3248.9955883,6588.201778754903
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,Crenew,NA,8.5,200,3295.219978863709,35952.901038044714,3248.9955883,6544.215567163708
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,C0,NA,8.5,200,3554.014797593107,39159.702439006665,3248.9955883,6803.010385893107
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,Cpeak,NA,8.5,200,3549.242312141694,39137.20268305897,3248.9955883,6798.237900441694
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,Crenew,NA,8.5,200,3511.9812604239123,39222.63880683818,3248.9955883,6760.976848723913
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,C0,NA,6,500,3157.1311139293343,32682.427974415248,3698.9955882,6856.126702129334
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,Cpeak,NA,6,500,3154.5097348521213,32676.036681872723,3698.9955882,6853.505323052121
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,Crenew,NA,6,500,2939.0130098751188,32623.803143872916,3698.9955882,6638.008598075119
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,C0,NA,6,500,3327.8849822069146,35620.15305021861,3698.9955882,7026.880570406915
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,Cpeak,NA,6,500,3324.69507950781,35612.07469583103,3698.9955882,7023.69066770781
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,Crenew,NA,6,500,3102.356910580108,35550.90840969818,3698.9955882,6801.352498780108
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,C0,NA,6,500,3529.819682373957,38701.68679407677,3698.9955882,7228.815270573958
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,Cpeak,NA,6,500,3526.263840008084,38692.46582434936,3698.9955882,7225.2594282080845
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,Crenew,NA,6,500,3303.8363487726892,38631.52022805844,3698.9955882,7002.831936972689
Mod,H1,Ideal,AK,Hlow,R,NA,NA,C0,8.5,NA,NA,5964.7389589,49768.136637999996,1661.6470585,7626.3860174
Mod,H1,Ideal,AK,Hlow,Rb,NA,NA,C0,4,NA,NA,1686.11758078,12703.9148104,1107.7647064,2793.8822871800003
Mod,H1,Ideal,AK,Hlow,Rl,NA,NA,C0,4.5,NA,NA,4278.6213794000005,37064.221832,553.8823529800001,4832.503732380001
Mod,H1,Ideal,CH,Hhigh,HP,NA,NA,C0,NA,12.5,NA,4081.7269129,53667.51643,1614.2265865,5695.9534994000005
Mod,H1,Ideal,CH,Hhigh,HPl,NA,NA,C0,NA,8,NA,2132.6862717,28825.354052,1040.5448504,3173.2311221
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,C0,NA,8.5,1000,6723.252066973617,96789.96812451014,4593.3705884,11316.622655373616
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,8.5,1000,6710.934703610941,96761.63489767909,4593.3705884,11304.30529201094
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,Crenew,NA,8.5,1000,6222.918440375662,96429.199070102,4593.3705884,10816.289028775662
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,C0,NA,8.5,1000,6911.7232621419735,100239.4559428627,4593.3705884,11505.093850541973
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,8.5,1000,6898.19049286944,100210.13504291006,4593.3705884,11491.56108126944
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,Crenew,NA,8.5,1000,6385.865302107859,99820.84727684049,4593.3705884,10979.235890507858
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,C0,NA,8.5,1000,7126.501295073978,103791.83121256373,4593.3705884,11719.871883473978
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,8.5,1000,7112.71629017267,103765.35003919757,4593.3705884,11706.08687857267
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,Crenew,NA,8.5,1000,6592.050632170076,103353.20002374562,4593.3705884,11185.421220570075
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,C0,NA,11.2,200,6233.884303125016,87963.76817175909,3874.7823532,10108.666656325016
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,Cpeak,NA,11.2,200,6221.006469010446,87919.2312229947,3874.7823532,10095.788822210447
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,Crenew,NA,11.2,200,6185.490660104099,87983.87363590942,3874.7823532,10060.2730133041
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,C0,NA,11.2,200,6387.496002515833,90924.16364690021,3874.7823532,10262.278355715833
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,Cpeak,NA,11.2,200,6376.494921869045,90887.81262749706,3874.7823532,10251.277275069046
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,Crenew,NA,11.2,200,6343.233454422194,90960.79077549546,3874.7823532,10218.015807622194
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,C0,NA,11.2,200,6564.082943571321,94012.02402076265,3874.7823532,10438.86529677132
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,Cpeak,NA,11.2,200,6548.500458914786,93948.54042682213,3874.7823532,10423.282812114787
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,Crenew,NA,11.2,200,6525.880961276985,94062.54764469508,3874.7823532,10400.663314476984
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,C0,NA,8.5,500,6535.070386829877,94076.0268613471,3843.3705882,10378.440975029876
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,Cpeak,NA,8.5,500,6522.823366896159,94047.54761317662,3843.3705882,10366.19395509616
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,Crenew,NA,8.5,500,6277.639813545136,93943.34692537185,3843.3705882,10121.010401745136
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,C0,NA,8.5,500,6713.357493346527,97518.06023890869,3843.3705882,10556.728081546527
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,Cpeak,NA,8.5,500,6699.434629125287,97491.47049816663,3843.3705882,10542.805217325287
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,Crenew,NA,8.5,500,6451.834261699979,97380.5582483426,3843.3705882,10295.20484989998
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,C0,NA,8.5,500,6916.168639040792,101065.36152093594,3843.3705882,10759.539227240792
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,Cpeak,NA,8.5,500,6902.226540405679,101037.88125228538,3843.3705882,10745.59712860568
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,Crenew,NA,8.5,500,6660.3925144250115,100943.72258880823,3843.3705882,10503.763102625011
Mod,H1,Ideal,CH,Hhigh,R,NA,NA,C0,12.5,NA,NA,13755.3856735,186198.467004,1661.6470585,15417.032732000001
Mod,H1,Ideal,CH,Hhigh,Rb,NA,NA,C0,4.5,NA,NA,5859.1589267,76497.958416,1107.7647064,6966.9236331
Mod,H1,Ideal,CH,Hhigh,Rl,NA,NA,C0,8,NA,NA,7896.2267467,109700.508588,553.8823529800001,8450.10909968
Mod,H1,Ideal,CH,Hlow,HP,NA,NA,C0,NA,12.5,NA,5994.684614,53667.51643,1614.2265865,7608.9112005
Mod,H1,Ideal,CH,Hlow,HPl,NA,NA,C0,NA,8,NA,2992.958603,28825.354052,1040.5448504,4033.5034534
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,C0,NA,8.5,1000,9691.613003762503,96789.96812451014,4593.3705884,14284.983592162502
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,Cpeak,NA,8.5,1000,9686.285667706285,96761.63489767909,4593.3705884,14279.656256106286
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,Crenew,NA,8.5,1000,9235.476372864283,96442.94989836664,4593.3705884,13828.846961264284
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,C0,NA,8.5,1000,9902.453632657625,100239.4559428627,4593.3705884,14495.824221057625
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,Cpeak,NA,8.5,1000,9896.038582371133,100210.13504291006,4593.3705884,14489.409170771134
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,Crenew,NA,8.5,1000,9426.217974893993,99834.58539163413,4593.3705884,14019.588563293994
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,C0,NA,8.5,1000,10139.050908203943,103791.83121256373,4593.3705884,14732.421496603944
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,Cpeak,NA,8.5,1000,10132.81082888082,103765.35003919757,4593.3705884,14726.181417280819
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,Crenew,NA,8.5,1000,9661.145205998273,103365.50791010531,4593.3705884,14254.515794398274
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,C0,NA,11.2,200,9103.005053616118,87963.76817175909,3874.7823532,12977.787406816118
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,Cpeak,NA,11.2,200,9092.488730659856,87919.2312229947,3874.7823532,12967.271083859856
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,Crenew,NA,11.2,200,9057.229603683707,87987.58441533017,3874.7823532,12932.011956883707
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,C0,NA,11.2,200,9282.232681592468,90924.16364690021,3874.7823532,13157.015034792468
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,Cpeak,NA,11.2,200,9274.581222039127,90887.81262749706,3874.7823532,13149.363575239127
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,Crenew,NA,11.2,200,9242.358262543048,90962.64813814891,3874.7823532,13117.140615743048
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,C0,NA,11.2,200,9484.918901092904,94012.02402076265,3874.7823532,13359.701254292904
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,Cpeak,NA,11.2,200,9472.728483363906,93948.54042682213,3874.7823532,13347.510836563906
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,Crenew,NA,11.2,200,9448.692095531887,94066.02873165006,3874.7823532,13323.474448731888
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,C0,NA,8.5,500,9463.102084620494,94076.0268613471,3843.3705882,13306.472672820493
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,Cpeak,NA,8.5,500,9456.617084644065,94047.54761317662,3843.3705882,13299.987672844065
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,Crenew,NA,8.5,500,9230.552911681269,93949.46026210004,3843.3705882,13073.923499881268
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,C0,NA,8.5,500,9665.860431233003,97518.06023890869,3843.3705882,13509.231019433002
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,Cpeak,NA,8.5,500,9658.201164264874,97491.47049816663,3843.3705882,13501.571752464873
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,Crenew,NA,8.5,500,9431.413299429505,97386.14672706512,3843.3705882,13274.783887629505
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,C0,NA,8.5,500,9893.81321196191,101065.36152093594,3843.3705882,13737.183800161909
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,Cpeak,NA,8.5,500,9886.654564384662,101037.88125228538,3843.3705882,13730.025152584662
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,Crenew,NA,8.5,500,9663.259167995688,100950.47275917452,3843.3705882,13506.629756195687
Mod,H1,Ideal,CH,Hlow,R,NA,NA,C0,12.5,NA,NA,20279.4084111,186198.467004,1661.6470585,21941.0554696
Mod,H1,Ideal,CH,Hlow,Rb,NA,NA,C0,4.5,NA,NA,9093.5959889,76497.958416,1107.7647064,10201.3606953
Mod,H1,Ideal,CH,Hlow,Rl,NA,NA,C0,8,NA,NA,11185.8124221,109700.508588,553.8823529800001,11739.694775079999
Mod,H1,Real,AK,Hhigh,HP,NA,NA,C0,NA,7,NA,880.11635832,11655.570517799999,943.80485298,1823.9212112999999
Mod,H1,Real,AK,Hhigh,HPl,NA,NA,C0,NA,5,NA,711.4397163,9621.5701186,776.47058819,1487.9103044899998
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,C0,NA,5,1000,2153.7967214251053,33386.339472881344,4448.9955884,6602.792309825105
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,5,1000,2149.4535985666976,33379.526290882604,4448.9955884,6598.449186966698
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,Crenew,NA,5,1000,1749.0492093601242,33739.458636684794,4448.9955884,6198.044797760124
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,C0,NA,5,1000,2309.9794705954805,36416.60083457968,4448.9955884,6758.97505899548
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,5,1000,2304.6992913466097,36408.278069185035,4448.9955884,6753.69487974661
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,Crenew,NA,5,1000,1875.5804200034343,36774.31335929129,4448.9955884,6324.576008403435
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,C0,NA,5,1000,2490.9751192558138,39503.761904373445,4448.9955884,6939.970707655813
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,5,1000,2485.494692616371,39495.26000906554,4448.9955884,6934.490281016371
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,Crenew,NA,5,1000,2040.0920843344602,39826.06143273124,4448.9955884,6489.08767273446
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,C0,NA,8.5,200,2068.6902616074094,32099.29854280288,3248.9955883,5317.68584990741
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,Cpeak,NA,8.5,200,2064.4598952522306,32088.60394429084,3248.9955883,5313.45548355223
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,Crenew,NA,8.5,200,2010.4272293083288,32143.810668840415,3248.9955883,5259.422817608329
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,C0,NA,8.5,200,2220.5645508491543,35225.878389803765,3248.9955883,5469.560139149155
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,Cpeak,NA,8.5,200,2216.6781250819085,35216.87786721392,3248.9955883,5465.673713381908
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,Crenew,NA,8.5,200,2165.8262543725773,35277.0923315205,3248.9955883,5414.821842672577
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,C0,NA,8.5,200,2403.82961107805,38481.83010762541,3248.9955883,5652.8251993780505
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,Cpeak,NA,8.5,200,2398.027175436048,38457.454443375005,3248.9955883,5647.022763736048
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,Crenew,NA,8.5,200,2356.018410180188,38542.84695301403,3248.9955883,5605.013998480188
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,C0,NA,6,500,2084.984465692926,32037.62762391513,3698.9955882,5783.980053892926
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,Cpeak,NA,6,500,2080.4548549681567,32028.874743987544,3698.9955882,5779.450443168156
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,Crenew,NA,6,500,1845.5356560729203,31976.813921315654,3698.9955882,5544.53124427292
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,C0,NA,6,500,2234.005119901237,34973.57945766421,3698.9955882,5933.000708101237
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,Cpeak,NA,6,500,2229.0973924334644,34965.296249846935,3698.9955882,5928.092980633464
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,Crenew,NA,6,500,1983.579430445457,34903.77850030815,3698.9955882,5682.575018645457
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,C0,NA,6,500,2409.5342070071324,38054.573422154055,3698.9955882,6108.529795207132
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,Cpeak,NA,6,500,2404.105695012414,38044.539484415145,3698.9955882,6103.101283212414
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,Crenew,NA,6,500,2158.0741854083003,37985.184489841966,3698.9955882,5857.0697736083
Mod,H1,Real,AK,Hhigh,R,NA,NA,C0,8.5,NA,NA,3623.1387453,48075.879302,1661.6470585,5284.7858038
Mod,H1,Real,AK,Hhigh,Rb,NA,NA,C0,4,NA,NA,888.61692899,10963.6822218,1107.7647064,1996.3816353900002
Mod,H1,Real,AK,Hhigh,Rl,NA,NA,C0,4.5,NA,NA,2734.521816,37112.197078000005,553.8823529800001,3288.40416898
Mod,H1,Real,AK,Hlow,HP,NA,NA,C0,NA,7,NA,1389.15903762,11655.570517799999,943.80485298,2332.9638906
Mod,H1,Real,AK,Hlow,HPl,NA,NA,C0,NA,5,NA,1114.3231859100001,9621.5701186,776.47058819,1890.7937741
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,C0,NA,5,1000,3118.7710972755044,33386.339472881344,4448.9955884,7567.766685675504
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,Cpeak,NA,5,1000,3116.8659031594593,33379.526290882604,4448.9955884,7565.861491559459
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,Crenew,NA,5,1000,2726.1278116971857,33742.62433311648,4448.9955884,7175.123400097185
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,C0,NA,5,1000,3291.5958895414133,36416.60083457968,4448.9955884,7740.591477941413
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,Cpeak,NA,5,1000,3288.960980557474,36408.278069185035,4448.9955884,7737.956568957474
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,Crenew,NA,5,1000,2875.6705686981377,36778.20734454006,4448.9955884,7324.666157098138
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,C0,NA,5,1000,3493.6159579714617,39503.761904373445,4448.9955884,7942.611546371461
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,Cpeak,NA,5,1000,3490.7367213383905,39495.26000906554,4448.9955884,7939.7323097383905
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,Crenew,NA,5,1000,3071.9610098059647,39829.95332917572,4448.9955884,7520.956598205965
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,C0,NA,8.5,200,3073.9211490139924,32099.29854280288,3248.9955883,6322.916737313992
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,Cpeak,NA,8.5,200,3070.187563283037,32088.60394429084,3248.9955883,6319.183151583036
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,Crenew,NA,8.5,200,3020.6995265532696,32143.530950717017,3248.9955883,6269.69511485327
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,C0,NA,8.5,200,3248.4899865397606,35225.878389803765,3248.9955883,6497.48557483976
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,Cpeak,NA,8.5,200,3244.865986167271,35216.87786721392,3248.9955883,6493.861574467271
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,Crenew,NA,8.5,200,3202.2235101110787,35277.4183424229,3248.9955883,6451.219098411078
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,C0,NA,8.5,200,3460.047785419707,38481.83010762541,3248.9955883,6709.043373719707
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,Cpeak,NA,8.5,200,3454.634643831167,38457.454443375005,3248.9955883,6703.630232131167
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,Crenew,NA,8.5,200,3417.6530745366567,38544.293650389365,3248.9955883,6666.6486628366565
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,C0,NA,6,500,3067.045967272542,32037.62762391513,3698.9955882,6766.041555472542
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,Cpeak,NA,6,500,3063.8973049845263,32028.874743987544,3698.9955882,6762.892893184526
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,Crenew,NA,6,500,2848.6960624677863,31978.634927895502,3698.9955882,6547.691650667786
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,C0,NA,6,500,3237.533406397535,34973.57945766421,3698.9955882,6936.528994597535
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,Cpeak,NA,6,500,3234.14217906617,34965.296249846935,3698.9955882,6933.137767266169
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,Crenew,NA,6,500,3011.68062063256,34906.63652035945,3698.9955882,6710.6762088325595
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,C0,NA,6,500,3439.2488852968845,38054.573422154055,3698.9955882,7138.244473496885
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,Cpeak,NA,6,500,3435.3301051771587,38044.539484415145,3698.9955882,7134.325693377159
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,Crenew,NA,6,500,3212.7644201888234,37986.577881731835,3698.9955882,6911.760008388823
Mod,H1,Real,AK,Hlow,R,NA,NA,C0,8.5,NA,NA,5727.1690884,48075.879302,1661.6470585,7388.8161469
Mod,H1,Real,AK,Hlow,Rb,NA,NA,C0,4,NA,NA,1442.07775431,10963.6822218,1107.7647064,2549.84246071
Mod,H1,Real,AK,Hlow,Rl,NA,NA,C0,4.5,NA,NA,4285.0913342,37112.197078000005,553.8823529800001,4838.9736871800005
Mod,H1,Real,CH,Hhigh,HP,NA,NA,C0,NA,12.5,NA,3563.3201887,45767.614024,1614.2265865,5177.5467752
Mod,H1,Real,CH,Hhigh,HPl,NA,NA,C0,NA,8,NA,2143.20880873,28972.258568,1040.5448504,3183.75365913
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,C0,NA,8.5,1000,6010.873189704356,86009.09038620185,4593.3705884,10604.243778104355
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,8.5,1000,5995.129302969123,85973.27942709373,4593.3705884,10588.499891369123
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,Crenew,NA,8.5,1000,5486.769829147458,85657.88165743375,4593.3705884,10080.140417547458
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,C0,NA,8.5,1000,6199.2201022029,89450.27874994067,4593.3705884,10792.590690602901
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,8.5,1000,6181.795924544226,89414.28096551224,4593.3705884,10775.166512944226
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,Crenew,NA,8.5,1000,5648.979618005057,89039.55582007226,4593.3705884,10242.350206405057
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,C0,NA,8.5,1000,6412.882698477626,93001.45478487233,4593.3705884,11006.253286877625
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,8.5,1000,6394.877973126132,92965.27689572789,4593.3705884,10988.248561526132
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,Crenew,NA,8.5,1000,5855.376372453244,92576.15385779373,4593.3705884,10448.746960853245
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,C0,NA,11.2,200,5476.7381665931425,76732.17181432512,3874.7823532,9351.520519793143
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,Cpeak,NA,11.2,200,5461.591590683546,76681.08685239975,3874.7823532,9336.373943883547
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,Crenew,NA,11.2,200,5422.5549028921605,76764.48053044145,3874.7823532,9297.33725609216
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,C0,NA,11.2,200,5630.58925383537,79700.40776191637,3874.7823532,9505.37160703537
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,Cpeak,NA,11.2,200,5615.810315945853,79647.5167205113,3874.7823532,9490.592669145854
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,Crenew,NA,11.2,200,5580.521428887851,79739.70151365158,3874.7823532,9455.30378208785
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,C0,NA,11.2,200,5807.125474536001,82779.84276862837,3874.7823532,9681.907827736002
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,Cpeak,NA,11.2,200,5787.974497650251,82705.49126771653,3874.7823532,9662.756850850252
